"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.3945,0,0,0,0,0,0,0,0,0,0,0.2869,0,0,0,0,0,0,0,0
"X2",0,-0.1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5089,0
"X3",0,0,0.2647,0,0,0,0,0,0,0,0,0.7575,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0567,0,0,0,0,0,0,0,0.2528,0,0,0.6657,0,0,0,0,0
"X5",0,0,0,0.4601,-0.0623,0,0,0,0,0,0,0,0,0,0,0.0935,0,0,0.4205,0
"X6",0,0,0,0,0,0.2128,0,0,0,0,0,0,0,0.3525,0,0,0,0,0.3871,0
"X7",0,0,0.2744,0,0,0,0.2107,0,0,0,0,0,0,0,0,0,0,0,0,0.4958
"X8",0,0,0,0,0,0,0,0.1825,0,0,0.4259,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,-0.3478,0.362,0,0,0,0,0,0,0,0,0.5163,0,0
"X10",0,0,0,0,0,0,0,0,0,0.1605,0,0,0,0,0,0.752,0,0,0,0
