"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0651,0,0,0,0,0,0,0,0,0,0,0,0,0.0643,0,0,0,0,0,0
"X2",0,0.0593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523,0
"X3",0,0,0.0522,0,0,0,0,0,0,0,0,0.0461,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0542,0,0,0,0,0,0,0,0.0667,0,0,0.0651,0,0,0,0.055,0
"X5",0,0,0,0.0791,0.0817,0,0,0,0,0,0,0,0,0,0,0.0771,0.0693,0,0,0
"X6",0,0,0,0,0,0.0547,0,0,0,0,0,0.0546,0,0,0,0,0,0,0.0469,0
"X7",0,0,0,0,0,0,0.0638,0,0,0,0,0,0.0689,0,0,0,0,0,0,0.0791
"X8",0,0,0,0,0,0,0,0.0667,0,0,0.076,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0.0652,0,0
"X10",0,0,0,0,0,0,0.0537,0,0,0.0626,0,0,0,0,0,0.0551,0,0,0,0
