"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0,0.0588,0,0,0,0,0,0,0,0,0,0,0,0,0.0666,0,0,0.0895,0.0762,0
"X3",0,0,0.0499,0,0,0,0,0,0,0,0,0.0573,0,0,0,0,0.0666,0,0,0
"X4",0,0,0,0.0475,0,0,0,0,0,0,0.0552,0.0533,0,0,0.0562,0,0,0,0,0
"X5",0,0,0,0,0.0688,0,0,0,0,0,0,0,0,0,0,0.0484,0,0,0,0
"X6",0,0,0,0,0,0.0618,0,0,0,0,0.0948,0,0,0,0,0,0,0,0.0715,0
"X7",0,0,0,0,0,0,0.0599,0,0,0,0,0,0,0.0555,0,0,0,0,0,0.0516
"X8",0,0,0,0,0,0,0,0.0742,0,0,0.0833,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0524,0,0,0,0,0,0,0,0,0.062,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0516,0,0,0,0,0,0.0425,0,0,0,0
