"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0672,0,0,0,0,0,0,0,0,0,0,0,0,0.0559,0,0,0,0,0,0
"X2",0,0.0504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499,0
"X3",0,0,0.0418,0,0,0,0,0,0,0,0,0.0387,0,0,0,0,0,0,0,0
"X4",0,0.0558,0,0.0507,0,0,0,0,0,0,0,0.0587,0,0,0.0668,0.0755,0,0,0,0
"X5",0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0.064,0,0,0,0
"X6",0,0,0,0,0,0.0785,0,0,0,0,0,0,0,0,0,0,0,0,0.1085,0
"X7",0,0,0,0,0,0,0.061,0,0,0,0,0,0,0.0428,0,0,0,0,0,0.0578
"X8",0,0,0,0,0,0,0,0.1963,0,0,0.4625,0,0,0,0,0,0,0,0,1.1792
"X9",0,0,0,0,0,0,0,0,0.0571,0,0,0,0,0,0,0,0,0.0927,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0786,0,0,0,0,0,0.1407,0,0,0,0
