"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.299,0,0,0,0,0,0,0,0,0,0,0,0,0.3653,0,0,0,0,0,0
"X2",0,0.3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6598,0.304
"X3",0,0,-0.151,0,0,0,0,0,0,0,0,0.7996,0,0,0,0,0,0,0,0
"X4",0,0,0,0.1815,0,0,0,0,0,0,0,0.1128,0,0,0.467,0,0,0,0.2858,0
"X5",0,0,0,0,0.0823,0,0,0,0,0,0,0,0,0,0,0.5425,0,0,0,0
"X6",0,0,0,0,0,0.2643,0,0,-0.2956,0,0,0,0,0,0,0,0,0,0.7016,0
"X7",0,0,0,0.3018,0,0,0.2059,0,0,0,0,0,0,0.3461,0,0,0,0,0,0.2946
"X8",-0.3617,0,0,0,0,0,0,0.1393,0,0,0.4104,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.2508,0,0,-0.5808,0,0,0,0,0,1.045,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0029,0,0,0,0,0,0.8181,0,0,0,0
