"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0633,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0,0,0,0,0
"X2",0,0.0593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844,0.0644
"X3",0,0,0.0509,0,0,0,0,0,0,0,0,0.0549,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0493,0,0,0,0,0,0,0,0.0634,0,0,0.0681,0,0,0,0.0614,0
"X5",0,0,0,0,0.0629,0,0,0,0,0,0,0,0,0,0,0.0494,0,0,0,0
"X6",0,0,0,0,0,0.0743,0,0,0.0818,0,0,0,0,0,0,0,0,0,0.0666,0
"X7",0,0,0,0.0583,0,0,0.0641,0,0,0,0,0,0,0.0559,0,0,0,0,0,0.0462
"X8",0.1011,0,0,0,0,0,0,0.0734,0,0,0.1014,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.075,0,0,0.143,0,0,0,0,0,0.0872,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0484,0,0,0,0,0,0.0517,0,0,0,0
