"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506,0,0,0,0
"X2",0,0.0587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0
"X3",0,0,0.0501,0,0,0,0,0,0,0,0,0.059,0,0,0,0,0.0611,0,0,0
"X4",0,0,0,0.0519,0,0,0,0,0,0,0,0.0729,0,0,0.0532,0,0,0,0,0
"X5",0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0.0602,0,0,0,0
"X6",0,0,0,0,0,0.0599,0,0,0,0,0,0,0,0,0,0,0,0,0.0759,0
"X7",0,0,0,0,0,0,0.059,0,0,0,0,0,0,0.0699,0,0,0,0,0,0.0675
"X8",0,0,0,0,0,0,0,0.0727,0,0,0.0959,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0.0773,0.0757,0,0,0.1463,0,0.0872,0,0,0,0.0879,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0418,0,0,0,0,0,0.0372,0,0,0,0
