"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0,0.2362,0,0,0,0,0,0,0,0,0,0,0,0,0.2646,0,0,0.3215,0.1767,0
"X3",0,0,0.0199,0,0,0,0,0,0,0,0,0.6473,0,0,0,0,0.2616,0,0,0
"X4",0,0,0,0.4103,0,0,0,0,0,0,0.2734,0.2294,0,0,0.3834,0,0,0,0,0
"X5",0,0,0,0,0.1515,0,0,0,0,0,0,0,0,0,0,0.4464,0,0,0,0
"X6",0,0,0,0,0,0.1691,0,0,0,0,0.2465,0,0,0,0,0,0,0,0.4774,0
"X7",0,0,0,0,0,0,0.2432,0,0,0,0,0,0,0.3165,0,0,0,0,0,0.3606
"X8",0,0,0,0,0,0,0,0.1749,0,0,0.3048,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0094,0,0,0,0,0,0,0,0,0.7528,0,0
"X10",0,0,0,0,0,0,0,0,0,0.2467,0,0,0,0,0,0.6868,0,0,0,0
