"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0,0.2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4612,0.1869,0
"X3",0,0,0.2419,0,0,0,0,0,0,0,0,0.6898,0,0,0,0,0,0,0,0
"X4",0,0,0,0.1884,0,0,0,0,0,0,0,0.223,0,0,0.4488,0,0,0,0.2857,0
"X5",0,0,0,0,0.3562,0,0,0,0,0,0,0,0,0,0,0.4286,0,0,0,0
"X6",0,0,0,0,0,1e-04,0,0,0,0,0,0.3705,0,0,0,0,0,0,0.4195,0
"X7",0,0,0,0,0,0,0.195,0,0,0,0,0,0.4612,0,0,0,0,0,0,0.3186
"X8",0,0,0,0,0,0,0,0.0347,0,0,0.4397,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.3259,0,0,0,0,0,0,0,0,0.5729,0,0
"X10",0,0,0,0,0,0,0,0,0,0.2414,0,0,0,0,0,0.613,0,0,0,0
