"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0681,0,0,0,0,0,0,0,0,0,0,0,0,0.0523,0,0,0,0,0,0
"X2",0,0.0681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781,0
"X3",0,0,0.0566,0,0,0,0,0,0,0,0,0.0463,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0549,0,0,0,0,0,0,0,0.053,0,0,0.0529,0,0,0,0,0
"X5",0,0,0,0,0.0664,0,0,0.0706,0,0,0,0.0696,0,0,0,0.087,0,0,0,0
"X6",0,0,0,0,0,0.0763,0,0,0,0.0608,0,0,0,0,0,0,0,0,0.055,0
"X7",0,0,0,0,0,0,0.0605,0,0,0,0,0,0.06,0,0,0,0,0,0,0.0463
"X8",0,0,0,0,0,0,0,0.0702,0,0,0.1002,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0558,0,0,0,0,0,0,0,0,0.0523,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0614,0,0,0,0,0,0.0789,0,0,0,0
