"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.069,0,0,0,0,0,0,0,0,0,0,0,0,0.0512,0,0,0,0,0,0
"X2",0,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668,0
"X3",0,0,0.0491,0,0,0,0,0,0,0,0,0.0523,0,0,0,0,0.0719,0,0,0
"X4",0,0,0,0.0464,0,0,0,0,0,0,0,0.072,0,0,0.0659,0,0,0,0.0597,0
"X5",0,0,0,0,0.0602,0,0,0,0,0,0,0,0.0647,0,0,0.0672,0,0,0,0
"X6",0,0,0,0,0,0.0517,0,0,0,0,0,0,0,0,0,0,0,0,0.0443,0
"X7",0,0,0,0,0,0,0.0644,0,0,0,0,0,0,0.045,0,0,0,0,0,0.058
"X8",0,0,0,0,0,0,0,0.0634,0,0,0.0892,0.0869,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0552,0,0,0,0,0,0,0,0,0.0671,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0513,0,0,0,0,0,0.0498,0,0,0,0
