X1	X2	X3	X4	X5	X6
-1.949940	-2.137902	-1.831738	-2.927583	-2.948736	-1.862472
-3.087114	-1.255663	-0.837672	-1.645025	-2.431619	-1.251676
-1.641358	-1.811969	-1.446128	-0.802767	-0.883336	-2.229871
0.740427	-0.496621	-2.516605	0.675191	0.162313	-1.922358
0.380940	-0.904622	-0.592306	-1.854353	-1.350873	-1.825738
1.394680	-1.970270	-2.005130	0.921302	-0.242595	-2.341012
0.720548	-1.019069	-1.263580	-1.415345	-1.455253	-1.008381
0.350041	-1.966918	-3.910555	-2.544095	-1.367848	-3.723648
-1.608741	-0.610919	-2.610157	-2.919949	-2.396982	-2.385412
-1.923298	-2.176873	-2.286888	-3.706007	-0.844754	-2.465276
-0.532931	-3.059781	-1.132347	-1.603469	-3.007967	-1.724941
-2.796342	-0.561843	-3.427736	-2.974437	-1.904819	-3.503908
-1.742330	1.410138	-2.396757	-2.323312	0.700187	0.847321
-1.251097	0.743862	-0.895809	-1.011193	2.122951	-0.336654
0.632857	1.967528	-2.378895	0.723718	4.625173	-0.433435
1.241331	1.166434	-1.058314	-1.545579	5.119751	2.580677
1.039623	1.766280	-0.425570	0.588014	3.921685	2.890780
2.708534	0.717065	0.264339	-0.121402	5.360775	0.061174
1.030063	1.440987	1.229009	1.143871	1.973418	1.926357
-1.933792	-1.821056	0.551941	-1.299968	-0.462084	0.359927
-1.231630	-3.133263	3.335333	0.546480	-3.050434	0.909785
-0.325754	-2.942536	3.373984	1.013115	-4.250832	2.406127
-1.103162	-3.496577	3.603393	0.723536	-3.700378	5.060554
-0.283358	-0.586286	2.875858	0.438641	-0.404073	3.700964
2.752960	-0.570764	2.176178	-0.063069	0.047682	3.330455
4.184890	0.807086	2.740953	2.304703	1.199087	3.350428
5.931632	0.995465	0.667480	1.529857	1.880440	1.215079
3.922484	1.341071	1.309459	4.009492	2.040241	1.323009
4.364647	0.633902	0.075689	3.420407	1.672590	-0.213384
3.610218	0.253158	1.930567	5.040000	1.812686	-1.163201
2.210898	2.232137	2.667193	3.362872	0.942628	1.484057
0.866786	-0.137261	3.656365	3.254920	-1.221285	0.636689
1.860780	-1.031038	1.728783	-0.429856	-0.022653	2.318893
3.491381	-0.786096	1.196944	-1.691458	-1.395177	2.528169
1.314487	-0.458935	-0.930553	-4.132286	-1.249157	-0.742685
2.264998	-1.868356	-1.175308	-1.914543	-3.383694	-1.783670
-2.108787	1.530239	-0.272424	-2.148728	-2.887389	-2.009686
-0.435069	-0.216451	2.362398	-2.418643	-1.551642	-3.246635
-0.482848	1.335872	-2.765643	-0.689190	-0.528153	-2.543018
-3.580525	1.081009	-1.511048	0.802031	0.511975	-1.492237
-2.044101	-0.831143	-0.253520	1.735718	0.816044	0.883109
-2.985377	-0.734185	0.218241	3.980169	1.827352	0.326618
-2.169653	2.527982	-0.883067	4.321185	2.769000	-0.121011
-1.592530	2.510758	-3.001246	1.914062	2.991885	-0.247779
-1.381209	2.717140	-2.104796	0.749401	2.721608	-0.533587
-1.443890	-2.970973	-2.044020	-0.517701	-0.154731	-0.262436
-0.992174	-2.928681	-1.071319	-3.114644	-4.160934	-1.081527
-0.983462	-2.633987	-1.799694	-3.690231	-5.383601	-1.978861
