X1	X2	X3	X4	X5	X6
-1.170301	-2.861963	-1.823863	-0.583683	-3.182824	-0.908999
0.611173	-4.198586	-2.571382	-2.090400	-2.574107	-1.464569
-0.748861	-4.771350	-2.106519	-0.626746	-1.773698	-0.513042
-2.126304	-3.337458	-1.811175	-0.214721	-1.498497	-1.007818
-0.393154	-3.822412	-3.862249	-2.273228	-0.474205	-0.944297
-1.016713	-4.747315	2.421360	-1.412568	-0.492121	0.034419
-0.497280	-3.725370	2.248251	-0.580642	0.384654	-1.333969
1.552246	-3.453378	3.905526	-2.144952	0.984121	-0.949863
2.141465	-2.879042	1.606583	-0.780401	-0.509421	-0.194662
-0.671024	-4.127065	2.618825	0.860912	-1.094671	-0.393769
-0.146719	1.296451	2.308351	0.744883	1.766970	0.348617
-1.054520	1.445804	2.395862	0.533712	-0.724697	-0.531705
-0.221628	3.701091	3.108458	0.426897	-1.033674	-0.780937
-1.003841	4.235009	3.093940	-0.535164	-1.171861	-3.518278
-1.910260	1.788858	2.138307	0.298728	-1.529056	-0.864629
-1.363385	1.108433	-2.512439	-1.068630	0.195838	-0.409893
0.370285	-0.154167	-1.541598	-0.971237	-0.435477	0.480032
-1.510049	2.861356	-0.870771	-1.054597	-1.637303	-2.178556
-1.285988	2.107699	-0.284955	-2.035711	1.173261	-0.672459
1.263869	1.376860	-0.187452	-1.405880	0.344715	-1.162976
-0.505377	0.498137	-1.537560	-1.958905	-0.054944	-2.171209
2.606172	-1.232173	-1.269580	-0.761389	-0.665613	-3.120859
4.310019	1.104328	-0.366110	-0.677433	-2.055994	-4.119527
3.010863	1.027239	0.090249	-0.496839	-0.973288	-1.121813
-1.443796	-2.698844	-0.279501	-1.143307	1.337006	-1.500219
-1.153057	-2.040121	-0.406961	3.893760	1.106786	1.774055
1.326980	-0.676196	-1.743230	1.258461	0.452553	-1.291994
4.030115	1.697529	0.122392	2.287494	0.934606	0.539735
0.627050	2.699253	1.412106	-0.451141	0.025845	-1.388260
1.460083	3.658773	0.979212	1.470452	-0.125832	-1.193079
3.571816	2.543187	0.078511	-0.504426	-0.497824	-0.966925
2.779448	2.799594	0.192902	-0.536978	-2.175632	-1.244398
5.337581	-0.434409	-0.964513	0.167995	-3.330457	0.123201
2.705314	0.886475	-0.760034	1.097792	1.750001	0.866671
-1.675252	-0.371454	-0.369061	1.286310	0.943642	0.669209
-1.237317	2.206602	-0.430693	4.474949	2.171363	0.793817
-1.798181	4.185639	1.992270	4.509308	2.009366	1.366691
