X1	X2	X3	X4	X5	X6
-1.841501	-3.345952	-1.510857	-1.295298	-3.852139	-1.618518
-0.695361	-3.982017	-2.535483	-2.103202	-3.059071	-3.142453
-1.088987	-2.918119	-3.658691	-0.919635	-3.268349	0.138551
-2.277383	-2.962658	-3.119781	-0.201499	-2.573275	-2.600008
-1.884449	-3.453036	-4.109155	-1.499193	-0.966751	-2.188129
-1.355688	-2.478454	-2.312113	-1.523018	-3.616678	-0.834517
-0.501200	-1.160314	1.561745	-0.724675	-1.652657	-2.160170
3.019812	1.747685	0.405619	-1.367365	0.951210	-0.664893
1.254647	1.853939	0.877707	-1.644487	2.187822	-2.418785
1.032203	0.684149	-0.270591	-0.599142	3.490378	0.480151
-0.954521	0.131413	-2.852075	-0.964632	3.987576	1.465714
-2.295727	1.637929	-3.846445	-2.111456	3.260115	1.125902
-0.755217	-3.275703	-3.672703	0.027285	3.351593	0.309814
-3.012593	0.612014	-2.282348	-1.392409	2.717708	0.198848
-1.864656	-0.524919	-1.577682	-1.475939	2.182161	-1.101698
-2.626307	-0.646804	-1.823003	-0.753106	3.379048	0.474276
0.417351	-1.610043	-1.977614	-0.865509	2.037769	-0.224933
-0.017984	0.790963	0.708887	0.001750	1.367322	-1.613327
0.794587	0.238113	0.660398	2.878772	1.198506	-0.717806
1.002263	2.104106	2.998518	1.216356	-0.114181	-1.784972
0.195341	2.310640	5.862449	0.090401	-3.508540	-2.365627
-0.813580	1.602615	4.971689	3.055007	-1.725873	-3.981173
0.516098	2.386228	3.875938	2.003874	-3.028281	-1.668310
-0.987626	0.176778	1.386495	-1.329299	-1.868565	0.693259
-2.380655	-1.253635	-3.204339	0.679088	-2.512527	2.893934
1.911109	-1.708613	-1.087065	-0.349966	-0.038569	5.707612
0.956066	-0.144957	3.361716	0.940940	1.563709	3.222092
1.240913	1.077731	3.653405	1.835205	0.979704	3.361773
0.043548	-0.524951	5.198700	3.147728	2.993716	2.532353
-1.957729	1.259898	4.547603	-0.614291	3.157643	-0.789370
-2.686322	2.813275	1.830611	0.161549	-0.750518	-1.508296
-2.235931	1.427479	-5.531774	-0.534854	-0.806866	-4.566427
-2.082859	1.312009	-1.637053	2.522901	-2.787404	-3.768766
-3.734108	-0.077437	1.442073	1.153613	-0.093732	-0.643512
-3.360078	-0.108159	4.771504	1.409581	-0.383653	-0.491368
-2.376772	-1.736760	3.267740	1.006006	0.684732	0.636764
-3.135891	-0.139840	1.486281	-1.274112	-1.373478	0.401585
1.345063	-0.395301	-0.296274	0.164026	-1.785485	0.041091
1.212687	-0.205245	0.967575	-0.886580	-3.331990	-1.829518
4.305481	-3.131672	2.859427	0.473669	-1.265395	-3.120643
3.538842	-0.205783	3.557184	0.497875	-2.258200	0.022114
2.555269	-1.537681	2.786243	2.021835	-2.829908	-1.788649
2.747561	-0.816167	2.395805	2.311251	-0.682620	-2.452233
2.554715	-1.675941	2.604370	-0.141278	-0.913036	-1.997239
3.554729	-0.969506	-1.247063	0.835848	-1.669060	1.147232
1.547903	-1.202963	-1.465794	0.856228	-1.246791	3.571778
2.389534	1.299888	-2.661523	-0.809137	-0.548231	4.990499
2.807521	-0.880956	-2.834251	-2.885647	-2.386482	5.009691
1.621562	-2.408995	-4.942278	-2.976103	-3.379146	3.515455
-0.742545	-1.990132	-3.416703	-4.026904	-0.360422	1.828690
0.224399	-2.875367	-3.019129	-2.602351	-1.199414	-0.448407
-1.672708	-2.440701	-1.644554	-1.298045	-0.801021	-1.690237
-3.277068	1.810163	1.771321	0.464016	3.694454	0.012400
