"","V1lag","V2lag","V3lag","V4lag","V5lag","V6lag","V7lag","V8lag","V9lag","V10lag","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"V1",0.9795,0,0.0027,0.0791,0,-0.0238,-0.0087,0.015,-0.007,0,0,0,0,0,0.0347,0,0,0.0033,-0.0081,0.005
"V2",0,158.8688,121.8792,0,0,35.4961,0,-52.2417,-26.7736,0,0,0,0,0,0,0,0,154.9856,0,0
"V3",0,-0.5872,-0.3947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4077,0,0
"V4",0,0,0,6.8019,-1.82,0,-3.312,0,-2.4992,0,0,0,0,0,-5.5686,0,0,0,0,0.6509
"V5",0,0,0.1235,0,0.0181,0,0.2547,-0.2568,-0.0736,0.0813,0,0,0,1.0842,0,0,0,0,0,0
"V6",0,0,0,0,0,0.0742,0,0,0,0.3409,0,0,0,0,0,0,0,0,0,-0.7121
"V7",0,-0.439,0,0,0,-0.7834,0.3372,0,0,0,0,0.1703,0,0,0,0.1714,0,0,0,0
"V8",0,0,0.2937,0,0,0,0,0.229,0,0,0,-1.2578,0,0,0,0,0,0,0,0
"V9",0,0.7901,0,0,0,0,0,0.4082,0.3113,0,0,0,0,0,0,0,0,0,0,-0.5178
"V10",0,0,0,0,0,-1.1946,0,0,0,-0.8937,0,0,0,0,0,0,0,0,0,0
