"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255,0,0,0,0
"X2",0,0.0351,0,0,0,0,0,0,0,0,0,0,0.0373,0,0,0,0,0.0342,0,0
"X3",0,0,0.0493,0,0,0,0,0,0,0,0,0.0566,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0261,0,0,0,0,0,0,0,0.0285,0,0,0,0.0311,0,0,0,0
"X5",0,0,0,0,0.0334,0,0,0,0,0,0,0,0,0.0235,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0394,0,0,0,0,0,0.0269,0,0,0,0,0,0,0,0.0502
"X7",0,0,0,0,0,0,0.0274,0,0,0,0,0,0.0223,0,0,0,0,0,0,0.0318
"X8",0,0,0,0,0,0,0,0.0394,0,0,0,0,0,0,0,0,0,0,0.0358,0
"X9",0,0,0,0,0,0,0,0,0.0265,0,0,0,0,0,0,0.0254,0,0,0,0
"X10",0,0,0,0,0,0.0326,0,0,0,0.0386,0,0.0219,0,0,0,0,0,0,0,0
