"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261,0,0,0,0
"X2",0,0.0346,0,0,0,0,0,0,0,0,0,0,0,0.0284,0,0,0,0.0398,0,0
"X3",0,0,0.03,0,0,0,0,0,0,0,0,0.0264,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0338,0,0,0,0,0,0,0,0,0,0,0,0.0407,0.0413,0,0,0
"X5",0,0,0,0,0.0303,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395
"X7",0,0,0,0,0,0,0.0371,0,0,0,0,0,0.0334,0,0,0,0,0,0,0.034
"X8",0,0,0,0,0,0,0,0.0371,0,0,0,0,0,0,0,0,0,0,0.0288,0
"X9",0,0,0,0,0,0,0,0,0.0299,0,0,0,0,0,0,0.0336,0,0,0,0
"X10",0,0,0,0,0,0.0417,0,0,0,0.043,0,0.0272,0,0,0,0,0,0,0,0
