"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0,0,0
"X2",0,0.0279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309,0,0
"X3",0,0,0.0338,0,0,0,0,0,0,0,0,0.0299,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0285,0,0,0,0,0,0,0,0,0,0,0.0315,0.0289,0,0,0,0
"X5",0,0,0,0,0.0448,0,0,0,0,0,0,0,0,0.0579,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0385,0,0,0,0,0,0,0,0,0.0283,0,0,0,0,0.0429
"X7",0,0,0,0,0,0,0.0359,0,0,0,0,0,0.0259,0,0,0,0,0,0,0.0358
"X8",0,0,0,0,0,0,0,0.0409,0,0,0,0,0,0,0,0,0,0,0.0507,0
"X9",0,0,0,0,0,0,0,0.0297,0.0363,0,0,0,0,0,0,0.0282,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0307,0,0.0206,0,0,0,0,0,0,0,0
