"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254,0,0,0,0
"X2",0,0.0294,0,0,0,0,0,0,0,0,0,0,0.0385,0,0,0,0,0.0279,0,0
"X3",0,0,0.0782,0,0,0,0,0,0,0,0,0.0869,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0.0279,0,0,0,0
"X5",0,0,0,0,0.0313,0,0,0,0,0,0,0,0,0.0283,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354
"X7",0,0,0,0,0,0,0.032,0,0,0,0,0,0.0316,0,0,0,0,0,0,0.0324
"X8",0,0,0,0,0,0,0,0.0366,0,0,0,0,0,0,0,0,0,0,0.0347,0
"X9",0,0,0,0,0,0,0,0,0.0268,0,0,0,0,0,0,0.026,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0347,0,0.0298,0,0,0,0,0,0,0,0
