"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,0,0
"X2",0,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371,0,0
"X3",0,0,0.0315,0,0,0,0,0,0,0,0,0.0268,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0335,0.0366,0,0,0,0,0,0,0,0,0,0,0.0277,0,0,0,0
"X5",0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.0382,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407
"X7",0,0,0,0,0,0,0.0335,0,0,0,0,0,0.0333,0,0,0,0,0,0,0.0348
"X8",0,0,0,0,0,0,0,0.0332,0,0,0,0,0,0,0,0,0,0,0.0288,0
"X9",0,0,0,0,0,0,0,0,0.0326,0,0,0,0,0,0,0.0349,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0324,0,0.0251,0,0,0,0,0,0,0,0
