"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343,0,0,0,0
"X2",0,0.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285,0,0
"X3",0,0,0.0292,0,0,0,0,0,0,0,0,0.0266,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0292,0,0,0,0,0,0,0,0,0,0,0,0.0332,0,0,0,0
"X5",0,0,0,0,0.0303,0,0,0,0,0,0,0,0,0.0279,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413
"X7",0,0,0,0,0,0,0.0316,0,0,0,0,0,0.029,0,0,0,0,0,0,0.0358
"X8",0,0,0,0,0,0,0,0.0376,0,0,0,0,0,0,0,0,0,0,0.051,0
"X9",0,0,0,0,0,0,0,0,0.0352,0,0,0,0,0,0,0.0335,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0325,0,0.0239,0,0,0,0,0,0,0,0
