"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0,0,0
"X2",0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0.0244,0,0,0.0265,0,0
"X3",0,0,0.0263,0,0,0,0,0,0,0,0,0.0238,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0341,0,0,0,0,0,0,0,0,0,0,0.0367,0.0262,0,0,0,0
"X5",0,0,0,0,0.0453,0,0,0,0,0,0,0,0,0.0773,0,0.0334,0,0,0,0
"X6",0,0,0,0,0,0.0488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651
"X7",0,0,0,0,0,0,0.0347,0,0,0,0,0,0.0362,0,0,0,0,0,0,0.0378
"X8",0,0,0,0,0,0,0,0.0468,0,0,0,0,0,0,0,0,0,0,0.0535,0
"X9",0,0,0,0,0,0,0,0.0318,0.034,0,0,0,0,0,0,0.0221,0,0,0,0
"X10",0,0,0,0,0,0.028,0,0,0,0.0335,0,0.024,0,0,0,0,0,0,0,0
