"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264,0,0,0,0
"X2",0,0.0378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314,0,0
"X3",0,0,0.0323,0,0,0,0,0,0,0,0,0.0339,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0325,0,0,0,0,0,0,0,0,0,0,0,0.0554,0,0,0,0
"X5",0,0,0,0,0.0274,0,0,0,0,0,0,0,0,0.0147,0,0,0,0,0,0
"X6",0,0,0,0,0,0.03,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0.0233
"X7",0,0,0,0,0,0,0.0342,0,0,0,0,0,0.0369,0,0,0,0,0,0,0.0277
"X8",0,0,0,0,0,0,0,0.0298,0,0,0,0,0,0,0,0,0,0,0.0328,0
"X9",0,0,0,0,0,0,0,0,0.0366,0,0,0.0398,0,0,0,0.0318,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0319,0,0.0452,0,0,0,0,0,0,0,0
