"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284,0,0,0,0
"X2",0,0.0359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328,0,0
"X3",0,0,0.0296,0,0,0,0,0,0,0,0,0.0251,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0301,0,0,0,0,0,0,0,0.03,0,0,0,0.0291,0,0,0,0
"X5",0,0,0,0,0.0341,0,0,0,0,0,0,0,0,0.0296,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452
"X7",0,0,0,0,0,0,0.0366,0,0,0,0,0,0.0355,0,0,0,0,0,0,0.0338
"X8",0,0,0,0,0,0,0,0.0364,0,0,0,0,0,0,0,0,0,0,0.0345,0
"X9",0,0,0,0,0,0,0,0,0.0316,0,0,0,0,0,0,0.0343,0,0,0,0
"X10",0,0,0,0,0,0.0366,0,0,0,0.0406,0,0.0261,0,0,0,0,0,0,0,0
