X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28
-4.765695	-3.189438	-1.772700	-4.007838	-1.585349	-4.286224	-2.627027	-4.389211	-1.748267	-3.458643	-7.138497	-6.745782	-6.196309	-6.577611	-8.744973	-1.739126	-7.304239	-2.738905	-7.119857	-4.490744	-0.086925	-4.288366	-4.289321	-3.623808	-3.303836	-7.403174	-4.211411	-4.709114
-2.185923	-4.818942	-2.715545	-4.098266	-0.792292	-1.431754	-3.247155	-4.634723	-1.703548	-4.091133	-6.080743	-9.420782	-4.134671	-5.864176	-8.391157	-1.935011	-5.929394	-2.591542	-6.740042	-2.824841	1.484195	-4.378022	-0.970850	-5.177057	-0.801007	-5.958110	-3.144019	-4.604406
-2.958418	-3.846809	-0.815294	-3.621120	-2.352929	-1.434770	-2.833333	-4.385843	-2.048401	-4.800676	-3.313470	-6.920721	0.077813	-3.813425	-4.215356	-1.490146	-2.888599	-3.809802	-5.769896	-5.667711	0.302101	-2.668035	-1.944615	-3.388624	-1.778342	-3.002796	-3.130979	-4.689646
-3.039483	-3.605839	-0.847250	-5.775704	-2.663759	-1.468473	-1.911562	-3.118472	-1.590528	-5.451672	-0.609981	-4.300303	-1.250557	-3.191959	-3.612673	-2.352331	-1.366557	-1.305185	-2.429420	-5.290756	-0.399804	-3.995607	-3.039818	-3.288413	-2.418142	-1.913331	-3.315092	-4.505837
-4.291319	-3.421236	-2.541013	-4.873119	-1.673186	-3.633563	-2.205143	-1.477011	-2.811531	-5.389024	-0.119675	-4.741131	3.234717	-2.521480	-1.913709	-1.624467	-0.523967	-1.484994	-2.121818	-2.800779	1.200481	-3.982542	-1.078962	-3.672025	-1.035209	0.701983	-2.608461	-3.642582
-3.892829	-4.666500	-3.731583	-1.967968	-1.532409	-0.317642	-0.887679	0.567738	-0.130811	-4.556433	-1.921655	-6.098106	1.391036	-1.258491	-0.125967	-1.892854	0.250069	-1.519729	-4.068091	-2.236581	1.199458	-3.668541	-2.632249	-3.023461	-0.518241	1.733544	-2.517586	-6.217484
-5.361813	-3.424334	-1.143563	-3.232653	-0.469731	-2.742911	-2.535670	0.611775	-1.670170	-5.420201	-1.251622	-3.331233	-1.487103	-4.093893	-0.204650	-1.686693	2.169349	-2.939393	-1.587740	-4.454663	-2.358273	-4.438707	-2.711080	-4.101924	-3.534941	-0.746548	-2.466370	-4.871646
-5.477374	-1.853440	0.026947	-2.961577	-2.471652	-2.134471	-1.653716	3.801498	-1.782010	-3.079628	0.326122	-3.134814	0.762499	-0.248390	-0.601260	-1.207283	-0.807626	-0.870785	-2.493268	-2.346928	-0.046710	-1.935944	-3.008559	-2.814616	-3.554009	-2.982795	-1.876413	-2.524270
-0.720613	-0.768518	-2.239153	-1.587041	-2.301674	-2.270123	-0.209321	2.865906	-1.221233	-0.683917	-1.804423	-4.125552	-3.152958	-3.533382	-2.269000	-1.052726	-1.834158	-1.316309	-0.181177	-0.700978	-0.830251	-2.902654	-1.464388	-2.023938	-1.440845	-2.500799	-0.735017	1.684641
-1.092432	-0.298572	-0.672866	-4.470847	-3.125999	-2.432168	0.036316	0.038097	-2.203640	2.759430	-2.937559	-1.795150	-0.766476	-2.383572	0.885829	-0.489822	-1.714548	0.753935	-0.574968	0.004086	0.627905	-1.224839	-2.504668	1.614707	-1.307851	-1.824961	0.303416	2.998983
