X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28
-6.654371	-2.134178	-4.825254	-6.202608	-0.232418	-2.270376	0.336086	-6.992986	-2.384958	-7.516315	-9.976808	-10.543451	-9.489697	-8.606868	-8.614178	-1.200180	-9.266481	-6.008731	-9.300566	-9.777151	0.835563	-5.673623	-3.583702	-6.710824	-2.645068	-8.401844	-8.991747	-7.400520
-6.306824	-4.445789	-3.024993	-6.316829	-0.814149	-1.386429	-1.811886	-7.253965	-1.933565	-6.687587	-9.553064	-7.726628	-7.826692	-9.017815	-7.430396	-0.750461	-8.147813	-6.534953	-6.859287	-7.650967	0.436965	-4.251752	-2.710916	-5.517873	-2.425211	-6.586908	-6.668127	-6.596999
-3.936268	-3.371320	-3.764120	-4.842357	-1.678299	-2.770341	0.992539	-6.417344	-1.778356	-4.796006	-5.466463	-3.692584	-6.593586	-6.689407	-2.860895	-1.847028	-2.848228	-3.619484	-7.518462	-6.839069	0.384746	-4.357092	-4.700082	-4.261078	-2.327875	-3.915937	-2.147550	-7.475008
-0.753804	-0.926370	-0.315436	-3.150694	-1.580069	-0.306414	-2.166143	-1.456824	-1.625730	2.466628	-2.730708	-1.812219	-2.429081	-4.116445	-1.023976	-1.563582	-3.115429	-1.210326	-1.634093	-1.899859	0.044509	-2.645443	-2.478000	-3.557240	-3.033761	-1.430931	-0.229017	-4.410449
-0.018534	0.286260	0.693058	0.202461	-0.894361	-1.946351	-2.111531	-1.210908	-3.742889	1.548014	0.281300	0.554362	-1.849778	0.565766	0.815059	-1.949625	0.323183	1.326820	-0.753483	0.254160	-1.241849	-1.817109	-1.258674	-3.628262	-2.617569	0.250708	0.811171	-0.397425
-0.728258	1.987869	1.127761	0.051205	-2.881876	-2.150954	-2.208327	-0.266299	-2.125333	1.409451	0.442457	-0.773142	1.382119	-1.592076	0.985409	-1.642358	0.888606	0.959253	1.625967	1.091587	-0.568324	-3.471191	-0.377103	-2.425346	-2.599398	-1.354923	0.795911	-0.754737
1.955822	4.196457	1.854472	-0.293962	-1.116215	-1.572824	-2.913433	1.195101	-1.510763	0.826537	2.253863	1.595467	4.180209	-0.431473	-0.225430	-1.737683	1.301637	2.955371	-0.984045	2.040918	3.708083	0.616410	0.656211	0.256207	-2.377849	-0.577825	0.593703	1.187712
3.365203	2.900922	1.556991	1.485457	-1.827081	-3.168565	-2.072451	0.796190	-1.858279	3.043972	-0.676985	1.232387	2.189090	0.450972	2.124443	-1.809601	2.768975	1.955172	1.775177	1.805554	5.122472	2.671993	1.088068	0.260295	1.285478	1.680300	1.204044	4.023019
2.351985	0.591865	-2.850484	3.616062	-3.036574	-2.775377	-3.835580	-0.140136	-1.368282	2.475653	-0.734889	0.464114	2.154960	-0.550944	2.310124	1.031187	-1.916183	2.155957	0.995333	-1.006210	2.812745	0.795355	1.630965	2.192515	1.832082	0.669149	0.841533	3.734482
1.787566	-1.816715	-3.256954	1.278452	-1.632496	-3.663164	-2.936324	-0.989878	0.698828	1.962280	1.366349	-0.696953	1.785116	2.284976	0.362612	1.230980	-1.625138	3.062322	0.794220	0.341225	0.500302	2.447895	1.941501	2.864766	4.988365	-1.515778	0.713769	2.714199
