"file","lhs","op","rhs","beta","se","z","pval","level"
"data1",NA,NA,NA,NA,NA,NA,NA,NA
"data10",NA,NA,NA,NA,NA,NA,NA,NA
"data11",NA,NA,NA,NA,NA,NA,NA,NA
"data12",NA,NA,NA,NA,NA,NA,NA,NA
"data13",NA,NA,NA,NA,NA,NA,NA,NA
"data14",NA,NA,NA,NA,NA,NA,NA,NA
"data15",NA,NA,NA,NA,NA,NA,NA,NA
"data16",NA,NA,NA,NA,NA,NA,NA,NA
"data17",NA,NA,NA,NA,NA,NA,NA,NA
"data18",NA,NA,NA,NA,NA,NA,NA,NA
"data19",NA,NA,NA,NA,NA,NA,NA,NA
"data2",NA,NA,NA,NA,NA,NA,NA,NA
"data20",NA,NA,NA,NA,NA,NA,NA,NA
"data21",NA,NA,NA,NA,NA,NA,NA,NA
"data22",NA,NA,NA,NA,NA,NA,NA,NA
"data23",NA,NA,NA,NA,NA,NA,NA,NA
"data24",NA,NA,NA,NA,NA,NA,NA,NA
"data25","X1","~","X1lag",-0.998922756982187,0,NA,NA,"group"
"data25","X2","~","X2lag",-0.999477190339312,0,NA,NA,"group"
"data25","X3","~","X3lag",-0.999553190489421,0,NA,NA,"group"
"data25","X4","~","X4lag",-0.984971699047028,0.000421046348302021,-2339.34269473939,0,"group"
"data25","X5","~","X5lag",-0.740498795032472,0.00638809153921681,-115.918626163466,0,"group"
"data26",NA,NA,NA,NA,NA,NA,NA,NA
"data27",NA,NA,NA,NA,NA,NA,NA,NA
"data28",NA,NA,NA,NA,NA,NA,NA,NA
"data29",NA,NA,NA,NA,NA,NA,NA,NA
"data3",NA,NA,NA,NA,NA,NA,NA,NA
"data30",NA,NA,NA,NA,NA,NA,NA,NA
"data31",NA,NA,NA,NA,NA,NA,NA,NA
"data32","X1","~","X1lag",-0.999352040623516,0,NA,NA,"group"
"data32","X2","~","X2lag",-0.999682992744332,0,NA,NA,"group"
"data32","X3","~","X3lag",-0.999727122055339,0,NA,NA,"group"
"data32","X4","~","X4lag",-0.984946137893184,0.000420979251924322,-2339.6548247709,0,"group"
"data32","X5","~","X5lag",-0.736734016295972,0.00646676244300442,-113.926253328349,0,"group"
"data33",NA,NA,NA,NA,NA,NA,NA,NA
"data34",NA,NA,NA,NA,NA,NA,NA,NA
"data35",NA,NA,NA,NA,NA,NA,NA,NA
"data36",NA,NA,NA,NA,NA,NA,NA,NA
"data37",NA,NA,NA,NA,NA,NA,NA,NA
"data38",NA,NA,NA,NA,NA,NA,NA,NA
"data39","X1","~","X1lag",-0.999379642465228,0,NA,NA,"group"
"data39","X2","~","X2lag",-0.999710589282968,0,NA,NA,"group"
"data39","X3","~","X3lag",-0.999755636553458,0,NA,NA,"group"
"data39","X4","~","X4lag",-0.985259717909552,0.000412038880522598,-2391.18142603418,0,"group"
"data39","X5","~","X5lag",-0.732130793863194,0.00656238320780619,-111.564773144046,0,"group"
"data4",NA,NA,NA,NA,NA,NA,NA,NA
"data40",NA,NA,NA,NA,NA,NA,NA,NA
"data41",NA,NA,NA,NA,NA,NA,NA,NA
"data42",NA,NA,NA,NA,NA,NA,NA,NA
"data43",NA,NA,NA,NA,NA,NA,NA,NA
"data44",NA,NA,NA,NA,NA,NA,NA,NA
"data45",NA,NA,NA,NA,NA,NA,NA,NA
"data46",NA,NA,NA,NA,NA,NA,NA,NA
"data47",NA,NA,NA,NA,NA,NA,NA,NA
"data48",NA,NA,NA,NA,NA,NA,NA,NA
"data49",NA,NA,NA,NA,NA,NA,NA,NA
"data5",NA,NA,NA,NA,NA,NA,NA,NA
"data50",NA,NA,NA,NA,NA,NA,NA,NA
"data51",NA,NA,NA,NA,NA,NA,NA,NA
"data52","X1","~","X1lag",-0.999125871635634,0,NA,NA,"group"
"data52","X2","~","X2lag",-0.50631391696031,0.00227635044946373,-222.423536358204,0,"group"
"data52","X3","~","X3lag",-0.999606964132836,0,NA,NA,"group"
"data52","X4","~","X4lag",-0.985247800646335,0.000413280322183079,-2383.96978458094,0,"group"
"data52","X5","~","X5lag",-0.744453708223179,0.00630504824267065,-118.072642677806,0,"group"
"data52","X2","~","X3",-0.493859110300418,0.00227637152911554,-216.950134889581,0,"ind"
"data53",NA,NA,NA,NA,NA,NA,NA,NA
"data54",NA,NA,NA,NA,NA,NA,NA,NA
"data55",NA,NA,NA,NA,NA,NA,NA,NA
"data56",NA,NA,NA,NA,NA,NA,NA,NA
"data57",NA,NA,NA,NA,NA,NA,NA,NA
"data58",NA,NA,NA,NA,NA,NA,NA,NA
"data59",NA,NA,NA,NA,NA,NA,NA,NA
"data6",NA,NA,NA,NA,NA,NA,NA,NA
"data60",NA,NA,NA,NA,NA,NA,NA,NA
"data7",NA,NA,NA,NA,NA,NA,NA,NA
"data8","X1","~","X1lag",-0.999139883838622,0,NA,NA,"group"
"data8","X2","~","X2lag",-0.999597890948153,0,NA,NA,"group"
"data8","X3","~","X3lag",-0.999660942636352,0,NA,NA,"group"
"data8","X4","~","X4lag",-0.985148022385895,0.000415736124345493,-2369.64739096668,0,"group"
"data8","X5","~","X5lag",-0.729660412411316,0.00661346342813635,-110.329545228457,0,"group"
"data9",NA,NA,NA,NA,NA,NA,NA,NA
