X1	X2	X3	X4	X5	X6	X7	X8
-1.232035	-2.480420	-4.009999	-1.092319	-1.442045	-1.517572	-1.237194	-4.588111
-0.477928	-1.225336	-2.724299	-2.756249	-0.920542	-0.096519	-0.568992	-2.524387
0.092674	0.834120	-2.726585	1.704334	-1.797152	-1.189343	-0.445429	-0.924515
3.824472	2.422748	-0.885858	-0.452071	-1.354174	1.808259	-0.080106	-0.528694
3.571466	2.916050	0.950982	2.415938	-2.261410	-0.108714	-0.654620	0.250275
6.095058	3.236726	-0.129865	0.115160	-2.075159	-0.893160	0.587031	1.378494
3.376548	2.022077	1.533000	0.658898	-3.307221	0.522121	-0.114454	-0.242137
-1.173064	0.072205	3.593678	0.631652	-1.495597	-0.691569	-0.241872	2.434282
0.962123	-2.783991	2.243068	-0.317877	-4.109286	-0.789430	-0.870623	-0.067449
-4.432590	-3.466108	2.281870	1.345612	-1.395789	-0.508161	-0.072204	1.165470
-2.690803	-4.156148	2.979585	-1.110781	-2.874906	-1.528460	-1.853114	1.796941
-1.788015	-4.862008	2.950511	1.230346	-1.660538	1.725972	0.450247	2.126863
-1.948325	-2.663988	1.177749	0.256392	0.295917	3.942938	2.504882	3.926137
-0.063634	0.172513	1.201199	-0.184140	0.515357	1.808237	3.121993	2.822263
-0.781740	0.147395	-1.107040	-0.605350	3.271082	1.446271	4.092379	1.442441
0.964657	0.141358	-2.651767	0.755263	3.292793	0.197241	2.144643	-0.936028
-1.075342	-0.192295	-3.108284	-0.310700	5.135689	-3.674853	0.457787	0.065756
-1.082637	0.114434	-2.534489	-0.871440	3.043870	-3.750710	-0.440589	-3.173906
0.040372	-0.386854	-2.859884	-1.997453	3.053337	-1.486928	-3.099882	-3.376016
-0.445114	-2.926057	-5.271367	-3.060041	-1.339612	-1.694307	-2.591292	-3.228771
-0.101094	0.856724	-2.656840	-1.532902	1.294324	-3.311945	1.633484	-3.907772
-1.303068	-0.040109	-3.763803	0.002265	0.583145	-3.263443	0.509547	-4.435718
-2.122835	0.000942	-0.184955	-1.989140	0.483750	-1.311298	1.023798	-2.545810
-1.605995	0.426280	-0.768198	-1.422115	3.922040	-0.471111	-1.892660	-1.741647
0.706652	-0.187897	1.521670	0.720739	2.644315	-0.479280	-0.036327	-0.277128
-1.397393	-1.296187	2.343948	2.178825	0.147174	1.906096	-2.109101	1.841647
0.448271	-0.454291	3.302135	1.020042	-2.132483	0.026617	-0.696380	1.309377
-0.058457	-1.844907	2.667431	1.017592	-2.863655	0.757085	0.243337	0.033363
0.179124	-0.356836	3.529638	1.228274	2.458657	1.090100	0.875353	1.095106
0.474216	0.249822	3.270253	0.894791	3.963353	2.518763	1.080668	1.784406
2.407717	3.167468	3.362877	2.327542	4.958634	2.813376	3.218985	2.431762
-0.364371	-0.204399	2.012910	1.304528	3.182198	6.030438	3.299804	0.378476
-2.456049	-0.645478	4.343852	-0.325449	2.362547	3.183751	3.307028	2.244946
0.169485	-1.438868	2.098802	1.131110	0.454779	3.147415	0.040559	0.907975
0.136430	-0.293371	3.211861	0.780207	-3.347304	2.293832	-0.005603	2.652061
0.093488	-0.011186	3.151428	3.834242	-2.178604	1.214203	0.726545	3.182605
0.893357	0.172987	2.074602	2.839715	-5.382319	1.901327	0.064304	2.853407
-0.101460	-0.229751	1.670485	4.504728	-4.534351	1.639706	1.883776	4.835767
-0.441065	-0.724302	2.394075	4.180181	-4.738099	0.594441	-1.331437	4.649086
1.723444	-3.099365	2.506372	1.426675	-2.055463	2.277233	3.354666	1.209964
-1.409134	-4.587240	-0.132424	-0.204890	-1.152243	3.005881	-0.804212	0.433100
-0.257997	-3.019128	-1.354612	-1.750013	0.180560	2.965788	1.058129	-1.672005
