51	42	23	33	14	41	19	5	16	52
2	11	50	38	48	15	49	12	51	22
14	49	21	29	42	46	22	6	60	41
57	34	55	35	56	42	11	28	59	45
37	59	8	17	27	58	13	10	35	57
48	33	14	40	3	32	54	20	30	60
16	50	11	51	60	47	44	58	57	13
47	48	29	53	6	8	60	1	38	42
7	29	21	45	16	46	10	55	49	54
4	33	1	48	51	39	14	32	49	46
37	47	49	32	1	14	24	23	46	4
21	11	15	42	17	14	8	12	43	20
40	56	25	35	55	21	36	17	47	16
18	54	29	12	2	10	17	51	41	35
51	25	41	28	46	59	47	1	52	15
3	9	28	51	16	44	10	39	13	5
52	41	56	57	30	50	26	48	2	7
45	24	23	35	2	22	4	37	28	54
25	26	39	13	5	59	40	33	47	57
14	60	47	41	50	40	36	24	30	51
58	20	10	24	32	2	47	48	26	11
44	42	27	10	45	49	8	50	1	23
1	14	42	40	15	18	6	3	57	17
32	57	39	27	37	56	13	43	59	23
43	33	15	5	59	38	32	29	25	17
26	46	58	16	45	8	2	25	30	12
9	40	21	30	39	33	28	42	36	17
50	39	35	2	47	7	46	18	23	41
9	36	54	37	3	39	14	57	19	28
14	54	22	5	2	35	51	17	39	15
8	31	23	56	17	33	59	55	30	15
10	44	3	46	23	57	53	56	58	41
38	31	33	18	42	19	48	57	56	52
4	24	56	59	19	36	47	42	28	38
45	27	50	29	54	44	8	13	7	28
4	28	57	39	49	59	16	10	50	58
58	40	11	17	4	3	16	10	36	47
22	6	46	27	39	38	23	35	33	57
12	31	44	24	42	38	52	17	18	20
2	38	33	21	24	26	17	12	7	52
57	30	44	18	1	34	20	35	58	6
36	35	31	26	55	11	58	34	2	33
51	24	26	5	33	48	12	6	10	35
44	38	28	18	36	31	56	7	54	35
56	49	11	55	12	60	1	16	15	30
24	11	23	9	47	57	37	40	1	8
2	48	3	38	26	45	20	60	12	37
33	52	43	6	55	41	1	36	26	2
7	5	36	14	8	30	51	33	58	12
13	3	39	29	28	48	53	41	60	35
46	35	48	53	36	2	10	55	49	25
48	27	29	25	50	49	35	16	53	13
43	46	48	59	15	45	35	13	20	24
31	32	21	17	40	52	33	59	39	20
28	31	54	26	36	57	30	3	42	35
13	1	45	33	37	35	40	48	55	7
43	27	38	37	58	4	13	9	49	59
41	40	5	13	16	51	57	14	36	34
43	50	60	2	33	51	5	30	49	11
32	8	44	18	11	54	39	58	36	52
