X1	X2	X3	X4	X5	X6
0.6743051144775729	-0.24761726994913158	-0.3759525902440034	0.06433131447982726	0.28667541692061715	0.16930710113760544
-0.4786033344557104	0.8970477916322931	0.018111518765055023	0.1699288591652625	0.40681061947443853	0.1623704992688345
-0.10594819255456443	-0.9997292779087398	-0.29108706878704443	0.3796906115355806	-0.3044752021629133	0.5215825068836129
0.5783658726983703	1.1324766115119083	-0.37133445880543736	0.39236025872215524	0.5534528014521352	0.626171205693078
-0.8649786205123726	-0.6322619091237217	-0.39919568489412033	0.5649415184698704	-0.40175155150530995	-0.9131908785369334
0.9462744464623918	1.3222271471525748	-0.651307840945331	0.4725119586875716	0.17111158970052318	0.11764389188425904
-1.4512273053165279	-0.6683714322041224	-0.4170466696191725	0.6265412439489795	-0.7276561028977261	0.7359440161280841
1.2042300147042015	1.178035371178973	-0.7268912864543395	0.4514226359885262	0.046532339937129095	-0.49128749227082463
-1.463049684492047	-0.33957662739325983	-0.24991214169566947	0.5622175262138529	-0.7031653046379609	-0.7369519983714998
1.2625217940266396	0.815325182081003	-0.6984139509724762	0.5313959324598486	-0.30527069976616944	1.5214650656429956
-1.2433827325469513	-0.08475291804073788	-0.512767447474156	0.5511641026592061	-0.7195409208584252	0.8363249839419793
0.9990174174359998	1.014792949113006	-0.4369269875132276	0.39339925814665744	-0.35757109993922875	0.7717162909008748
-1.3524041470392532	-0.4900888043393548	-0.30545850924805007	0.34411456620730735	-0.8003701766742582	0.21249086010488588
0.9968329225931322	0.9543568326452497	-0.41348582392032873	0.09482132988336497	-0.15838073211674353	0.6797012684491056
-1.0280143820877936	-0.3186756715953567	0.18618796451315955	0.031058801942321444	-0.8536878916833711	-0.3282470193122464
0.8029737103127905	-0.03134743907005126	-0.26781898126528325	-0.26762588425434825	-0.3367003703647758	1.2586384570834985
-0.3447152107591005	0.3946061312655663	0.4130839717358923	-0.3814706837089788	-0.2080016962396421	0.20294600251671063
0.20988600115826203	-0.638607205854153	0.3347637273948756	-0.5748855391071012	-0.22098003443094832	-1.0026304371054138
0.16626117419990447	0.4107086085896262	0.7495132786945508	-0.7480126269526648	0.2684738010750344	-1.4427127448161718
-0.4014520587409924	-1.3567266680973082	0.7446623241214609	-0.7446987203555382	-0.35665233357648823	-0.46160767396267127
0.9828433275605102	0.36077943336491936	0.5585867681608885	-0.9153553503492461	0.6513814789604838	-0.17464293419922544
-0.7732721566899197	-1.0668606769553355	1.0410588616277316	-0.8526239787039187	0.16865891834993482	-0.5468267888913536
1.145116137466831	-0.3499524605506041	0.6514641415055148	-0.94755805941306	0.5964261015837647	0.8895784532838348
-0.5114055572279148	-0.6065396400932407	1.138187129799437	-0.953530067996105	0.6081633693934744	-0.14884749284506432
0.7325110937696193	-0.6491249649383841	0.7715126928527887	-0.891288715834767	0.6533851093549293	0.41562565467541546
-0.1154897146869499	-0.19904627875036038	0.9687153747970875	-0.7899135573385094	0.9734130448543952	0.24981014531934181
0.2892406564109141	-1.097292139490715	0.613185380586316	-0.6006365898442857	0.6902196604370603	1.5400310832704323
0.24069715201322203	0.24231432817681126	0.5741587574183917	-0.4761395715126932	1.311122347032112	-0.4594139272534635
-0.26486287711614315	-1.0532589914499655	0.44419960270170405	-0.17457656126266025	0.7060185167157847	-0.4855318065594304
0.6503438838705733	0.5010802711514193	0.19789931542620842	0.0896309240783048	1.0523198270350111	-0.1802064775624061
-0.714364096082075	-1.117035471807004	-0.2858117718514072	0.4793286603405689	0.39965706923895744	1.4016505053918829
0.9842672075456127	1.3707550553691201	-0.5881973959608751	0.7035562457948844	1.110280462962674	0.4514023331071006
-1.065212217386096	-0.6253635102109774	-0.7803125371995357	1.1917858350386923	0.007845969333016388	-0.1092876615004017
1.3115203105397595	1.6942059708882913	-1.5013402625560943	1.3593076216747602	0.482263376225603	0.005567453421492598
-1.9163031492321174	0.44814306273246746	-1.3122359067750922	1.7455317766798306	-0.8963286476558961	-1.1719944322596745
0.9459545849305245	1.404991589227376	-2.0154900694459355	1.7329095967223238	-0.913452726200048	-2.262693181878423
-1.1588390699716504	1.0335549324544604	-1.541471594563936	1.707825485392534	-1.579468743468101	-2.833370955103726
0.08846825064193144	1.1657017605744404	-1.8392404636921371	1.504448460029074	-1.9089643215364136	-1.603315414281082
