"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0094,0.0141,0.0123,0.0127,0,0.0025,0,0,0,0.0028,0,0.011,0.0094,0.0145,0.0081,0.0026,0.0067,0,0,0.0023
"X2",0,0.0146,0.0109,0,0,0.0032,0.0076,0,0,0,0,0,0.0109,0,0,0.0031,0.0071,0,0,0.003
"X3",0,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.0211,0.0351,0.0167,0.027,0.0128,0.0073,0.0099,0.0326,0.0337,0.0073,0.0557,0,0.0116,0,0,0,0.0072,0,0.008,0
"X5",0.0053,0.0087,0,0.0065,0.0041,0.0016,0.003,0.0067,0.0075,0.0016,0.0097,0,0.0033,0.0063,0,0.0011,0.0025,0.0032,0.0037,0.001
"X6",0,0,0,0,0,0.0137,0,0,0,0.0132,0,0,0,0,0,0,0,0,0,0.0136
"X7",0,0.0154,0.0135,0,0,0.0063,0.015,0,0,0,0,0,0,0,0,0.0057,0,0,0,0.0059
"X8",0,0,0.0158,0,0,0.0066,0,0.02,0.0196,0.0069,0,0,0.0106,0,0,0.0064,0,0,0,0.0063
"X9",0,0,0,0.0144,0.0094,0.0051,0.0094,0,0.0076,0,0.018,0,0.0115,0.0154,0,0.0038,0.0072,0.0066,0,0.0037
"X10",0,0,0,0,0,0.0136,0,0,0,0.0136,0,0,0,0,0,0,0,0,0,0
