"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0093,0.0139,0.0121,0.0122,0,0.0023,0,0,0,0.0027,0,0.0109,0.0095,0.0141,0.0081,0.0024,0.0067,0,0,0.0022
"X2",0,0.0145,0.0108,0,0,0.0029,0.0076,0,0,0,0,0,0.0108,0,0,0.0028,0.007,0,0,0.0028
"X3",0,0.0037,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.0207,0.0349,0.0166,0.0259,0.0128,0.0064,0.01,0.0327,0.0343,0.0069,0.0545,0,0.0116,0,0,0,0.0073,0,0.0078,0
"X5",0.0053,0.0088,0,0.0065,0.0041,0.0015,0.003,0.0069,0.0078,0.0015,0.0098,0,0.0033,0.0064,0,0.001,0.0025,0.0032,0.0037,0.001
"X6",0,0,0,0,0,0.0138,0,0,0,0.0133,0,0,0,0,0,0,0,0,0,0.0137
"X7",0,0.0156,0.0137,0,0,0.0059,0.0153,0,0,0,0,0,0,0,0,0.0054,0,0,0,0.0055
"X8",0,0,0.016,0,0,0.0062,0,0.0202,0.0198,0.0065,0,0,0.0106,0,0,0.006,0,0,0,0.0059
"X9",0,0,0,0.0144,0.0094,0.0047,0.0096,0,0.0078,0,0.0177,0,0.0118,0.0158,0,0.0035,0.0073,0.0067,0,0.0035
"X10",0,0,0,0,0,0.0137,0,0,0,0.0137,0,0,0,0,0,0,0,0,0,0
