"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0094,0.014,0.012,0.0123,0,0.0022,0,0,0,0.0026,0,0.0111,0.0094,0.0145,0.0082,0.0023,0.0067,0,0,0.0021
"X2",0,0.0143,0.0106,0,0,0.0028,0.0075,0,0,0,0,0,0.0107,0,0,0.0028,0.007,0,0,0.0026
"X3",0,0.0037,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.0223,0.0372,0.0172,0.0285,0.0136,0.0072,0.0104,0.0341,0.0357,0.0072,0.0601,0,0.0119,0,0,0,0.0076,0,0.008,0
"X5",0.0053,0.0086,0,0.0065,0.0041,0.0015,0.003,0.0066,0.0074,0.0014,0.0097,0,0.0033,0.0063,0,0.001,0.0025,0.0032,0.0037,9e-04
"X6",0,0,0,0,0,0.0135,0,0,0,0.0132,0,0,0,0,0,0,0,0,0,0.0135
"X7",0,0.0152,0.0134,0,0,0.0057,0.015,0,0,0,0,0,0,0,0,0.0052,0,0,0,0.0052
"X8",0,0,0.0165,0,0,0.0061,0,0.0205,0.0202,0.0064,0,0,0.0108,0,0,0.006,0,0,0,0.0058
"X9",0,0,0,0.0147,0.0096,0.0047,0.0096,0,0.0076,0,0.0183,0,0.0117,0.0158,0,0.0034,0.0073,0.0067,0,0.0033
"X10",0,0,0,0,0,0.0138,0,0,0,0.0138,0,0,0,0,0,0,0,0,0,0
