"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0097,0.015,0.0128,0.0131,0,0.0025,0,0,0,0.0029,0,0.0115,0.0099,0.0155,0.0087,0.0026,0.007,0,0,0.0024
"X2",0,0.0147,0.0109,0,0,0.0031,0.0076,0,0,0,0,0,0.011,0,0,0.0031,0.0072,0,0,0.0029
"X3",0,0.0039,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.0226,0.0375,0.0179,0.0281,0.0137,0.0078,0.0103,0.0354,0.0371,0.0079,0.0611,0,0.0122,0,0,0,0.0076,0,0.0082,0
"X5",0.0052,0.0086,0,0.0064,0.0041,0.0016,0.003,0.0067,0.0075,0.0015,0.0098,0,0.0033,0.0062,0,0.001,0.0025,0.0032,0.0037,0.001
"X6",0,0,0,0,0,0.0137,0,0,0,0.0133,0,0,0,0,0,0,0,0,0,0.0136
"X7",0,0.015,0.0132,0,0,0.006,0.0147,0,0,0,0,0,0,0,0,0.0055,0,0,0,0.0056
"X8",0,0,0.0164,0,0,0.0064,0,0.0204,0.02,0.0068,0,0,0.0105,0,0,0.0063,0,0,0,0.0061
"X9",0,0,0,0.0145,0.0096,0.005,0.0097,0,0.0077,0,0.018,0,0.0118,0.0158,0,0.0038,0.0074,0.0068,0,0.0036
"X10",0,0,0,0,0,0.0138,0,0,0,0.0138,0,0,0,0,0,0,0,0,0,0
