"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0096,0.0147,0.0124,0.0132,0,0.0023,0,0,0,0.0027,0,0.0112,0.0098,0.0151,0.0083,0.0024,0.0068,0,0,0.0022
"X2",0,0.015,0.011,0,0,0.0029,0.0075,0,0,0,0,0,0.0111,0,0,0.0029,0.0071,0,0,0.0028
"X3",0,0.0037,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.0223,0.0382,0.0177,0.0304,0.0136,0.0073,0.0104,0.0363,0.038,0.0076,0.0623,0,0.0126,0,0,0,0.0078,0,0.0085,0
"X5",0.0052,0.0086,0,0.0066,0.004,0.0014,0.0029,0.0066,0.0074,0.0014,0.0096,0,0.0033,0.0062,0,0.001,0.0024,0.0031,0.0036,9e-04
"X6",0,0,0,0,0,0.0136,0,0,0,0.0132,0,0,0,0,0,0,0,0,0,0.0136
"X7",0,0.0153,0.0134,0,0,0.0058,0.0149,0,0,0,0,0,0,0,0,0.0053,0,0,0,0.0054
"X8",0,0,0.0158,0,0,0.006,0,0.0199,0.0193,0.0064,0,0,0.0105,0,0,0.006,0,0,0,0.0058
"X9",0,0,0,0.0149,0.0094,0.0047,0.0096,0,0.0079,0,0.0186,0,0.0119,0.0158,0,0.0035,0.0074,0.0068,0,0.0035
"X10",0,0,0,0,0,0.0137,0,0,0,0.0137,0,0,0,0,0,0,0,0,0,0
