"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0094,0.0149,0.0125,0.0126,0,0.0022,0,0,0,0.0025,0,0.0113,0.0096,0.0149,0.0084,0.0022,0.0067,0,0,0.002
"X2",0,0.0148,0.011,0,0,0.0026,0.0074,0,0,0,0,0,0.0109,0,0,0.0026,0.0069,0,0,0.0025
"X3",0,0.0033,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.0224,0.0384,0.018,0.0295,0.0137,0.0068,0.0103,0.0346,0.0362,0.0068,0.0606,0,0.0123,0,0,0,0.0076,0,0.0082,0
"X5",0.0053,0.0089,0,0.0066,0.0041,0.0014,0.003,0.0066,0.0074,0.0013,0.0097,0,0.0033,0.0064,0,9e-04,0.0024,0.0031,0.0036,9e-04
"X6",0,0,0,0,0,0.0135,0,0,0,0.0132,0,0,0,0,0,0,0,0,0,0.0135
"X7",0,0.0153,0.0135,0,0,0.0053,0.015,0,0,0,0,0,0,0,0,0.0049,0,0,0,0.005
"X8",0,0,0.0162,0,0,0.0057,0,0.0202,0.0197,0.0061,0,0,0.0107,0,0,0.0056,0,0,0,0.0054
"X9",0,0,0,0.0151,0.0095,0.0044,0.0096,0,0.0078,0,0.0188,0,0.0119,0.016,0,0.0033,0.0073,0.0068,0,0.0032
"X10",0,0,0,0,0,0.0137,0,0,0,0.0137,0,0,0,0,0,0,0,0,0,0
