"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0095,0.0142,0.0124,0.0122,0,0.0024,0,0,0,0.0027,0,0.011,0.0096,0.0142,0.0084,0.0024,0.0066,0,0,0.0022
"X2",0,0.0149,0.0111,0,0,0.003,0.0075,0,0,0,0,0,0.011,0,0,0.0029,0.007,0,0,0.0028
"X3",0,0.0037,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.0214,0.0351,0.0175,0.0263,0.0131,0.0069,0.01,0.0319,0.0336,0.0069,0.0556,0,0.0119,0,0,0,0.0073,0,0.0078,0
"X5",0.0053,0.0087,0,0.0063,0.0041,0.0015,0.003,0.0066,0.0074,0.0014,0.0096,0,0.0033,0.0062,0,0.001,0.0024,0.0032,0.0036,0.001
"X6",0,0,0,0,0,0.0135,0,0,0,0.0131,0,0,0,0,0,0,0,0,0,0.0135
"X7",0,0.0155,0.0136,0,0,0.0059,0.0151,0,0,0,0,0,0,0,0,0.0054,0,0,0,0.0055
"X8",0,0,0.0167,0,0,0.0064,0,0.0209,0.0204,0.0067,0,0,0.0109,0,0,0.0062,0,0,0,0.006
"X9",0,0,0,0.0145,0.0094,0.0048,0.0094,0,0.0077,0,0.0183,0,0.0117,0.0155,0,0.0036,0.0072,0.0068,0,0.0035
"X10",0,0,0,0,0,0.0136,0,0,0,0.0136,0,0,0,0,0,0,0,0,0,0
