"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0094,0.0143,0.0124,0.0126,0,0.0025,0,0,0,0.003,0,0.0111,0.0094,0.0145,0.0084,0.0027,0.0069,0,0,0.0024
"X2",0,0.0147,0.011,0,0,0.0032,0.0077,0,0,0,0,0,0.0109,0,0,0.0032,0.0071,0,0,0.003
"X3",0,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.0215,0.0362,0.0176,0.0276,0.0133,0.0079,0.0105,0.0344,0.0357,0.0079,0.0588,0,0.012,0,0,0,0.0076,0,0.0081,0
"X5",0.0052,0.0086,0,0.0065,0.0041,0.0017,0.0031,0.0068,0.0076,0.0016,0.0098,0,0.0033,0.0063,0,0.0011,0.0025,0.0033,0.0037,0.0011
"X6",0,0,0,0,0,0.0136,0,0,0,0.0131,0,0,0,0,0,0,0,0,0,0.0135
"X7",0,0.0154,0.0136,0,0,0.0063,0.0151,0,0,0,0,0,0,0,0,0.0058,0,0,0,0.0058
"X8",0,0,0.0163,0,0,0.0067,0,0.0205,0.0197,0.007,0,0,0.0105,0,0,0.0066,0,0,0,0.0064
"X9",0,0,0,0.0147,0.0094,0.0053,0.0097,0,0.0078,0,0.0183,0,0.0116,0.0153,0,0.0039,0.0074,0.0069,0,0.0038
"X10",0,0,0,0,0,0.0137,0,0,0,0.0137,0,0,0,0,0,0,0,0,0,0
