"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0093,0.014,0.0122,0.0124,0,0.0023,0,0,0,0.0027,0,0.0109,0.0095,0.0145,0.0083,0.0024,0.0067,0,0,0.0022
"X2",0,0.0148,0.011,0,0,0.003,0.0076,0,0,0,0,0,0.0111,0,0,0.003,0.0072,0,0,0.0029
"X3",0,0.0037,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.0208,0.0354,0.017,0.0277,0.013,0.0071,0.01,0.0331,0.0343,0.0071,0.0575,0,0.0117,0,0,0,0.0073,0,0.0078,0
"X5",0.0051,0.0084,0,0.0064,0.004,0.0015,0.0029,0.0066,0.0074,0.0015,0.0097,0,0.0033,0.0062,0,0.001,0.0024,0.0032,0.0036,0.001
"X6",0,0,0,0,0,0.0136,0,0,0,0.0132,0,0,0,0,0,0,0,0,0,0.0136
"X7",0,0.0151,0.0133,0,0,0.0059,0.0148,0,0,0,0,0,0,0,0,0.0054,0,0,0,0.0054
"X8",0,0,0.016,0,0,0.0061,0,0.0201,0.0196,0.0065,0,0,0.0105,0,0,0.006,0,0,0,0.0059
"X9",0,0,0,0.015,0.0096,0.0049,0.0097,0,0.0079,0,0.0185,0,0.012,0.0162,0,0.0037,0.0075,0.0069,0,0.0036
"X10",0,0,0,0,0,0.0137,0,0,0,0.0137,0,0,0,0,0,0,0,0,0,0
