"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0094,0.0144,0.0123,0.0127,0,0.0023,0,0,0,0.0027,0,0.0111,0.0094,0.0147,0.0084,0.0024,0.0066,0,0,0.0022
"X2",0,0.0147,0.0108,0,0,0.0029,0.0075,0,0,0,0,0,0.0107,0,0,0.0029,0.007,0,0,0.0028
"X3",0,0.0038,0.0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.0218,0.0359,0.0172,0.028,0.0135,0.0071,0.0101,0.0329,0.0348,0.0072,0.0586,0,0.0118,0,0,0,0.0075,0,0.008,0
"X5",0.0053,0.0087,0,0.0066,0.0041,0.0015,0.003,0.0065,0.0074,0.0015,0.0098,0,0.0033,0.0063,0,0.001,0.0025,0.0031,0.0036,0.001
"X6",0,0,0,0,0,0.0135,0,0,0,0.0131,0,0,0,0,0,0,0,0,0,0.0134
"X7",0,0.0153,0.0134,0,0,0.0058,0.0149,0,0,0,0,0,0,0,0,0.0054,0,0,0,0.0054
"X8",0,0,0.0161,0,0,0.0064,0,0.02,0.0196,0.0067,0,0,0.0108,0,0,0.0063,0,0,0,0.006
"X9",0,0,0,0.015,0.0096,0.0048,0.0097,0,0.0079,0,0.0186,0,0.0118,0.0158,0,0.0036,0.0074,0.0067,0,0.0035
"X10",0,0,0,0,0,0.0138,0,0,0,0.0138,0,0,0,0,0,0,0,0,0,0
