"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0092,0.0141,0.0121,0.0122,0,0.0024,0,0,0,0.0028,0,0.0109,0.0093,0.0142,0.0082,0.0024,0.0066,0,0,0.0022
"X2",0,0.0146,0.0108,0,0,0.003,0.0075,0,0,0,0,0,0.0108,0,0,0.003,0.007,0,0,0.0029
"X3",0,0.0039,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.022,0.037,0.0173,0.0284,0.0134,0.0074,0.0103,0.0344,0.0365,0.0078,0.0597,0,0.0119,0,0,0,0.0076,0,0.0082,0
"X5",0.0053,0.0087,0,0.0065,0.0041,0.0015,0.003,0.0067,0.0077,0.0015,0.0098,0,0.0032,0.0062,0,0.001,0.0025,0.0032,0.0037,0.001
"X6",0,0,0,0,0,0.0136,0,0,0,0.0132,0,0,0,0,0,0,0,0,0,0.0135
"X7",0,0.0153,0.0134,0,0,0.006,0.0149,0,0,0,0,0,0,0,0,0.0055,0,0,0,0.0056
"X8",0,0,0.0159,0,0,0.0063,0,0.0202,0.0199,0.0068,0,0,0.0106,0,0,0.0062,0,0,0,0.0061
"X9",0,0,0,0.0146,0.0092,0.0048,0.0094,0,0.0076,0,0.0182,0,0.0112,0.0151,0,0.0036,0.0071,0.0066,0,0.0035
"X10",0,0,0,0,0,0.0137,0,0,0,0.0137,0,0,0,0,0,0,0,0,0,0
