"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0091,0.0138,0.0122,0.0121,0,0.0023,0,0,0,0.0026,0,0.0109,0.0093,0.0139,0.0081,0.0023,0.0065,0,0,0.0021
"X2",0,0.0144,0.0108,0,0,0.0029,0.0074,0,0,0,0,0,0.0109,0,0,0.0029,0.0069,0,0,0.0027
"X3",0,0.0037,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.0216,0.0354,0.0174,0.0281,0.0134,0.0072,0.0101,0.0333,0.035,0.0073,0.0585,0,0.012,0,0,0,0.0074,0,0.0081,0
"X5",0.0052,0.0084,0,0.0063,0.0041,0.0015,0.0029,0.0065,0.0073,0.0015,0.0096,0,0.0032,0.0061,0,0.001,0.0024,0.0031,0.0036,0.001
"X6",0,0,0,0,0,0.0135,0,0,0,0.0133,0,0,0,0,0,0,0,0,0,0.0136
"X7",0,0.0154,0.0135,0,0,0.0059,0.015,0,0,0,0,0,0,0,0,0.0054,0,0,0,0.0054
"X8",0,0,0.0158,0,0,0.0061,0,0.0201,0.0198,0.0065,0,0,0.0106,0,0,0.006,0,0,0,0.0059
"X9",0,0,0,0.0148,0.0095,0.0048,0.0096,0,0.0076,0,0.0184,0,0.0116,0.0155,0,0.0035,0.0071,0.0066,0,0.0034
"X10",0,0,0,0,0,0.0136,0,0,0,0.0136,0,0,0,0,0,0,0,0,0,0
