"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0095,0.0145,0.0122,0.0125,0,0.0023,0,0,0,0.0026,0,0.011,0.0095,0.0145,0.0084,0.0023,0.0067,0,0,0.0021
"X2",0,0.0148,0.011,0,0,0.0029,0.0076,0,0,0,0,0,0.0111,0,0,0.0028,0.0071,0,0,0.0027
"X3",0,0.0035,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.0224,0.0369,0.0174,0.0273,0.0135,0.0067,0.0104,0.0336,0.0355,0.007,0.0585,0,0.0121,0,0,0,0.0076,0,0.0079,0
"X5",0.0054,0.0088,0,0.0064,0.0041,0.0014,0.003,0.0066,0.0075,0.0014,0.0097,0,0.0033,0.0062,0,9e-04,0.0025,0.0032,0.0037,9e-04
"X6",0,0,0,0,0,0.0135,0,0,0,0.0131,0,0,0,0,0,0,0,0,0,0.0135
"X7",0,0.0153,0.0134,0,0,0.0056,0.015,0,0,0,0,0,0,0,0,0.0051,0,0,0,0.0052
"X8",0,0,0.0166,0,0,0.006,0,0.0207,0.0203,0.0064,0,0,0.0107,0,0,0.0059,0,0,0,0.0057
"X9",0,0,0,0.0146,0.0094,0.0046,0.0097,0,0.0077,0,0.0182,0,0.0117,0.0151,0,0.0034,0.0074,0.0067,0,0.0033
"X10",0,0,0,0,0,0.0136,0,0,0,0.0136,0,0,0,0,0,0,0,0,0,0
