"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0094,0.0141,0.0121,0.0126,0,0.0024,0,0,0,0.0028,0,0.0111,0.0094,0.0144,0.0084,0.0025,0.0068,0,0,0.0022
"X2",0,0.0145,0.0108,0,0,0.003,0.0075,0,0,0,0,0,0.0108,0,0,0.003,0.007,0,0,0.0028
"X3",0,0.0039,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.0221,0.0364,0.0176,0.027,0.0137,0.0075,0.0103,0.0333,0.035,0.0075,0.058,0,0.0118,0,0,0,0.0073,0,0.0081,0
"X5",0.0054,0.0087,0,0.0065,0.0042,0.0016,0.0031,0.0067,0.0076,0.0015,0.0099,0,0.0033,0.0064,0,0.001,0.0025,0.0032,0.0038,0.001
"X6",0,0,0,0,0,0.0134,0,0,0,0.0131,0,0,0,0,0,0,0,0,0,0.0134
"X7",0,0.0153,0.0135,0,0,0.006,0.015,0,0,0,0,0,0,0,0,0.0056,0,0,0,0.0055
"X8",0,0,0.0162,0,0,0.0065,0,0.0202,0.02,0.0069,0,0,0.0109,0,0,0.0064,0,0,0,0.0061
"X9",0,0,0,0.0145,0.0095,0.0049,0.0095,0,0.0079,0,0.0181,0,0.0114,0.0156,0,0.0037,0.0072,0.0066,0,0.0035
"X10",0,0,0,0,0,0.0138,0,0,0,0.0138,0,0,0,0,0,0,0,0,0,0
