"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0094,0.0144,0.0124,0.0126,0,0.0023,0,0,0,0.0027,0,0.0112,0.0096,0.0147,0.0084,0.0023,0.0068,0,0,0.0021
"X2",0,0.0147,0.011,0,0,0.0029,0.0077,0,0,0,0,0,0.0108,0,0,0.0028,0.0071,0,0,0.0027
"X3",0,0.0037,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.0222,0.0388,0.0182,0.0294,0.0138,0.0073,0.0108,0.0358,0.0376,0.0074,0.0612,0,0.0122,0,0,0,0.0079,0,0.0085,0
"X5",0.0053,0.0088,0,0.0066,0.0041,0.0015,0.0031,0.0068,0.0076,0.0014,0.0098,0,0.0033,0.0063,0,0.001,0.0025,0.0032,0.0037,9e-04
"X6",0,0,0,0,0,0.0136,0,0,0,0.0133,0,0,0,0,0,0,0,0,0,0.0136
"X7",0,0.0154,0.0136,0,0,0.0057,0.0151,0,0,0,0,0,0,0,0,0.0052,0,0,0,0.0052
"X8",0,0,0.0161,0,0,0.006,0,0.0201,0.0198,0.0064,0,0,0.0106,0,0,0.006,0,0,0,0.0058
"X9",0,0,0,0.0145,0.0094,0.0047,0.0096,0,0.0077,0,0.0179,0,0.0117,0.0157,0,0.0034,0.0073,0.0066,0,0.0033
"X10",0,0,0,0,0,0.0137,0,0,0,0.0137,0,0,0,0,0,0,0,0,0,0
