"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0095,0.0146,0.0123,0.0128,0,0.0024,0,0,0,0.0028,0,0.011,0.0095,0.0148,0.0084,0.0024,0.0068,0,0,0.0023
"X2",0,0.0148,0.011,0,0,0.003,0.0077,0,0,0,0,0,0.011,0,0,0.003,0.0072,0,0,0.0029
"X3",0,0.0038,0.0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",0.0222,0.0365,0.0175,0.0286,0.0136,0.0074,0.0105,0.0345,0.0362,0.0075,0.0601,0,0.0121,0,0,0,0.0077,0,0.008,0
"X5",0.0054,0.0088,0,0.0066,0.0042,0.0015,0.0031,0.0068,0.0076,0.0015,0.0099,0,0.0033,0.0064,0,0.001,0.0026,0.0032,0.0037,0.001
"X6",0,0,0,0,0,0.0137,0,0,0,0.0133,0,0,0,0,0,0,0,0,0,0.0137
"X7",0,0.0152,0.0133,0,0,0.0059,0.0149,0,0,0,0,0,0,0,0,0.0054,0,0,0,0.0055
"X8",0,0,0.0164,0,0,0.0064,0,0.0204,0.0201,0.0069,0,0,0.0108,0,0,0.0063,0,0,0,0.0062
"X9",0,0,0,0.0149,0.0093,0.0049,0.0097,0,0.0077,0,0.0186,0,0.0115,0.0152,0,0.0036,0.0073,0.0067,0,0.0035
"X10",0,0,0,0,0,0.0136,0,0,0,0.0136,0,0,0,0,0,0,0,0,0,0
