53	30	34	60	10	21	15	45	4	54
34	37	24	15	58	22	6	7	32	60
51	30	18	10	3	13	20	31	59	40
36	7	38	5	21	16	41	4	40	13
14	1	8	12	57	50	15	6	41	35
37	21	41	14	18	20	12	36	39	1
22	15	54	44	60	38	55	32	51	40
33	6	52	15	26	19	41	43	42	45
6	40	30	20	33	57	12	14	60	8
20	36	9	4	1	43	37	7	38	58
8	41	9	4	60	1	11	57	2	16
31	24	58	26	9	43	41	5	25	15
25	26	51	41	1	2	13	32	49	18
27	6	42	58	44	52	3	43	25	15
3	47	53	45	59	19	11	21	14	2
18	15	12	20	31	7	11	26	22	38
18	48	53	44	19	40	2	33	6	3
4	2	56	30	43	33	40	17	45	26
7	48	39	22	41	24	4	32	16	21
36	19	9	57	7	59	3	49	20	51
33	34	11	13	28	57	51	15	50	42
21	2	20	22	6	54	11	9	27	26
4	22	34	57	25	39	1	9	47	3
2	34	20	13	51	38	21	22	11	57
54	55	46	14	33	12	7	37	48	39
50	14	23	24	53	6	29	33	15	11
25	22	10	51	60	37	12	56	3	26
17	41	44	23	32	59	34	31	4	20
3	24	39	33	55	25	43	31	2	27
25	13	14	60	52	18	16	20	26	42
15	2	18	17	47	8	44	46	29	1
31	43	41	51	40	52	1	44	2	27
40	45	17	35	50	36	43	27	21	59
43	49	1	6	31	48	15	42	34	37
54	46	12	3	9	40	7	58	24	52
6	30	5	10	42	19	17	44	52	50
35	14	17	39	33	11	52	18	8	58
7	46	59	34	5	11	42	19	44	60
42	12	24	20	52	47	34	46	59	4
41	32	31	15	48	46	1	26	50	24
51	32	26	2	29	49	50	16	7	1
20	32	49	39	52	42	10	56	19	31
44	52	20	27	10	26	25	7	34	46
26	11	18	4	57	2	30	54	16	39
41	56	29	30	45	32	42	49	11	55
28	37	12	39	1	13	50	41	60	4
12	1	57	48	25	55	43	26	7	11
50	20	43	10	41	3	39	7	52	31
17	26	54	29	4	37	25	8	41	28
6	54	51	4	36	49	19	56	24	23
2	51	55	28	32	58	22	12	46	36
11	1	10	12	51	40	8	23	35	17
36	13	11	12	40	14	15	26	57	19
39	45	29	36	18	17	8	59	15	47
7	37	17	29	31	3	24	12	48	36
7	22	18	58	32	44	26	42	59	38
22	57	44	2	43	51	19	4	45	5
33	55	31	3	25	39	15	48	24	12
12	51	44	38	6	46	25	35	48	56
37	1	6	52	31	36	13	33	5	53
