X1	X2	X3	X4	X5	X6	X7	X8
0.146405	-4.491340	-2.891047	-3.383897	-3.678221	-2.533373	-2.011236	-3.125015
-2.561662	-2.240454	-1.267341	-2.792669	-3.303102	-4.115346	-2.875020	-1.659032
-0.723136	0.049310	-0.835628	-1.960428	-3.619635	-0.628852	-2.071169	-3.235704
1.574983	0.240952	-0.737609	-2.543776	-1.472717	-0.539090	0.810617	0.592068
0.305695	1.532170	-0.772786	-0.110914	0.009850	2.265340	0.185140	1.781183
0.160099	-0.642833	1.798042	2.042558	1.255168	3.311439	1.668500	0.441040
0.316397	2.474242	0.065373	2.177739	2.206637	3.849205	3.723497	-0.735861
1.615987	2.358396	-2.026295	2.526129	4.059357	4.233841	3.577731	-0.628921
-1.683631	2.262328	-2.734760	2.322027	2.047829	3.070246	2.512504	-1.171641
-1.468756	-1.192160	-1.117326	-0.854568	0.073154	1.603220	0.665216	-2.136023
-0.166188	-0.574969	2.877308	-1.957856	-1.096468	-1.426136	-1.333333	-1.006665
-0.077728	-0.623599	2.650941	-1.767337	-2.548536	-2.648622	-1.802742	1.752429
-0.323976	-1.046047	-1.521828	-2.069113	-2.981949	-2.384837	-0.635611	1.256961
-0.602332	0.135385	0.274200	-2.082583	-0.272508	-0.222981	-1.934138	0.787329
-0.271995	0.120198	1.204225	-1.774448	0.287190	1.473847	1.293876	-0.434667
-2.340066	0.510894	4.258445	0.337691	0.485344	1.545347	-0.426567	2.314371
-1.784345	0.900871	2.774761	1.754634	1.286655	2.210920	-0.275367	-1.445558
-0.222331	1.397032	4.344770	1.829780	0.219524	1.034167	-0.108623	1.173547
1.760274	3.438176	6.335474	3.520929	1.275552	-0.374813	-0.316434	3.044285
1.273172	2.820604	3.513770	2.011980	1.485539	-0.604718	1.061799	2.055554
3.866762	3.661116	1.615659	0.380734	3.450887	-0.873848	2.281279	3.079954
4.440945	4.173014	0.711540	-0.693511	3.235196	-0.902302	1.307205	-0.132416
3.764120	5.326398	-1.557988	-0.166055	5.353767	-1.469679	2.340679	-0.562656
5.144687	2.890569	-1.650125	-2.395898	0.493600	-0.328079	0.152101	-2.207668
2.288547	1.909127	-3.363771	-1.270741	2.377197	1.372299	-0.878229	-4.005151
1.331000	0.009273	-1.369528	-0.154185	-1.487441	1.834656	1.551492	-1.446807
-2.461555	-2.448992	-0.909196	-0.147128	1.019986	2.831993	-0.680538	-1.903037
-3.421817	-4.125868	-2.117774	4.837527	0.168579	2.559011	-0.182915	-2.826740
-2.917686	-1.921353	-2.158764	2.279681	1.988140	-0.366491	0.371959	1.120981
-1.116563	-2.175147	-3.090766	1.210533	0.766568	-0.136510	-0.048314	-1.726873
-2.075046	-1.142248	-0.758081	-0.943417	0.181966	0.171955	-0.657733	-1.575102
-0.621636	0.114243	-0.213508	-0.962469	1.231233	3.750303	2.513203	-0.827709
-1.009033	3.501628	3.201053	-0.829324	0.506872	4.924336	5.703895	0.681607
-2.394736	0.772708	3.560900	2.935918	0.795482	2.662456	3.007442	2.888245
-1.209746	4.387183	3.854433	0.973656	1.247565	2.998662	3.800147	1.223304
-1.308962	3.477455	3.266253	2.088090	-0.606877	0.150056	0.798210	2.737083
0.818416	1.952724	3.206059	0.693820	0.500454	-1.129060	-2.807568	2.188783
-0.091811	0.231592	-0.982950	-0.992454	0.172262	-2.887087	-3.365286	0.331102
-0.519045	-0.396040	-4.035373	-0.709934	-2.518853	-2.633622	-3.167943	-2.143060
-0.615084	-3.894972	-4.994910	-3.131818	-2.897291	-2.513466	-2.764738	-3.682404
-1.267728	-1.429802	-2.883162	1.475492	-1.318149	-1.422515	-1.682570	-1.427131
-0.609077	-1.997830	2.121271	2.414996	-0.510628	1.574329	0.758261	-2.209241
0.048769	-2.385755	1.222589	3.443694	2.230974	2.843170	1.551457	0.104166
0.185411	-0.852874	3.474092	3.752485	3.120958	2.596707	2.061618	3.138588
-0.407852	-0.287188	2.331880	3.018170	3.934525	0.632342	1.316746	4.339126
-0.255519	0.152006	-0.566846	3.112247	1.987576	1.194176	-0.483859	0.182078
-0.532290	-0.627693	0.277212	0.587118	2.567513	-1.090290	0.689305	-1.106055
1.507436	-0.795082	0.487355	1.903780	3.459235	-1.710753	-1.395463	-1.336275
1.271859	-1.470661	0.915682	-0.129865	1.740744	-1.163014	0.319941	0.355417
2.660678	-0.704028	1.808595	1.549581	-0.841958	-2.301271	-0.704085	1.328523
0.878295	-1.107182	1.300393	-0.946481	0.270229	-0.947923	-1.995938	2.121740
0.112910	-0.890523	-1.174624	-0.113452	-2.229694	-0.203167	-3.628618	0.490169
-2.350378	-1.896848	0.005145	-1.089532	-2.217626	-0.213404	-3.543323	-0.483591
-1.460567	-1.705056	0.648298	-0.274122	-2.784865	-1.560131	-2.100654	0.450759
-1.320457	-2.350947	1.012238	0.447978	-1.407911	0.543052	0.130092	-0.344380
-0.492649	-1.459419	1.663963	-0.833231	-1.642563	2.490147	-0.220685	1.440890
-0.508741	-3.397671	1.628074	0.778649	0.838081	0.713056	0.933316	0.378469
0.727466	-0.713201	0.745171	0.421219	-1.576178	1.710179	0.822396	2.839257
-0.270226	-1.757408	-1.993246	-0.994022	-0.831641	0.951118	-0.471944	2.891753
-0.865019	-3.269091	-0.491976	-0.363575	-2.025704	-0.203325	0.191697	3.833057
1.261690	-1.897848	-3.431619	-1.039439	-2.432868	-1.659149	-1.382580	1.326068
-0.850301	-1.045579	-2.178676	-2.507515	-3.233932	-2.475254	0.000927	-1.326213
0.388111	-2.013381	-3.405444	-3.066403	-2.005094	-2.415436	2.559017	-3.736888
0.695524	-0.516054	-0.022925	-1.516203	-2.984354	-2.925395	-0.391308	-5.588856
2.818039	0.252604	2.370181	-0.710116	-0.765510	-1.884130	0.246753	-0.286218
5.327757	3.298095	2.980777	-0.564242	-1.421662	0.225961	-1.320299	0.498125
5.344379	5.336619	2.526661	-1.915681	-3.333109	-0.134420	-1.632364	1.704874
5.663704	1.795378	-1.222066	0.103166	-4.220949	-1.305073	-1.709839	1.676028
3.607133	1.367274	-0.902903	-1.317101	-3.815482	0.181105	-0.788925	0.379386
-0.357534	2.335308	-0.043251	0.270418	-1.674906	-3.487286	-1.125721	0.983049
-3.232396	-0.074419	1.878492	-2.578678	-3.663822	-1.662544	-1.885024	-0.168484
-3.494852	0.024994	0.585626	-1.150989	-3.741428	-3.229966	-1.545536	-0.077113
-3.539202	0.188950	-0.775450	0.336485	1.023978	-2.111353	0.497246	-0.112439
0.770553	1.519650	-1.020033	1.581944	0.904495	0.510298	-0.594377	-1.307661
-1.807284	-0.843905	-4.040925	2.077986	0.383725	1.443487	0.554494	-3.480080
-0.739415	-1.995114	-2.577723	2.290513	0.259368	0.654418	-1.968938	-3.823295
-0.300238	-2.776875	-3.315329	-1.386677	-0.035375	-0.549410	1.277226	-3.268609
-1.588352	-0.457286	-2.422241	-1.427984	-1.219602	-2.445094	-2.888312	-2.859319
-0.110758	-2.405647	-0.916759	-2.499709	-0.855613	-2.636734	0.804849	-0.818027
1.024145	-0.470955	3.866418	-1.261451	-0.080307	-2.491127	0.512610	-1.133233
-0.296443	-0.361609	2.681391	-0.215111	-0.060184	-0.283172	1.974771	1.748063
-1.495820	1.948192	3.160559	-0.275989	0.839457	1.112632	3.470033	0.826362
-2.521187	-0.086150	-0.380277	0.249213	-1.169082	3.065387	2.806497	1.274362
0.825657	1.739566	-2.286115	-1.911703	-1.644701	3.011393	3.364364	-0.030636
1.793013	-0.865959	-2.531056	-1.639339	-1.712401	3.539154	2.207234	2.538968
1.638781	-1.101622	-3.109399	-2.215894	0.684122	3.152169	1.363209	3.323473
-0.065939	-2.686122	-2.822643	-2.157270	-1.108534	2.011041	-0.308611	2.257180
-1.887945	-2.829258	-3.086488	-3.391967	-2.563468	-1.287529	-1.935425	-0.140512
-1.105538	-0.397428	-1.882632	-2.781085	-1.652078	-4.874640	-1.108332	2.386498
-1.089417	-1.777732	-3.574976	-1.689024	-4.612864	-4.112590	-3.200232	2.011910
2.754719	-2.377067	-1.366818	-2.027586	-3.848726	-4.245978	-2.550324	2.299323
3.321070	-1.441631	-0.984358	-1.168769	-1.555463	-3.534003	-3.136607	-1.705563
1.528836	-2.297624	1.097104	-2.378376	-0.615374	-2.496163	-0.943581	-0.167147
-0.006181	-1.424744	-2.025030	-1.479506	-3.123759	-1.937556	-2.139244	-2.115829
-1.577482	-0.656590	-2.600361	0.042541	-2.365817	-2.237582	-0.904497	-2.947510
-1.806565	-3.786459	-2.422786	-0.865636	-1.486548	-1.976339	-0.989538	-3.058289
-1.341131	-3.782951	-3.449206	-0.314939	-0.072652	-0.421626	-0.553267	-1.459066
-2.444479	-0.544964	-1.498320	3.652934	0.478373	-0.487641	0.935316	-2.014741
-1.949508	-1.529297	-2.057627	4.145982	2.983826	0.888717	1.616813	-1.995114
-2.973118	-0.761948	-0.013726	0.838503	1.456708	-0.176150	1.479523	-0.365785
-2.565808	-1.341616	-0.558517	3.285498	1.392520	0.434557	1.843548	-1.413854
-0.697778	-0.212199	0.057601	0.490466	2.409761	-0.256758	-0.446912	-0.472921
1.019073	-2.049095	-0.055572	-1.396593	2.271733	-3.836596	-1.199857	-2.058784
1.803846	2.915295	-1.306833	-0.175581	1.740235	-3.263154	-2.671486	-0.683345
1.270240	1.273175	0.392816	-1.498596	1.751068	-3.066831	-3.803099	1.142897
1.196956	0.680746	-2.195323	-0.093241	2.720932	-2.496927	-1.778395	0.936942
-0.387605	1.288108	0.953852	1.363185	3.434427	-0.077640	-2.606073	3.976691
-3.065643	1.983963	3.763239	2.751281	3.839154	0.833931	0.666766	4.740543
-3.699757	0.520513	3.937041	4.504746	3.880013	3.374788	1.133323	4.399499
-2.050747	3.450560	4.205158	3.921881	4.316004	4.404531	0.388599	7.447660
-0.669412	1.399803	2.171791	4.166384	4.279928	4.346861	1.514094	5.351925
-0.540352	-1.434554	2.019440	2.924355	3.287284	4.290280	2.058808	4.380995
-1.662866	0.744588	-0.747193	1.326193	1.389972	1.236689	1.376942	1.813470
-0.279954	-0.247768	-2.586009	-2.865002	1.361193	1.698689	0.322795	0.808650
-1.114215	-1.075021	-2.776105	-3.972330	-0.015953	-3.320920	0.270669	-2.304464
-0.889050	-1.089369	-1.180382	-3.099493	3.302734	-4.199635	-2.227637	-5.632072
-2.448856	-1.257012	-2.260938	-1.669691	-1.031646	-3.903557	-2.410423	-5.710974
0.676665	-0.869049	-4.553173	-2.241324	0.179107	-3.784184	-0.035687	-3.099869
-1.794386	-1.161477	-2.030086	0.014607	-1.370907	-1.408015	-0.388030	-0.421256
-2.552807	-1.441495	-3.050576	-2.157499	-3.143488	-1.217850	-2.195752	-1.590036
0.069901	-3.754803	-1.672443	-0.204341	-1.760236	1.106314	0.031947	-0.285208
1.665038	-2.873999	-1.175285	-0.152521	-2.073451	-1.349224	-3.445032	-1.573072
5.230206	-0.680882	-0.159102	-1.477040	-1.952333	-2.213763	-1.756389	-1.734527
4.700905	-0.413950	0.326607	-0.112097	-0.794682	0.083998	-4.071024	-0.596172
5.818734	0.433298	3.668742	3.036606	1.504502	0.963561	-1.615237	-0.981608
5.630595	2.807863	1.156606	4.702369	3.876318	1.489726	2.931472	0.200366
6.218687	2.978446	-0.504603	4.429792	3.464566	4.883893	0.427002	1.306551
4.385312	2.988048	0.485618	5.447173	5.343247	3.735364	2.916555	-1.869853
0.517269	2.217271	-1.582432	4.626513	3.727960	4.085238	2.738531	-0.663345
-4.052741	0.945316	-1.561750	4.053310	2.530105	2.095418	3.583728	-0.599925
-2.239717	-0.952416	-3.280737	0.002665	-1.468218	1.370703	0.738347	-2.972293
-6.072760	-2.424824	-1.763292	-0.988325	-1.426310	3.139195	-0.292811	-3.883947
-2.599769	-2.625407	-1.320114	-1.637058	-0.533171	2.973793	1.062452	-2.739288
-3.426543	-0.509764	-1.863602	-0.644836	-0.847401	1.548999	2.372738	0.546386
-0.198083	-0.812393	-1.538855	-1.928660	0.018600	1.136613	1.570845	-0.455526
0.754212	1.021606	0.581028	-1.281829	1.610631	-0.304565	3.726073	0.802278
-0.262958	1.800335	-1.001954	-1.600645	0.813292	-2.071234	2.885624	-1.038803
-0.543692	2.031195	-0.434798	1.238192	2.039683	-4.381693	3.955795	-1.555367
-2.608990	0.826686	-1.317204	-0.965118	3.266003	-2.537942	3.439288	0.426286
0.144348	-0.356590	-0.399272	-0.910577	3.235251	-0.318780	3.151902	-2.204843
-2.337378	-0.476132	-0.361800	-1.553785	1.255229	-1.371008	1.730337	-2.695054
-3.611067	0.750661	-0.756588	-1.515442	-1.060766	1.019976	1.068992	-0.104046
-2.041719	1.874089	-0.392034	-1.519750	-1.038533	-1.349029	-0.633933	-1.088919
1.006066	3.318054	1.185361	0.482992	-1.892772	0.726579	0.345663	-1.065371
4.461789	3.291956	0.595798	-2.389517	-2.876385	1.835199	-1.122122	0.178597
6.240149	1.124298	2.238179	-1.614978	-3.666972	0.161931	0.195012	-1.093914
3.247947	1.525678	-0.244395	-1.498991	-2.117333	-1.364023	-0.559034	1.518397
6.395183	0.903599	-2.660925	-1.244057	-1.719968	-0.528865	-1.063861	2.831032
3.860258	0.844462	-0.918809	-0.884577	-3.301679	-2.800593	-1.721271	3.298989
3.119171	0.077466	-3.696346	-1.585950	-2.203766	-3.657507	-3.781062	-0.604730
-0.691578	-0.853687	-3.462636	-1.665079	-3.544628	-3.099008	-3.043135	-1.553624
-2.570288	-2.108595	-3.482977	-0.548762	-0.372168	-1.116395	-1.753492	-1.670293
-4.481059	-0.412859	-1.656170	0.030199	-2.175984	2.212232	0.058069	-2.953936
-3.963891	-1.766878	-3.528613	2.471504	-0.143479	2.500673	-0.929754	-0.497153
-2.252784	-2.167750	-1.901605	-1.743447	0.921548	2.948928	1.117038	1.437858
-3.598937	-0.896075	-1.249146	-0.356456	0.418196	3.889397	3.505247	-1.552504
-1.497751	-3.099353	0.301365	-0.897522	-1.061936	2.492581	1.316970	-0.310837
1.154474	-1.594382	2.578229	-1.530947	-1.552248	1.041578	-1.235092	-0.027240
3.099639	-0.494362	2.621246	1.251569	-0.431441	-1.708910	-0.118440	0.852786
5.681243	0.519108	4.081718	0.942927	0.893485	-2.876385	-2.286675	1.613843
5.677687	1.930329	5.124646	2.602125	3.877328	-0.077746	-0.723897	1.018831
4.400371	2.418601	3.165629	2.953963	3.626489	0.862007	-2.430306	0.958451
2.138894	1.670325	5.778870	2.825440	4.165566	0.063974	0.603896	2.220304
1.224557	0.412402	3.311567	0.972056	5.544260	2.325654	-0.093690	0.873390
