X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91
-3.744003	-2.360716	-2.020094	-0.840919	-5.205799	-0.465690	-0.190000	-3.577260	-7.054529	-6.602517	-4.743851	-7.389276	-0.972975	-2.809820	-1.496631	0.281946	-5.489871	-5.599837	-0.900825	-1.569841	-1.180986	-2.526941	-4.960559	-0.895246	-0.868172	-0.936400	-0.506420	-0.841134	-3.291844	-0.077843	-7.212290	-0.387815	0.426965	-2.654861	0.115599	-1.193257	-0.320163	-6.261979	-1.527145	-7.407125	-1.685624	-1.706248	-6.290459	-0.953621	-10.620196	-5.726179	-0.039165	-3.575134	-8.027719	-2.706792	-4.565291	-2.151332	-2.419935	-3.058959	-0.846666	-0.717733	-2.134350	-1.311922	-2.892070	-6.001018	-7.239434	-5.731968	-2.555901	-5.750239	-0.904697	-4.712861	0.069402	-1.884142	-0.142600	-3.037157	0.624259	-0.853712	-0.277475	-7.486729	0.604634	-0.267140	-0.147414	-3.791328	-0.215339	-0.721458	-1.742390	-5.509946	0.372441	-1.068960	0.326366	-2.688429	-0.467924	-0.619305	-3.140738	0.738183	-0.408094
-3.501511	-3.680487	-1.482708	-0.911541	-5.416011	0.924703	-1.206645	-0.416980	-4.694401	-5.392220	-4.957152	-5.742211	-1.886983	-0.479963	-2.333452	-1.973561	-6.312299	-6.809564	-2.548866	-0.284307	-2.100338	-1.305741	-5.255610	-2.970537	-1.776756	-0.197044	-1.135206	-1.768982	-0.536788	-0.482348	-5.444204	-0.561923	0.816552	-0.270990	-0.707097	-3.593665	-0.334988	-5.223237	-0.727580	-6.537459	-1.653350	-0.877314	-8.031892	-2.543391	-5.398156	-4.015135	-1.457584	-5.336727	-5.462668	-4.390781	-4.416821	-0.862027	-2.532618	-5.099679	-0.661740	0.009299	-2.445451	-3.089000	-2.600990	-6.227963	-7.857674	-3.985266	-5.929552	-6.506583	-2.144582	-6.346897	0.654202	-2.097055	1.135711	-0.471649	-2.440063	-2.504338	-1.950277	-5.837532	0.145931	-3.376943	-0.115870	-2.275478	-0.607226	-1.469572	-0.950181	-6.269189	-0.208570	-0.533529	-0.281629	-0.357289	-0.692073	-2.079758	-1.873134	-2.031925	-2.295997
-1.888939	-4.887775	-2.881861	-0.069692	-5.274286	0.479329	-0.361738	1.004245	-3.025320	-5.084975	-1.368285	-4.518229	-2.213829	-0.296128	-2.182151	-3.018596	-4.040485	-3.933742	-1.400013	-0.074001	-0.930937	-0.642556	-3.223385	-0.891675	-2.117883	0.056175	-0.638683	-2.661678	-0.203568	-3.278276	-3.937112	-2.682172	-0.123632	2.294510	-2.089434	-2.078430	-0.491591	-4.886955	-1.453865	-4.220861	-1.293793	1.954348	-5.941254	-0.081507	-3.972806	-3.905491	-0.486405	-4.701336	-6.403558	-2.768052	-1.264090	-0.442613	-2.402578	-3.879918	-2.929374	-0.047227	-1.116842	-2.828947	-2.257449	-3.710425	-7.248062	-6.660219	-3.209990	-3.215792	-3.383758	-2.522504	-0.481508	-1.402678	1.057886	-0.521740	-0.221822	-0.345471	-1.885560	-3.740429	-0.956721	-1.485412	-0.898414	-3.324098	0.267485	-1.065870	-1.191003	-5.008896	-0.346537	0.124359	-3.859340	-1.161446	-0.428560	-4.227341	-2.804264	-0.481456	1.229909
0.508813	-2.213382	-2.351252	0.843128	-2.496325	-1.598011	-1.147978	3.109516	-0.031586	-4.727882	-1.693951	-0.371829	-1.715013	0.348387	-3.308930	-0.299959	-1.119630	-1.825571	-1.374268	0.852677	0.712216	0.462313	0.518015	-2.763362	-1.981354	-1.758142	-1.953950	-1.654625	-1.706884	-1.256829	-0.791215	-1.104663	1.297816	5.194041	-0.385011	-1.364153	-0.893873	-2.428635	-2.108797	-2.929932	-1.653153	-0.529563	-2.766445	-0.742171	-1.241748	-1.236149	-1.143832	-1.214862	-2.686490	-2.233805	1.160103	-3.458794	-2.324117	-1.221977	-0.346469	1.439989	-0.135723	-2.385563	0.133352	-4.550706	-1.636398	-1.246828	-3.351716	-1.636968	0.581575	-0.622084	0.014272	-1.270613	-0.089174	-2.383930	-0.398917	-0.935712	-2.823724	-0.781623	-2.196126	-0.915647	-1.631845	-3.228690	-0.326506	-0.456953	1.614445	-1.947870	-0.731460	0.789903	-1.700068	-0.329799	1.206315	-0.390655	1.759575	-1.184907	-0.016576
1.572747	-0.238510	-1.118881	3.549919	-1.626428	-0.329516	-1.539368	3.110736	3.958500	-1.744043	-0.084452	2.058987	-0.735737	1.229281	-2.595589	0.182848	-1.973834	-1.288954	1.971070	0.203326	-2.549078	-0.553035	-0.303109	-2.456601	-2.030072	0.576304	-0.345208	-2.382526	0.620463	-0.214009	1.609089	2.117503	0.232994	4.775604	1.059572	-3.001335	-0.515734	-1.226079	0.317123	-0.121373	1.050071	-1.800547	-0.434266	-0.068985	-1.270384	-0.965011	-1.658266	-0.521007	0.101533	-4.426245	0.159057	0.625932	-1.177735	3.382343	0.447571	-0.052354	-1.141292	-1.971651	1.081613	-3.151006	-1.207183	-0.644893	-0.516032	1.087089	-1.063583	-1.474636	-1.156058	1.165040	0.917832	-0.521819	0.307253	-1.836463	-0.969371	0.985986	-1.584783	-0.539050	-0.508862	0.314946	-0.933898	-1.389519	1.204863	-0.600511	-1.370139	-0.564097	-0.188810	-0.329848	-0.134147	-0.070301	4.402582	1.232323	0.185148
2.940861	0.984141	-1.879750	0.308181	1.462005	-3.266888	-1.216806	2.202706	2.077737	-0.756660	-0.012289	1.397718	-0.009902	-2.863144	-2.468328	0.124124	0.709999	-0.584492	2.701401	1.556046	1.972981	-1.206902	1.912440	-0.644794	-0.956839	1.002617	-1.044559	-1.970583	3.137374	-1.553215	0.206597	-1.210074	0.333204	5.386402	-0.901187	-2.627277	1.378126	-0.382388	1.436397	-0.298487	-2.532821	-0.106002	-0.891519	-1.171750	1.362484	0.803322	-1.605012	1.145928	2.611110	-1.811472	1.695771	-2.529239	-2.344234	3.611341	1.487445	-0.347156	1.356350	-0.618810	0.851031	-1.454428	1.014980	0.358283	-0.585639	0.548277	-0.008730	0.740935	-1.106697	1.176280	-0.277694	0.002592	-3.813611	-0.939325	-2.237599	2.819797	-0.265695	-2.035222	0.085836	-0.783793	0.283309	1.028630	2.258651	0.003180	-1.150474	2.583358	-0.687668	-0.071190	0.020154	3.329621	3.314058	2.487436	-1.225620
0.409957	2.729370	-1.863459	-1.076486	1.686075	-0.997725	0.202605	2.485229	0.436523	0.751665	-0.523762	1.118063	-1.517409	-0.989089	-1.892149	-0.962732	-0.446330	-1.172986	2.298623	-0.507465	3.270094	-1.252186	0.936862	-3.062844	-1.419357	3.230195	-0.947103	-2.858500	3.181549	-0.078249	-0.613490	-1.716997	-0.973053	5.992035	-2.061987	-3.056080	3.101607	-1.888763	2.062127	-1.005174	0.670270	-1.443329	0.767895	-2.042068	0.166755	0.254548	-1.929571	2.405743	1.480640	-1.926490	1.084344	-0.326208	-1.925016	2.394316	1.164251	-0.780017	3.960005	-1.781143	0.770404	0.155427	1.242492	-1.499699	0.656861	1.395096	0.902134	-0.533769	-0.222447	1.520205	0.523248	-0.948395	-2.773709	-1.534700	-1.618011	1.377807	-1.788662	-1.807663	-2.336950	0.976492	-1.388684	-0.206605	-1.123990	0.084301	0.738735	2.305769	4.312661	0.652973	0.047419	2.141210	2.357004	5.476534	-0.506580
2.692334	1.945376	0.426591	-1.591281	3.048881	-0.722229	-1.444034	4.814306	1.385859	0.975732	-0.167575	0.161521	-1.073260	-0.744552	-0.354853	-2.341621	1.718777	0.264563	1.570738	0.736794	4.582362	-1.667291	0.146456	-1.715552	0.628173	3.428141	-0.858039	-0.428680	1.003088	-0.642414	2.648427	-0.537565	-0.352678	5.245804	-3.212528	-2.448745	2.051509	0.201994	3.035711	0.395563	-2.102856	0.692474	1.244976	-0.399541	-0.059674	-0.904835	0.225853	3.111535	0.916220	-3.948501	0.305375	-0.380074	-2.473782	2.071767	0.587587	0.253563	5.258274	-2.996849	-0.565467	1.111057	1.079251	1.454058	3.816368	1.437944	0.843610	-1.393452	-0.819106	0.898714	-0.457541	-1.355682	-0.367339	-3.018788	-2.580406	2.757817	-1.596186	-0.365977	-1.159018	0.104000	0.435622	-2.649426	-0.493159	0.513653	0.326287	3.181535	3.261076	4.324542	-0.033751	1.262165	-0.429080	4.241119	0.949869
1.702794	3.176258	2.414102	-3.379305	3.808424	-0.040198	-0.101623	5.062038	-0.646658	1.131539	-0.637126	-0.819309	-2.503456	1.800766	3.547761	0.121656	-0.867182	0.659452	3.078445	-2.850378	4.255585	0.363184	1.392621	-3.239122	-3.303953	1.933156	-0.991671	-2.354724	3.553891	-1.007709	1.011548	-0.526180	-1.470469	2.353012	0.578587	-0.840874	0.447231	0.533482	4.347652	-1.767476	-0.946598	-0.654395	-0.413879	-3.364772	0.764096	-0.059329	-2.490442	0.933405	-0.520251	-1.374208	-0.508336	2.090159	-2.836132	0.826494	-0.127548	0.077384	3.392657	-1.512330	-1.148287	0.668560	0.067556	1.338254	4.394879	-0.486379	-1.035502	2.439585	-0.600075	1.931208	-0.029759	-0.728167	-0.864302	-2.964492	-1.407886	-1.696275	-2.227469	-2.253963	-0.955267	1.585129	-0.458171	-2.713631	-2.029657	-1.907967	1.052584	2.535356	3.564078	4.755119	-1.305256	2.517084	-2.098293	2.246994	0.729025
0.398035	2.847714	2.979870	-1.801057	1.847803	-0.960632	-1.013465	3.302329	-2.258928	1.955683	0.036781	-2.071027	-2.258498	2.623767	3.166690	-0.160602	-1.754107	2.448381	-0.487756	-1.786783	3.821464	-0.585362	1.148557	-0.979656	-1.356236	0.107340	-1.964897	-0.900237	-0.588541	-0.971335	1.587071	-0.903143	1.541574	-0.003841	3.774361	1.450933	-2.027327	1.947998	3.332251	2.256907	-1.137556	-1.802333	0.203630	-3.027361	-0.303437	-1.459536	-0.481658	-1.509250	-1.997774	-1.383413	-0.464791	2.642592	-0.978469	-1.876405	-2.470958	0.086845	2.226354	0.066212	-2.952354	-0.272865	2.233106	-0.123613	0.956593	-2.184276	-0.239000	-2.103559	-0.299054	1.050484	-0.190007	-0.587952	-0.622594	0.684788	-0.760050	-3.415170	-1.144712	-1.324323	2.878303	0.655778	-0.867463	-1.592622	-1.724182	-0.262559	0.802224	0.143431	-0.242032	2.405604	0.228105	0.859568	-2.407635	1.005059	1.453789
