X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91
-2.709838	-4.609348	-0.522635	-0.887833	-5.765907	-1.412925	-0.266358	-2.367800	-5.104244	-7.940437	-5.498370	-5.966372	-2.100853	-3.185634	-2.125893	-2.892201	-6.499458	-6.140478	-0.009861	-0.614792	-2.485468	0.136382	-5.344322	-0.153020	-1.080496	-2.595632	-0.521883	-0.760564	-2.449377	0.226075	-9.350739	0.356767	-2.044723	-1.394481	-0.829671	-2.315551	-2.010250	-9.486677	-0.669651	-7.260943	-1.878254	-1.315226	-7.788662	-2.126702	-6.507073	-8.990824	-0.835488	-4.827239	-7.501253	0.807955	-4.709566	-1.187686	-0.945798	-3.082376	-0.069325	0.560873	-0.539704	-1.756251	-2.061867	-5.871781	-6.801303	-8.008375	-3.276418	-7.731379	-2.033440	-6.555149	-0.668254	-1.070411	-2.256437	-0.669984	0.714378	-1.265415	-2.057766	-4.615591	-2.887546	-0.900331	0.496026	-5.875573	-1.274922	-2.060618	0.408282	-7.242760	-2.963799	-0.832297	-3.072268	-0.632437	-0.239739	-2.519920	-1.391469	-2.804976	-3.723289
-2.421845	-4.940982	-2.325303	-2.240874	-4.865417	-2.415110	-0.356745	-0.664373	-7.606165	-4.648744	-6.993942	-4.989681	-2.143096	-2.388781	-1.489812	-0.122297	-4.267722	-5.363638	1.067370	-1.921077	-2.437261	-0.203955	-5.710615	-1.337240	-1.003433	-0.158244	-1.395014	-0.940871	-1.424238	-0.341436	-7.530668	-1.164867	-0.532631	-1.745893	-0.837516	-2.147628	-0.197356	-7.685076	-1.380640	-4.947896	-1.055608	1.120866	-6.343176	-0.318463	-6.205540	-4.772404	-2.519029	-4.120467	-6.365271	-3.382259	-6.121208	-1.051973	-0.891619	-4.378263	-1.801327	-2.597179	-0.292011	-0.453379	-0.417947	-3.865577	-6.382639	-5.920903	-6.580873	-6.357481	-3.539408	-7.617021	-2.089414	0.400500	-2.062744	-0.478973	0.577473	-0.075739	-2.096204	-4.863262	-1.316410	0.319579	-0.975880	-3.117137	-1.209410	-1.457492	-1.332560	-4.498657	0.287590	-3.625956	-1.746065	-0.919886	-1.241850	-2.617589	-1.883695	-2.449697	-2.079161
-2.616756	-3.722149	-0.759169	-2.340902	-4.443636	-1.121714	-0.047040	-0.001147	-5.313361	-5.094310	-1.683084	-4.275462	-0.907482	-1.105524	1.044156	-2.877254	-5.126791	-4.686899	2.233790	-2.587101	-2.024861	-1.539888	-2.030179	-2.869797	-1.621927	1.683838	-1.030101	5.216983	-2.754044	-1.272489	-5.902596	-0.960064	-2.652762	-1.326042	-2.883169	0.523344	-2.063767	-3.846185	0.890119	-4.001098	-1.941099	-0.131553	-6.341094	-0.927016	-7.297276	-3.666651	-2.108765	-3.210793	-4.892434	0.402880	-4.016702	-3.234804	-1.805370	-2.354651	-0.645661	-1.394942	0.200920	-2.339251	-2.146599	-3.601969	-2.354430	-5.308626	-2.916779	-5.418374	-3.515855	-3.622786	0.214591	-3.069320	0.196536	2.566166	-0.656293	-0.778621	-0.402375	-5.712785	-1.742856	-0.733940	0.326421	-2.332540	2.505870	-2.221167	-1.973609	-4.087128	-2.256942	-3.923855	-2.837111	0.054596	-0.049640	-2.470960	-0.929017	-0.666166	-2.357992
-2.451171	-1.983949	-0.027331	-1.909320	-2.656366	-0.657039	-1.092942	0.915178	-1.536133	-2.445434	-3.541996	0.722385	0.615987	-1.517465	-0.340789	-1.586172	-3.275167	-3.391164	4.962702	1.573537	-1.670170	-0.038918	-0.555717	-1.193593	-0.100077	0.031915	0.322757	3.418000	-1.761393	-1.126583	-2.560123	-0.142525	-3.172218	-1.234930	-1.841928	-0.166435	0.900614	-1.245007	1.449426	-0.322251	-2.437927	-0.666384	-0.853217	-0.854464	-2.888181	-2.277667	2.238103	-3.754616	-1.562744	-0.645627	-0.785950	-1.203881	-1.962153	-0.003141	-0.889826	-2.978417	-0.524913	-0.084670	-1.356623	-2.676657	-1.590877	-1.573348	0.617465	-3.028461	-0.420583	-0.060945	2.527961	-1.188471	-0.589300	1.858734	0.706381	-0.428560	-1.061181	-1.221660	1.172815	0.012412	-0.984171	-1.115282	4.312120	-1.713544	-2.177263	-2.733273	-0.462797	-1.482295	-2.693807	-1.892692	-1.252407	-3.586934	-2.626135	-1.116380	-0.289184
-0.988392	-0.337583	-0.326489	-2.866427	-2.507110	-2.329684	0.077747	-0.947801	0.675917	1.392881	0.303920	-0.529943	2.437210	-0.491605	-0.825349	-0.808752	-0.825152	-2.040634	1.460906	1.638338	-3.460987	0.381354	1.657170	-0.775429	0.393118	-1.707014	-0.056042	3.836281	-0.779589	-1.349818	-1.070551	-2.887450	-1.969799	-1.537157	-3.895794	-0.527767	-0.674514	-0.649843	0.740982	0.329344	0.280109	-3.088928	0.555653	0.114094	-0.597757	0.078446	4.689177	-1.197537	-0.033102	0.870821	0.083347	-0.020603	-1.420569	-0.583033	-0.712025	-1.580807	-0.645811	1.000064	0.092677	-1.755143	-0.727783	-0.679469	1.716157	-1.474044	0.227403	-0.979901	3.510498	-0.942654	1.962848	3.455836	-1.054503	-0.047356	0.653678	-2.322290	0.273599	-0.581965	0.558244	-1.544265	4.110942	-0.729523	-1.520324	-0.195992	-0.853475	-1.611575	0.285644	-1.169649	-1.382150	-3.476313	-2.123050	2.751560	-1.131736
-1.293720	-0.984353	-2.077940	-2.364927	1.716432	2.483150	1.860927	-1.468883	2.063187	3.665436	-0.142835	0.777753	2.443185	-1.201746	-0.755824	-1.333192	-0.455447	0.793289	2.392604	3.895801	-1.838416	0.252430	-0.143223	-0.540906	0.006757	-1.127849	-0.398395	-0.547274	3.460170	-2.141996	0.475017	-1.262242	0.463692	-2.658425	1.312936	-1.714951	-0.908550	1.263406	-1.499712	3.419185	-0.784490	-0.563987	1.220313	2.145458	3.071695	2.012988	2.841957	0.742243	1.821690	-1.670277	2.623289	1.790428	-1.803420	1.617072	-0.737660	0.466185	-0.065872	2.316851	1.122502	0.506071	-0.218649	1.050307	2.095698	-0.186224	-0.872199	2.107645	0.298301	1.221933	1.658678	3.569571	-1.015445	-0.945410	-2.021498	0.968525	-1.544404	-0.808373	-0.646935	0.964609	3.691040	0.411395	-0.885391	0.296212	-1.351578	0.405903	-1.089358	-0.750874	-2.509867	-3.345199	-1.305462	4.160357	1.949851
-0.034156	2.328440	-0.278483	0.944481	0.468956	1.988463	-2.092403	0.252828	2.078677	2.034830	-0.221365	-0.251727	0.966410	-1.431889	-1.170416	-2.091592	1.724946	1.195806	1.048996	2.292327	-2.072356	0.623210	-0.157395	-2.379626	-2.070159	-1.998089	-2.460004	-0.102263	3.670582	-0.444016	2.605479	-1.198302	1.779955	-0.022734	1.977361	-0.872286	-0.750298	0.767737	-0.692856	2.175472	-0.638324	-2.191461	1.789661	3.399627	0.973373	0.604958	0.261544	-0.733377	0.878133	-1.556919	1.488975	2.435410	-1.428508	0.631773	-2.002330	-2.115240	-1.103398	-0.745812	-0.297253	-1.379715	-0.556376	0.881080	1.389488	0.774097	-1.385192	0.963790	-1.535528	-0.324210	5.139690	4.430044	-0.312343	1.726080	-0.610011	1.340683	-2.767197	-1.580610	-1.396507	0.148439	4.702715	0.643910	-1.262866	1.846341	-0.124008	-1.187861	0.363585	0.613633	-0.293758	-0.857393	-3.253470	4.131112	0.104577
-0.065001	0.626595	1.432383	0.552193	-1.250237	3.279556	0.626557	-2.051668	-0.210316	0.329461	4.142031	2.345813	2.854884	-2.786338	0.196475	2.100348	1.353224	-0.176485	-0.787316	0.936217	-4.635709	-1.600707	-1.950150	-2.368688	-0.532631	-1.870935	-1.589566	-0.245587	3.882445	-0.382979	0.272334	-1.222631	1.096289	1.470713	2.576782	-0.131374	-0.278956	3.818450	-0.616350	0.168002	-0.296291	-2.107454	-1.007304	-0.391700	1.107776	1.030354	-0.053263	1.903003	-0.736577	-1.210704	0.069503	0.127543	-1.194134	-0.265930	1.328563	-1.533387	0.560610	-1.490425	-0.655689	0.441898	1.702333	-0.755954	1.294726	-1.499882	-1.580480	1.054234	-0.703890	3.099016	2.979081	0.791555	1.271702	-0.790888	-1.570860	0.671981	-2.865581	0.484522	-0.979674	-1.241377	1.151370	0.763721	-1.532447	1.502692	-2.207864	-0.268167	-0.531129	-1.438528	2.360880	-0.767596	0.200124	3.376025	-0.294160
-0.277757	1.163311	2.831160	3.689509	0.392649	4.530427	0.002107	-0.432572	2.226208	1.219230	0.370852	-1.182827	-0.589195	0.498808	-0.633153	2.014728	1.811087	1.122413	-1.158831	2.546671	-1.712176	0.039179	-1.857590	0.491004	0.009544	-2.431486	-2.314483	-1.917245	2.477060	-0.218485	3.281981	-0.213531	2.249791	0.496617	2.881000	0.472087	-1.174528	1.439043	-0.639893	-1.076425	-0.116892	-2.092564	-1.454686	-0.415123	-0.502897	1.072376	-0.676762	-1.318618	0.968360	-0.107731	-1.426528	1.087127	2.111499	-0.683938	-1.112983	-0.596556	-1.420548	-1.001389	-0.904107	-0.131794	1.345579	-0.866495	1.280711	0.852737	-1.320665	-0.226826	-0.009685	2.676613	1.946552	-1.417193	1.830392	-0.605413	0.163853	0.582120	-1.498059	-0.520276	-1.231034	-1.394841	-1.471693	0.652627	-0.481436	2.111965	-1.275749	-1.035516	-2.746202	-1.931557	6.012846	-1.709811	3.202220	3.052798	1.557240
-0.683724	-0.441815	4.643650	4.054227	-0.511188	4.433077	0.864145	1.009814	-0.146455	-1.165665	0.908196	-1.003748	-0.501928	-0.995555	-1.326699	1.414150	0.857532	-0.896098	0.492751	1.303589	-3.193559	-1.398431	-1.638216	-2.013949	-0.265136	0.593356	-1.083953	1.002865	1.869924	1.037866	0.180117	-0.597003	-0.536439	1.607776	1.244715	-0.261404	-1.016113	-1.197687	0.143315	0.406089	-1.465725	-2.182895	0.365615	0.721658	-1.207948	1.023521	-3.666453	0.016960	-0.974356	0.961199	-0.254519	0.434058	1.752390	-0.145651	-0.930768	-1.558350	-1.748273	-5.417004	-2.568111	-0.463089	-0.420842	-1.057147	-0.542056	1.085451	-1.170551	-0.252891	2.600589	4.942779	-1.409900	-2.981399	1.434427	0.709306	1.176629	0.938296	-3.404131	-0.230505	0.975611	-0.456153	0.174029	-1.177372	-0.610032	1.289259	0.374536	1.800891	-2.571334	0.089748	5.309943	-1.472039	2.925819	4.731732	1.152876
