X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91
-2.894101	-3.566976	-0.845976	-3.638054	-6.669368	-1.332492	-0.834445	-1.643545	-4.534198	-5.792968	-3.773126	-7.559668	-0.037365	-2.574183	-0.920595	-0.294782	-5.080444	-5.344672	-1.778878	-2.031275	-0.974083	-0.294773	-3.850122	-1.027234	-1.476799	-1.082721	-0.362587	-1.356048	-1.450041	-2.090855	-8.168911	-1.243817	-1.097097	-0.234229	-1.082169	-2.626289	-1.378395	-8.489134	-3.561724	-6.299418	-0.082990	-1.190130	-7.929315	-3.037010	-5.901601	-5.845468	-0.355423	-3.624231	-8.370164	-0.915060	-6.290925	-0.327775	-1.079439	-4.613003	-0.536917	-1.516043	0.804900	-1.772919	-0.574154	-6.705124	-9.051017	-6.286812	-2.689969	-5.664068	-0.320656	-5.921107	-3.152875	-0.826914	-1.019624	-2.591664	-1.771568	-1.673734	-1.813333	-7.115303	-1.885969	-3.689842	-0.404922	-3.996764	-1.673384	1.025497	-2.386565	-6.241046	-2.586014	-1.364617	-1.500648	0.039641	-1.298500	-1.080038	-1.005040	-1.994688	-0.592683
-3.444828	-4.688542	-0.522542	-1.860876	-3.820922	-1.044328	-1.264756	-1.909783	-5.482320	-4.966193	-3.258957	-7.188901	-1.213170	-0.970781	-1.763098	-0.844086	-6.184652	-5.735215	-2.219012	-1.848264	-0.494570	1.318758	-4.585374	-0.981522	-1.600772	-2.255916	-2.841632	-0.198804	-1.271675	-0.649738	-6.985997	-1.336956	-1.811525	-0.279348	-0.160320	-2.613010	0.274506	-6.220009	-3.690331	-6.953196	-0.957790	-1.962138	-5.634669	-3.054418	-6.254626	-4.519635	-0.427185	-4.502067	-4.876095	-1.811314	-5.940124	-1.738626	-0.995473	-3.926448	-1.001385	-0.512008	-0.044201	-1.455404	0.487900	-4.684689	-5.834786	-6.297787	-5.842286	-4.234376	-2.485815	-6.193347	-0.421319	-2.221883	-2.390922	0.956496	0.554541	0.001465	-1.239359	-6.951962	-0.391949	0.022650	1.802975	-4.291318	0.200445	-1.690390	-0.850645	-6.698608	-1.283250	-1.683429	-1.144208	-1.505793	-1.567949	-1.179948	-1.610954	-1.150320	-1.863023
-2.683487	-1.565611	-2.671519	0.237387	-4.442905	-0.485152	3.108053	-1.387833	-3.823677	-2.399453	-2.070537	1.128264	-0.591547	-1.547412	-1.769686	-0.476142	-3.816568	-1.185596	-0.932799	-0.437228	0.564327	-0.034683	-3.794618	-0.749537	-1.608129	-1.281210	-0.766390	1.135415	-0.030805	-1.658139	-4.595597	0.619524	-1.124450	2.248204	-3.378725	-2.635020	-0.724294	-2.271575	-1.348146	-4.908091	0.346281	-1.765685	-3.197025	-2.685860	-5.071833	-3.723689	1.031798	0.217580	-1.606693	-1.315339	-4.438062	2.160955	-0.352172	-3.333175	-1.139879	-1.155823	1.700045	1.836106	-2.102172	-1.636462	-2.263386	-4.438198	-4.054604	-5.061904	-1.070046	-3.811875	-2.286198	1.572650	-1.167615	-2.042378	-0.590822	-3.443295	0.094066	-2.623601	-0.128667	2.070802	3.725122	-1.566778	-0.109961	-1.321466	-2.370471	-6.272410	-2.246006	-1.167793	-1.257797	-1.902566	-1.713126	2.026883	-2.725495	-2.713032	-1.256935
-2.176380	1.729916	-3.039508	-1.386368	-0.935518	-2.046264	2.310182	0.418203	-0.698970	0.718052	1.283235	1.451426	1.273101	-0.275677	-2.553861	-0.590750	-2.540093	-2.824216	-2.015240	-0.864368	2.403708	-1.998194	-1.527155	-0.940581	-1.492970	0.913798	-1.488361	-0.427491	-0.149032	-1.174758	-0.976112	-1.942076	-2.561872	3.464226	0.227216	-2.700719	-1.463395	-0.771334	-0.504270	-2.400506	-0.399276	-3.128870	-0.278784	-4.238935	-3.341622	-2.819132	2.930825	0.461710	-0.154161	-0.951737	-0.551143	2.475568	0.306966	-0.329283	2.325502	0.494211	-2.661263	3.021809	1.075731	-0.159445	0.807482	-2.012648	-1.265824	-0.729551	1.174352	-1.248192	-1.758614	1.873785	-1.834204	-1.214684	-1.317558	-0.278316	-1.583959	1.418680	-1.074920	1.258512	5.718120	-0.959946	0.298199	-0.949730	0.483954	-1.057353	-0.284483	-1.577510	0.413983	0.565721	-2.334835	3.762355	-1.402763	-2.179825	0.679680
-2.541705	4.199840	-0.875610	-0.527942	-1.981266	-1.184167	4.233032	3.456629	0.802299	1.245721	-0.452844	2.346885	-0.659024	-2.920475	-1.997427	-2.564912	-1.754528	-2.020577	0.067363	-1.247283	2.834976	-0.317177	-2.140387	-1.043355	-0.988194	1.890207	-0.383047	-0.466523	-0.726557	-1.126791	0.950358	-1.302357	-0.114093	4.033121	0.897403	-1.826007	-1.227297	2.585112	2.369096	-1.495942	-1.234963	-0.777895	0.235152	-2.035845	-0.658995	1.329935	1.915398	0.557422	-1.456098	-2.091410	-0.404567	0.629812	-0.670460	1.188727	4.189958	-2.157909	1.663876	2.863404	0.714010	-0.744437	-0.786584	2.444163	0.350752	-0.334020	-1.321720	-0.070499	-0.451769	2.601724	-2.363387	2.437579	0.647435	-0.493600	-0.875134	1.857080	-2.024210	1.902980	5.058669	1.295379	0.627229	-0.435383	-1.281970	0.185162	-0.851482	-1.139582	0.915931	0.069871	-2.711176	0.077769	-0.466061	-0.877502	-2.401279
-1.822365	1.774259	0.841975	-2.433937	-2.027551	-0.744359	1.515003	0.696843	0.009929	-0.363047	-0.847872	0.593840	0.186477	-1.600908	-2.574883	0.142371	0.059727	0.380120	-1.923691	-2.965274	3.522933	-0.603430	-1.475915	-0.729059	-1.708601	4.122017	-0.543648	-0.172681	-0.976680	-1.062440	2.029209	2.196980	-2.115114	3.134988	-1.491365	-0.276485	-2.086602	0.856964	2.393952	0.065599	-1.456780	-2.744461	0.950483	-1.652589	0.144347	-0.665989	0.731115	1.607118	0.733695	-0.552461	-0.373736	2.191187	-0.528049	1.518456	2.206289	-1.777785	0.037162	3.451789	1.912965	0.404060	-0.633388	0.463432	-0.007376	-0.471412	0.078338	0.082403	0.353536	-1.173934	-0.287566	4.672011	0.267659	-0.356547	1.704439	1.226198	-0.546433	0.889403	0.760570	0.358796	-0.035671	-1.181923	0.557556	0.550632	-1.930705	-3.544608	-0.168456	-0.314416	-1.629052	-0.813074	0.242811	2.942738	-3.341713
-0.270759	1.470973	0.293646	0.286946	-1.478076	-0.357242	-0.022205	1.427947	-1.054681	-1.017553	0.409048	0.727188	-0.032396	-1.061375	0.032067	-0.805300	-0.094530	-1.605226	-0.869404	-0.767441	4.373882	-0.462155	0.612861	-1.733697	-1.274191	3.206029	0.242135	0.764832	0.088897	-0.785701	-0.274059	2.054636	-0.045435	2.077929	-0.597889	0.381647	0.807091	1.441819	1.254495	-1.672185	0.182072	-0.893066	-0.978194	1.536431	0.688404	-0.415207	-0.892222	0.582896	-1.172183	-0.135892	-1.534154	2.960293	-2.944602	-0.485296	0.240894	0.685882	0.147294	1.697762	-0.130905	1.285446	-0.986731	-0.568942	-2.669309	-0.839027	-0.074073	1.127112	-0.188901	-1.253888	-1.391940	4.222114	-0.346287	-2.059259	-0.812439	3.494032	-1.783791	-1.673520	0.765224	-3.253697	0.695503	-1.018551	-1.353169	0.450457	0.076247	-0.799390	-0.412381	-0.195039	-3.836764	-1.103675	-1.499449	2.579593	-1.691722
-0.746088	0.974980	1.083804	-1.673695	-0.830244	-2.001116	0.462309	2.369041	-2.169434	0.601302	0.035818	0.839529	-1.172444	-1.196479	-1.546678	0.307372	0.013302	0.299182	-0.801578	-0.020885	5.243424	0.786950	1.734639	-0.977569	1.201836	0.358942	0.188401	-1.557684	-1.493026	-0.149774	1.439652	3.483710	1.123641	-0.532255	1.441931	-0.401110	-2.158419	0.191076	0.522626	0.828503	0.092493	0.380587	0.601820	-0.570784	-1.601028	-1.512918	0.320487	-4.089944	-0.339933	0.333395	-1.717220	0.919829	-3.205219	0.782469	-1.846425	-0.861112	1.155074	0.091722	0.473002	0.858620	-3.935015	-1.534362	-0.407949	0.433333	-0.286353	1.192928	0.061518	-3.293038	-0.020010	7.074388	1.554898	-0.910137	1.791230	3.246181	-1.621581	-3.234088	-4.221568	-1.122399	0.071252	-0.170965	-0.324746	-0.542965	1.705974	0.485871	-2.126944	-0.050896	-0.547416	1.085168	-2.545441	5.022061	-0.497508
0.348147	-0.382519	0.999348	0.013539	-0.847558	-1.172982	-3.019556	-2.313674	-0.319829	0.491617	-0.951565	-0.960639	0.700634	-2.497618	-2.786620	-0.779712	-0.563679	-1.369256	0.500386	-0.981405	4.164562	-0.925816	1.381619	-1.386477	-2.094621	-3.240444	-1.099551	-0.675330	-1.455351	3.876242	-0.094959	5.327701	1.313713	-5.397663	2.953594	-1.800757	-1.676233	-2.064566	-1.254658	-0.021637	-0.647418	1.056298	-0.456676	2.970966	0.790852	-3.251425	-2.084860	-3.385701	0.545545	-2.577802	-0.578338	4.240095	-1.616500	-1.956948	-3.369770	-1.473467	-0.907300	-2.600734	-2.728714	0.730681	-1.433644	-2.116328	0.680205	1.370566	2.182598	0.383949	-0.781308	-1.639882	2.017225	5.207434	1.573917	-0.769084	1.027947	0.209945	-0.344704	-5.777005	-3.586806	-1.655111	0.769479	2.171133	-1.053277	-1.499035	2.456374	2.431875	-0.121749	0.618413	-0.756109	-1.514446	-1.979368	3.130142	0.833429
0.028245	-2.207426	1.198277	-1.215455	-1.739521	0.652060	-0.934398	-1.543198	-0.131670	0.078591	0.064499	-1.843915	-0.464263	-1.643793	-1.026462	-1.199053	2.086527	-0.931942	1.992286	3.648598	4.613898	-1.078653	2.507999	-1.599522	-0.651360	-2.172929	0.183578	-0.687707	-0.906278	3.382549	-1.181394	4.101010	-0.776820	-2.405195	3.213199	0.169505	-0.368351	-1.795908	-1.984757	-2.146408	-1.688261	-0.601932	-1.897085	3.576780	-1.029858	-1.051228	-2.227660	-2.904476	-1.031751	-3.584286	-1.939609	0.905391	-0.882744	-0.590946	-0.584939	-0.374786	-0.233227	-1.722207	-1.305754	0.899530	-2.231018	-1.208443	1.795550	0.862972	-0.026617	-0.610825	-0.303581	-3.069621	1.533564	2.233154	3.619769	0.558301	0.752711	-2.385278	1.062743	-5.507771	-5.833489	-1.275634	0.118385	1.888646	-1.250461	-2.081655	-0.922355	6.163119	0.084203	2.617391	-2.304045	-0.699514	-2.825631	3.149834	-0.124213
