X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91
-4.393717	-7.289547	-0.874928	-2.418692	-5.794645	-1.140388	-1.836845	0.227045	-7.193765	-5.491325	-3.788263	-6.199328	-0.912079	-0.978141	-3.761623	-0.620862	-7.997353	-7.243244	-3.044457	-2.985746	-0.684292	-0.616752	-5.711216	-3.318545	-2.485877	-1.832115	-0.524325	-0.303518	-1.648453	-0.322265	-8.121244	-0.666725	0.145924	-1.932122	-2.194782	-0.897736	-1.337719	-7.080913	-0.468218	-6.602694	-2.244898	-2.143993	-8.192350	-0.272218	-8.500493	-5.353114	-0.120002	-2.986374	-5.259229	-0.714305	-7.053251	-0.360166	-1.262722	-3.885217	-0.072731	-0.091184	0.243462	-0.477650	-2.593603	-6.698019	-6.428181	-3.760154	-4.866168	-7.825217	-0.218007	-6.915378	-2.340340	1.170681	0.354744	-1.425617	-2.439449	-2.146898	-2.143856	-8.280231	-1.539370	-1.696479	0.216050	-5.907567	-1.969893	-0.580225	-0.211545	-5.280825	-2.033000	-1.447750	-1.018369	-0.132456	-1.673718	1.013094	-1.073752	-0.515838	-0.646082
-3.473257	-5.994743	-2.173720	0.202489	-5.190624	0.262885	-1.207804	-1.373236	-3.859019	-3.803803	-4.668444	-4.680955	0.048485	-1.832193	-3.495450	-0.326916	-4.609804	-6.248635	-1.294921	-0.779578	-2.356434	-0.710198	-3.238139	-0.106361	-1.471943	-3.620358	-1.254030	-1.211518	-0.226981	-3.107742	-6.121023	1.052271	0.756685	-1.276228	-2.271375	-0.606488	-1.253932	-5.987306	-0.352092	-5.911381	-0.844102	0.747513	-8.060170	1.494355	-8.177916	-6.270126	-0.574281	-3.238833	-5.647372	2.009426	-5.187390	-1.294044	2.081759	-4.019471	-0.007915	1.397913	0.304657	-1.390858	-4.636141	-5.336504	-6.957556	-4.637678	-2.742528	-3.118807	-0.615315	-6.578292	-3.687560	0.453268	-0.595706	-1.161237	-1.926408	-1.305182	-2.012303	-5.107886	-2.314908	-0.996850	0.346623	-2.912907	-0.612129	-1.290501	-1.480678	-4.302043	-1.116359	-1.540939	0.629795	0.250371	-1.411018	-0.022400	-1.207128	1.112087	-0.736949
-2.493831	-3.761433	0.513994	-0.485159	-3.202617	0.352724	-0.395809	-2.082547	-3.465670	-1.842937	-2.726741	-5.249814	0.803507	1.924572	-3.249936	3.409377	-2.427965	-4.027107	1.866214	-1.542473	-0.114665	-2.013068	-1.889342	-1.608493	-2.267051	-1.821503	1.140022	-2.923589	-0.741084	-1.973722	-6.759286	-1.340715	-1.061952	-0.065395	-1.274153	-1.502152	-1.264530	-4.187094	3.532123	-3.750221	0.378537	-0.256840	-4.797992	3.673071	-4.963696	-3.296429	-0.448370	-4.210353	-3.431399	0.241452	-5.016563	0.101935	-2.125348	-1.640674	-1.509396	1.311305	-0.962550	0.816392	-1.858935	-4.883923	-3.512411	-4.050770	-4.000403	-0.167426	-1.449064	-4.736734	0.971770	-1.437680	-1.470045	-0.119315	-1.234860	-1.572383	-2.425257	-5.563816	-2.410012	-0.882522	2.391155	0.188829	-0.931499	0.838031	0.016387	-3.594045	-2.427754	-3.177715	0.071494	-0.869869	-0.795196	-1.049592	-0.266730	-1.786393	0.887831
-1.468737	-3.381718	-0.423389	-1.694236	-2.444126	0.664129	-3.056761	-1.789589	-2.401921	-1.307526	-1.870955	-3.986705	-1.214310	4.089259	-2.653484	-0.368681	-2.799438	-3.599259	2.311650	-1.497833	0.149615	-0.194261	-0.161225	-3.482643	-1.253201	-1.726550	-0.116569	-1.332432	-1.222761	-3.314303	-2.578336	0.496315	-1.446785	-0.498523	-3.673319	-2.691227	0.645987	-1.598578	1.386028	-1.363716	-1.173881	-0.437751	-0.532817	4.867832	-3.101033	-1.806026	-0.660269	-2.648435	-2.110710	-0.963627	-2.480572	-1.733327	0.580358	-0.498424	-1.484673	2.211594	0.059241	-0.164100	0.102916	-2.983077	0.926653	-2.373532	-2.612094	0.399122	-2.651456	-3.004905	-2.073451	-0.041462	-1.864674	-0.235152	-0.909704	-2.510004	-2.222420	-2.935823	-1.388083	-1.161493	0.924945	2.830841	-1.657001	-1.145631	-0.116049	-2.731532	-0.053286	-0.765781	-0.606574	1.204526	-2.888952	1.331917	-2.076459	-1.481978	-2.445042
-0.673677	-0.459201	-0.231066	-0.898043	-0.693952	-0.559001	-3.502661	-1.546763	-1.708672	0.636629	-1.504586	0.437871	0.497134	3.782670	-1.433796	-0.268591	-1.663223	-1.874494	3.288488	-2.410958	-0.758395	-1.235979	-0.604591	-0.681312	-0.777693	0.434499	-2.755103	-1.720449	-0.196913	-2.639786	-0.002272	0.881364	-1.190515	-1.621612	-1.262575	-0.301216	-0.423479	0.182240	2.274123	-0.929565	-3.244354	1.518481	-3.261149	2.648238	-1.296128	1.275183	-0.761978	-0.741180	-3.241208	0.075891	-0.784818	1.221770	0.569676	-1.848823	-1.638249	-0.319320	-0.427969	-1.000634	-0.899089	0.280534	-1.366064	-0.516265	-1.331503	0.673039	-1.799090	-0.264507	-3.207124	-0.415478	0.074106	2.075654	-1.753043	-2.166745	-4.293692	-0.464709	-0.806522	-0.180762	-0.603107	1.844429	-0.405436	0.181115	-0.045984	-3.838403	-0.726255	-0.215240	-2.289909	-2.146947	-2.590387	-0.433472	-1.139217	-1.379669	-2.118369
2.992950	-3.143982	0.108460	0.201320	-0.517697	0.751732	-2.560011	-1.492969	0.020676	0.273228	-1.808637	-0.647489	2.778440	3.482409	-3.483672	-1.042152	-0.164621	-0.899313	3.895532	-0.697550	3.636105	-0.634822	-2.003439	-3.044003	0.972074	-0.087955	-1.399380	-1.907540	-1.314639	-2.063770	-2.988596	-0.506868	0.210559	-0.278563	-0.864925	-0.332517	1.964674	0.607461	1.082309	0.872528	-2.277382	-1.788944	0.306412	-1.066409	0.054516	-0.625805	-1.405698	-0.890590	-1.376594	1.209705	1.142297	-0.682773	2.421406	-2.236870	-2.439623	0.943765	0.639921	-1.915811	1.313749	-0.508992	1.972237	-0.745469	0.318270	1.637723	-1.848869	-0.649643	-1.797250	-2.885230	-3.268004	4.007102	-0.601377	-2.099907	-2.294776	2.291926	-3.014829	-1.734227	0.489198	3.687692	2.920100	-1.960534	0.330783	-0.667059	-2.851962	-1.698194	0.028788	0.659213	-1.471701	-1.471761	-4.442603	-1.114068	-0.348450
2.190642	0.189835	3.384191	0.077852	-1.235562	-1.503572	0.211086	-1.385808	-1.130781	0.437671	-1.298507	0.836415	2.917612	3.845380	0.518985	-0.763762	0.702566	-0.440016	2.921082	-1.615910	3.343713	-0.078792	-0.216772	-1.812517	-2.313700	-0.533113	0.246199	-1.197507	0.356260	0.502345	0.875291	0.386818	0.644635	-0.000375	-0.830471	0.132966	2.689445	1.508084	-1.436412	-1.674036	-0.101863	-1.258825	0.428964	-2.883509	1.380900	0.955508	-0.468528	1.605636	1.529430	1.008117	0.213072	-1.300255	0.764448	0.436733	0.265203	-0.193449	-0.445987	-1.267932	-1.198271	-0.735355	0.973956	-0.526747	-0.632776	0.635574	-2.982592	0.483187	2.046970	-1.468018	0.369896	5.702593	-0.262007	-1.455192	-1.530973	0.967581	-1.835405	-2.658888	-1.854641	0.789032	2.176206	-0.387976	1.525154	2.022099	-1.411209	-0.620747	-1.160783	-3.368494	-1.943096	-0.586849	-0.922319	0.734024	-0.595386
0.163999	0.457149	3.131625	-1.076447	-0.813749	-2.574114	-1.976470	0.003820	-0.672443	2.888958	-0.405898	1.120181	2.491650	2.734885	0.820373	-1.449521	-0.324161	0.407495	4.082442	-0.404939	0.479430	-0.587290	0.759409	-1.574356	-0.033317	-0.468174	-1.494265	-1.297651	-0.891415	2.123159	0.690087	-0.440975	1.686115	-0.208248	-1.653914	-1.058566	3.035938	1.114806	-2.814041	2.372040	-2.204197	0.019639	0.426006	-1.212660	2.932722	0.059223	-1.037170	0.983397	0.030063	-1.187073	-1.084795	0.086123	1.169901	0.364086	-1.087872	0.330038	0.264906	-0.357797	-1.684149	-0.097156	0.485992	2.161401	0.830858	1.261390	-2.142161	1.332180	1.221633	-1.321241	-0.769094	3.384427	-1.091935	-0.570202	-0.162486	0.962955	-1.285550	-0.863743	-1.544123	0.703946	3.036484	-0.048213	4.524830	0.739072	0.631305	-2.389601	2.162778	-1.250068	-0.467172	-1.233338	-1.302665	3.086607	-2.135777
1.402821	1.970959	4.098163	-0.560279	0.175041	-0.408895	-1.763781	0.140512	-0.607413	2.191489	2.516988	-0.484393	2.887555	4.588229	3.090191	-2.217829	1.102896	2.671519	2.786313	0.922262	2.941154	-2.210217	-1.683696	-1.929521	-1.772575	1.989860	-2.390272	1.744627	-0.905164	-0.516728	2.645093	-1.137749	2.010698	0.336817	-0.495259	-0.473714	5.437452	1.450829	-2.773375	0.442955	-0.799883	-0.545752	1.475736	-1.250862	2.233481	1.808736	-0.933322	-1.098209	0.364802	1.421735	0.352093	0.075863	-0.456836	-0.108212	0.430651	-1.802873	0.966902	0.112594	0.091315	2.138803	1.240745	0.753674	-0.456629	-0.185427	-2.783276	-0.711965	0.045940	-0.158701	0.043225	2.688504	-0.904861	-1.406137	3.085286	2.543746	0.654834	-0.144991	-0.013749	-0.459664	4.697536	0.342655	3.892413	1.632559	0.844478	-1.794258	2.194370	-2.879611	1.616970	0.283873	-3.901442	1.193878	-2.389325
0.527107	1.435562	4.451505	-0.184042	2.250307	-0.802215	-2.963850	2.330370	1.688909	1.273163	1.849151	0.984992	0.702330	5.670714	1.631537	-2.113184	1.744036	2.951954	4.673098	1.098392	-1.391514	-2.580072	0.825710	3.089585	-3.020175	2.091990	-1.438223	1.854126	-0.457187	0.419985	1.750207	0.893898	1.586384	1.179221	-2.246007	-1.014580	5.284490	0.796550	-1.678914	0.622308	-1.553219	-1.354797	2.048053	-2.713612	1.301976	0.640847	-0.627386	-0.121182	1.212347	0.080043	0.501336	1.145165	-1.001262	1.156840	-0.826828	2.801919	0.361902	-0.643360	-0.639081	1.902622	2.456614	1.852671	0.881662	2.129219	-3.608037	-0.259451	-1.287211	-1.406098	4.111953	1.642325	-1.830187	-1.106998	1.423438	2.068653	-0.157353	1.720370	1.087779	-1.510300	5.489562	-1.770573	3.983504	1.668059	0.482609	-0.247722	0.472593	-0.843821	1.432630	-0.997016	-1.630851	0.322538	-1.082329
