X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91
-5.774851	-4.496076	-1.507961	-0.228159	-5.429372	-2.084095	-1.942259	1.284462	-6.681117	-4.833526	-6.784600	-6.746560	0.968367	0.218570	-1.405439	-1.500187	-4.985421	-5.359456	-0.722686	-3.061376	-2.960475	-1.425306	-5.231820	-0.622361	1.238972	-1.660254	-0.459609	-1.028059	-3.183542	-1.673842	-7.825821	-1.940687	-2.087488	-0.993838	-1.292709	-2.470984	-0.974710	-7.071911	-0.038965	-6.505772	-1.496328	-1.611859	-4.715324	-3.199333	-4.777720	-5.089189	-1.071034	-5.139641	-8.036292	-2.681909	-4.581307	-2.313011	-1.397596	-4.264446	-2.312680	-0.310190	-1.493273	-1.020651	-1.172921	-5.490213	-6.850443	-5.914958	-3.841837	-5.442807	-1.279902	-5.816454	-3.954170	-1.642209	0.001695	-0.223454	-1.578503	-0.215671	-1.281335	-7.000232	-0.911251	-1.633207	-1.817392	-5.736832	-1.075305	-0.197851	-1.975978	-3.656970	0.135486	-0.534813	-0.507143	-0.973575	0.614364	-1.014808	0.937155	-0.887758	-2.477772
-3.713695	-3.741579	1.437355	1.014960	-4.409806	0.650540	-2.017883	0.315811	-5.514704	-4.778148	-5.754426	-4.314595	-0.872990	0.289237	-3.907266	-2.664816	-6.337012	-7.014543	0.152914	-0.629515	-2.156621	-1.054888	-5.679113	-2.128312	-1.881392	-2.255523	-2.064513	-2.064067	-1.294491	-0.959475	-4.927108	1.019151	-1.523188	-1.955575	-1.408660	-1.079158	-0.164885	-5.474187	-2.532029	-5.989797	1.425712	-2.345095	-5.694167	-1.575933	-4.971447	-4.279204	-1.452366	-5.310137	-5.548810	-1.408028	-4.052869	-1.328862	-0.829023	-4.328344	-3.813527	-0.851949	-0.249163	0.626865	-0.469467	-6.266489	-7.633364	-5.379125	-5.359230	-5.659169	0.078003	-6.225197	-2.892324	0.392369	-2.205472	-1.813414	2.555728	-2.516284	-0.935918	-5.676906	1.091945	-2.507489	-2.921574	-4.879206	-1.736525	1.348520	0.276669	-4.153175	0.216146	-0.648488	-3.323971	-1.077899	-0.058465	-0.539401	-0.237877	-1.204846	-1.437349
-5.802838	-2.589497	-2.354510	-0.259136	-4.657524	-0.831165	-0.977588	0.922794	-4.930363	-4.067578	-2.117151	-2.707848	-1.249631	-0.120771	-1.888594	-0.522340	-3.222164	-3.972219	0.129023	-1.119479	-2.130685	0.610474	-3.844688	-1.361162	0.129037	0.599128	1.350624	-0.676864	2.420575	-1.368529	-4.168900	2.451119	-0.073904	-0.022718	-0.715935	-0.510500	-0.491534	-5.191174	-1.942025	-4.479703	2.883693	-2.729633	-5.017459	-2.790293	-3.735178	-2.819181	-0.689183	-4.191416	-6.017545	-0.389202	-2.362270	-0.801599	-0.606666	-3.089850	-3.373235	-0.705875	-0.361817	-0.706989	-1.039945	-6.486814	-6.277768	-4.772058	-4.533968	-5.323013	0.433855	-4.848435	-2.142246	0.541824	-0.480807	-0.955203	-0.039980	0.246980	-0.875856	-2.526601	-0.870986	-0.323466	-1.346732	-2.434149	-2.330598	-1.422217	1.404803	-5.127535	1.104006	0.524284	-2.848593	-1.260211	0.043552	0.200273	-0.019660	-1.107090	-1.145375
-3.683782	-3.845932	-0.679757	0.389253	-5.156725	-1.181012	-1.564073	-1.139688	-5.497195	-1.462818	-2.256376	-1.438119	-0.509556	-0.059656	2.282477	-2.424358	-2.768677	-3.231484	-0.934360	-1.795971	-1.078766	-1.269820	-3.358749	-2.630711	0.991960	2.412798	-0.220801	0.210448	4.526459	-0.320104	-3.305899	4.332518	0.016264	0.638531	1.190568	-1.690710	-2.579455	-3.660674	-1.640555	-3.887190	2.900015	-0.725574	-3.910502	-1.986712	-2.574016	-0.811922	0.287715	-4.726177	-4.605999	0.412269	-2.265314	-0.466523	0.738676	-1.195165	0.386496	-2.096770	-2.578035	-0.900814	-2.217853	-2.492490	-4.520756	-4.876659	-2.563253	-2.717440	0.214352	-3.572268	-0.921538	2.266255	-0.252012	-1.770721	-0.495226	0.146424	-1.948047	-3.528818	-2.597343	0.957264	1.565032	-1.703661	-0.660826	-2.681661	2.126723	-2.795053	1.192368	-2.112998	1.853394	-0.697811	-0.768984	-1.217783	0.165706	-2.321593	-1.354950
-3.481627	-1.664586	-1.354689	1.069325	-4.279813	0.241600	-0.708940	0.030966	-3.678602	-1.923468	0.357499	0.973590	0.004735	-0.914416	2.181347	-2.922870	-2.523953	-3.806742	-1.617735	-2.951388	2.492935	-0.047369	0.298704	-0.200159	-1.460623	-0.122814	-0.408189	-1.987230	4.615962	-1.695501	0.932992	3.486748	-1.415787	-0.452431	1.398448	0.799013	-0.576350	-2.735688	-1.412620	-1.694361	2.234580	-2.381316	-0.917296	-0.754190	-0.284360	-0.522028	-1.886869	-1.973323	-2.774074	-2.069220	-1.562700	1.673165	0.329802	-3.180790	1.150464	-3.050735	-1.270519	-1.399209	-1.637793	-2.354317	-0.855230	-2.628332	-2.185486	-2.223851	-0.581906	-1.681698	-1.860504	1.958564	-1.493087	-0.562966	0.383293	-0.484453	-0.750790	-1.830658	-2.051528	-2.564702	-1.128281	-1.271444	0.714093	-0.723514	0.773731	-2.594029	-0.097069	2.955370	3.119189	-2.451500	1.595325	0.206229	0.290519	-1.180955	-1.587574
-0.658576	0.792942	-1.615908	-0.335422	0.079911	-2.322332	-0.313089	0.936057	-0.428685	-0.973030	-2.831227	3.524079	2.799342	-0.022449	4.309017	-0.945773	-3.059494	-0.857492	-1.864303	-0.042630	4.327921	0.454728	0.718569	-2.022806	-0.145911	-2.697411	-1.340641	-0.741000	4.775985	-0.909918	2.575374	2.776311	0.714444	0.700295	0.316706	1.482069	-0.274718	0.882683	-2.517123	1.248584	0.440390	-2.967459	-0.808544	-1.327127	-0.756414	-0.680098	-1.159635	-1.780855	0.213327	-3.648471	0.285270	2.886164	-0.875387	-0.789527	2.425170	0.860827	-2.113568	-0.766074	-0.320963	-1.294397	-2.874893	-1.000577	-2.373368	0.309052	0.589279	-0.209328	-2.022345	1.088654	-0.123732	-1.020739	-0.926123	-0.037048	-0.793783	-0.276322	-0.731043	-0.427265	0.343527	-1.450100	-0.388142	-1.502074	0.943426	-0.705566	-0.562304	3.916186	3.025594	-0.157577	1.283882	-0.802088	-0.654619	-2.196778	-0.342148
0.495770	1.091550	-0.301415	-2.844089	-0.909354	-0.351607	1.282481	0.760787	0.458154	2.557797	-0.214555	4.758246	4.713667	-3.003356	3.143486	0.567132	0.627499	1.298062	-0.862065	2.434101	4.094490	-1.852431	0.849643	-2.015252	1.321598	-1.793395	0.913142	-0.590461	3.882630	-1.671156	2.173342	1.032408	-0.570944	-2.411794	-1.449858	1.934257	1.977841	0.383537	-2.092866	1.640544	-1.435156	-1.183903	0.845054	0.769278	2.542824	1.342466	0.500618	0.226124	1.264104	-1.959487	1.579695	1.226773	-1.366792	0.365322	3.486713	-1.923483	-0.762384	-2.241711	4.144436	-0.590331	1.242054	-0.784696	-0.030600	1.444668	-1.251894	-1.292758	-1.359664	-0.468175	0.975252	-1.972538	-0.432473	-0.236861	3.905574	1.335988	0.001413	-2.354824	0.639958	0.914470	-0.218730	1.687857	1.191009	-0.250165	0.426262	3.287853	3.481308	0.943957	2.282887	0.253866	-1.526710	-0.287565	0.447529
3.428210	3.601938	0.208987	-1.415579	0.228191	-1.644926	3.356370	-0.024143	2.179315	2.550610	1.859814	2.708091	1.796908	1.962164	4.036354	0.912647	2.143824	1.717719	-0.661619	3.464308	3.248645	-0.964043	1.988327	-0.228598	1.760205	-2.438868	-2.662343	-0.424615	4.371197	-0.054515	1.334898	-0.456762	0.638446	-0.491801	-0.715244	1.645778	2.815027	2.097072	-0.272350	1.094717	-1.211056	-0.981148	1.639094	3.060624	1.648850	0.592064	4.054692	1.015815	1.418253	-1.015571	1.040073	0.736491	1.006487	0.635457	4.207393	-2.497768	-1.811368	-1.402320	1.737505	1.318380	-0.052191	-0.896992	3.187716	2.274996	-0.473126	-0.451192	-1.106664	0.208180	-1.165235	-3.893863	-0.476554	-1.540192	4.159484	1.544773	-0.616463	-1.974682	2.798311	1.069165	-1.855672	-1.817820	1.597380	0.174872	1.311732	0.870170	4.060632	3.366903	-1.907660	-1.406209	-0.776654	-3.296016	1.360857
3.719241	3.108504	-1.632304	-0.855092	0.205644	-0.522091	3.125477	1.622669	2.901795	1.570109	1.228981	2.377614	2.175168	-0.930687	1.767921	2.887974	1.297780	1.826078	-2.704067	4.014689	2.499085	-2.692010	1.178917	-0.945843	2.966312	-0.707930	0.109405	-0.197262	3.561788	1.374607	1.120538	0.297303	0.564115	-3.357326	-1.291651	1.589433	2.597740	1.571087	0.463623	0.444601	-0.927609	0.103306	2.069076	2.542711	3.375763	2.405995	4.996988	2.532915	2.915073	-2.416924	0.920504	-0.866083	1.720350	1.884975	4.396910	-0.294730	-0.420420	0.759900	4.180743	2.663335	1.480469	2.692433	3.067180	1.250934	-0.096518	1.624170	-0.037747	-0.418681	-0.722295	-0.682713	-0.288767	0.065962	4.504446	2.205329	0.242529	0.811862	6.281185	2.514583	-2.123367	-1.574607	0.585740	1.474244	0.577503	-3.512060	2.475467	2.497660	-1.185959	-0.286311	-0.481051	-1.038133	3.581835
1.003464	3.094449	-3.302388	-2.381529	2.913103	-1.284600	3.547402	-1.488478	3.461893	1.454693	1.226745	1.069012	0.396045	-0.623410	0.062088	3.721414	1.639266	4.004836	-1.353310	4.000045	4.853711	-1.831430	0.305812	2.384212	4.159018	-2.363485	-1.387017	-0.922302	3.376504	2.193707	2.106961	0.663104	-1.244740	-2.178072	-1.021179	1.580420	2.885680	1.906581	4.666850	2.228596	0.179786	0.966760	2.241498	3.626441	2.146064	4.008559	4.093108	0.893623	3.000063	-1.843950	2.387087	-0.943950	-0.281303	3.573976	3.037362	-1.530669	-1.732441	1.493547	6.088051	2.830333	1.297533	2.250479	4.088489	3.560080	-0.557770	2.710425	0.399284	-0.878756	0.323873	-0.306788	-1.393009	1.863001	2.841163	1.581257	-1.736413	-0.008994	4.548280	0.828523	-1.229615	1.009197	0.152188	-0.671051	-0.722923	-2.916838	3.674813	-0.356772	-1.737008	0.385660	-0.471901	-1.375717	3.528365
