X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91
-5.431916	-4.038278	0.318845	0.365197	-4.789482	-0.440587	-2.689006	-2.101041	-7.277126	-6.122889	-5.827496	-6.199356	-1.672321	-1.804157	-0.473368	-1.262590	-6.086869	-6.015618	0.544094	-1.601955	-2.041087	-1.530397	-3.886345	0.396413	-0.328290	-0.964298	-2.927108	-0.405986	-1.759917	0.567073	-8.604369	-0.243802	-0.728944	-1.800573	-0.613914	-1.447770	-1.941723	-5.190721	-0.179339	-6.152394	0.809586	-4.184408	-8.942938	-2.068310	-7.623363	-5.563492	-2.123204	-6.887712	-5.930145	-1.987793	-6.105110	-1.130115	-1.315075	-5.438238	-2.717754	-1.348252	-2.888473	-0.187534	-2.717550	-4.193051	-6.976006	-5.803472	-3.297332	-7.332029	0.744535	-5.223513	-1.937510	-1.097015	-0.823236	-2.720706	-0.949604	-1.102776	1.363641	-7.866015	1.087750	-0.453803	0.155652	-3.921779	-1.613297	-2.065485	-1.548094	-8.357965	1.115020	-3.120988	-1.789200	-0.825986	-1.177352	-2.252961	-0.760989	-0.012887	-2.740383
-5.288236	-4.902845	-1.387221	-0.107911	-3.993218	3.228710	-1.451657	-2.340390	-3.589224	-5.344009	-2.207156	-5.621418	-1.793123	-1.751368	-2.077630	-1.513216	-5.166727	-6.032513	-0.948849	-3.284795	-0.502361	0.633183	-4.866992	-2.787992	-0.579427	-0.760632	-1.507532	-0.727973	1.080364	0.120649	-5.332763	1.453507	0.890947	-1.016570	-1.756822	-1.712849	-2.585173	-5.437221	-1.481145	-6.173087	-0.958895	-1.152774	-6.953480	-1.578449	-6.650483	-3.235668	-0.904372	-6.399056	-5.917020	-0.534957	-4.700937	-2.379715	-0.961590	-5.534809	-1.811764	-1.319711	-3.216169	-1.141841	-1.190531	-3.583129	-6.054784	-4.538530	-3.515418	-5.760680	0.328600	-6.465112	-2.406441	-1.329567	0.887486	-0.246125	-2.863363	-1.903621	-1.268995	-6.403284	1.464681	-2.411662	0.094714	-3.888170	-0.690428	-0.579623	-0.365963	-7.089905	-1.470127	-2.393862	-0.628053	0.603152	-1.190783	-0.355394	-2.524932	-1.021263	-2.468507
-4.619328	-3.011103	-1.451905	-0.721586	-2.893863	2.279042	-2.180881	-2.072882	-2.683253	-3.209026	-1.756803	-2.808957	-0.262368	-2.015091	-1.375217	-0.797267	-2.059046	-1.701110	-1.706318	-1.490205	-1.443948	3.105555	-1.220372	-1.022050	-1.240528	0.785948	-0.092494	-2.655204	-0.485632	-0.861173	-3.707862	-1.752866	-1.161668	-2.334649	-0.475793	-1.429045	-0.462601	-5.646185	-1.785325	-2.645901	1.652766	-3.552802	-4.401500	-0.535449	-3.484457	-4.109523	-0.985024	-4.452302	-4.282512	-0.181545	-5.172168	-0.611644	-1.504980	-4.325318	-1.373662	-1.898155	-0.023715	0.529271	-2.753622	0.073450	-5.049975	-2.587796	-2.040974	-3.725143	1.119995	-3.221889	-1.701602	-1.496627	-0.444765	-2.326753	-0.954550	-1.720114	-1.175334	-5.315992	-0.049223	-1.415098	-1.442050	-0.926564	-1.790829	-0.689097	0.685016	-5.173488	0.198080	1.095034	-1.511223	-1.580244	-1.434497	-3.093728	-0.806502	1.093672	-0.892157
-1.648693	-3.996654	-0.845409	-3.048227	-3.454217	-0.069990	-0.017279	-1.612916	-1.250213	-2.059241	-1.602038	-3.787875	1.051043	1.616675	-1.114930	-2.373745	-3.454729	-1.919912	-0.223211	-3.572987	-0.141650	2.578521	-3.166686	-1.051258	0.227608	-1.081959	2.220504	-0.738080	-3.880406	1.564806	-4.144567	-1.406021	-2.857488	-1.449013	1.187373	0.665941	0.358491	-3.360013	-1.667880	-0.699137	1.008870	-0.950693	-1.341700	1.749588	-1.594185	-0.575158	-1.423959	-2.439853	-3.129919	-1.886155	-4.422307	-1.471804	0.444754	-3.031566	-2.048748	-2.144381	-0.977912	-1.235300	-0.484622	-0.233116	-2.001781	-3.630570	-0.628601	-4.924516	0.246021	0.227754	-0.864097	-1.137297	1.200910	-1.009790	-2.460267	1.309847	-1.460873	-2.284242	-1.110162	0.515389	-0.599139	-3.349461	-3.634302	-1.646305	0.271343	-4.809016	-0.750558	1.594298	-0.029110	-0.914172	-3.320098	-2.163066	-1.842001	-1.507280	-4.304036
-0.252731	-0.525801	-1.471632	-1.039734	-3.890082	0.973113	0.073051	-1.550293	-1.517506	-2.162853	0.935439	-2.058373	0.002509	-0.817272	-1.726469	-1.330850	-2.675776	-0.595617	-0.130127	-2.755641	-2.151864	2.315181	-4.054133	2.897483	2.246282	0.222547	1.858560	-1.578004	0.333242	-0.739413	-1.811779	-0.807757	0.439485	-1.875664	2.323076	-0.723591	2.529204	-0.078308	-1.203811	3.170005	-1.649584	-2.606246	-1.226778	3.157562	-2.360970	2.004029	-0.891174	-1.663009	-2.991745	0.151511	-2.439454	-0.357994	-2.645788	-3.767455	3.970780	-3.262389	-4.511158	-2.214956	-1.604833	-0.207425	2.931699	-1.908752	-2.452500	-0.819502	-0.747021	-2.545183	-0.825625	-1.008780	1.609812	1.167160	-1.004415	3.940764	1.596487	-2.190233	-1.126836	-0.488904	-1.190953	-2.913261	-0.739450	-0.595248	-0.129483	-3.647192	-1.079539	1.667830	-0.889312	0.367767	-2.296985	-0.318207	-0.381828	-0.680221	-3.301846
0.303957	-2.467344	-2.559075	2.306793	-1.756259	-1.929750	-1.599691	-2.180414	-0.393131	0.522137	0.890730	-0.341252	0.773828	-3.030032	-0.138237	-0.731883	-2.058289	-0.782929	0.524236	1.066131	-1.033791	0.348139	-0.190415	4.174673	2.160495	-0.963333	0.696073	-2.344676	-0.776686	0.977769	-0.604101	-1.262973	0.060850	-0.344902	2.390317	0.343759	2.274839	-2.060569	-0.070919	2.360324	0.016307	-2.090762	-0.737837	3.874271	-2.293711	0.963536	-1.436068	-2.090573	0.091511	1.816156	-2.045611	-0.886917	-0.094306	-4.348986	4.979723	-2.557880	-0.996855	-2.313998	-1.050754	-0.775578	-0.192839	-0.929844	-2.019371	-0.844001	1.574370	-0.188800	-0.557688	-3.157977	5.359538	1.041595	-3.154397	5.534939	-1.641652	-2.861266	-0.570245	-3.451576	0.414507	-1.109064	-1.868774	-1.766326	-2.186261	-2.331517	-0.339464	3.715129	-0.299032	2.366676	-1.575362	-0.425852	-0.010085	-0.565650	-4.404592
2.097371	-1.843886	-0.017137	-0.029446	-1.198149	-0.514679	0.599294	-0.160978	0.939611	1.593029	1.157734	-0.292113	-2.852601	-0.658805	-0.447334	-0.431745	0.179131	-0.375248	-2.228022	-4.305372	0.918670	-0.315306	0.422668	5.063914	0.918247	-1.301800	-1.729560	-2.075597	-1.167490	-0.424147	0.113866	0.081532	-0.468293	0.188771	1.724196	-0.342109	2.631395	-1.142499	-1.752505	0.002820	-1.212759	-3.339839	0.836423	-0.222187	-0.177810	1.873765	2.357660	0.213255	-1.396754	2.020079	-1.434581	0.567129	-0.997002	-0.722561	5.532480	-1.085652	-1.701103	-1.261727	-0.373987	0.273924	1.645206	1.481753	0.205686	1.392488	1.104795	1.645201	-2.784388	-1.280791	4.891990	-0.134685	0.633687	4.189873	0.420209	0.577756	-1.459989	-0.009629	-0.187659	0.833730	-2.198775	-1.014837	-0.784493	-0.624892	-2.268031	2.184896	-0.255868	3.277654	-1.940528	-0.082701	-2.743072	-0.751768	-3.179976
2.422511	-0.818828	-0.710320	-0.728451	-1.398552	-1.688073	-2.155092	1.144713	0.759620	1.861323	1.163552	2.176743	-1.022679	-1.245593	-4.067762	1.324663	0.547882	1.273026	1.324101	0.715451	-0.387381	-0.422750	1.187916	4.713004	0.626340	-2.474553	-1.675939	-2.527071	-1.467071	-0.523160	0.272320	-0.904440	-0.593846	-2.544848	0.792912	-1.228697	-1.783728	0.349601	-3.369870	0.798992	-1.565681	-1.619978	2.096502	-0.154812	0.649432	1.469015	5.788714	-3.317228	-1.750040	2.478180	0.265736	-0.272558	-1.313575	0.695218	5.065153	-2.073604	0.491799	-1.344146	-1.258331	0.567882	0.753732	0.720040	0.802570	-0.129538	0.262356	2.544720	-0.983325	-1.739324	2.748466	-0.806984	-0.419666	4.574668	2.458572	0.333034	0.951733	-0.142363	-1.648250	0.607920	-1.770056	-0.187483	0.093122	2.279880	-1.694340	3.687529	-1.968221	1.021703	-1.041686	0.972246	-1.281791	-1.944074	-2.846602
2.126577	0.144827	-3.272322	-1.127020	-1.022069	-3.840334	-1.220149	-0.177039	1.038095	4.531918	2.614384	2.261015	-0.771408	-0.986196	-2.582623	3.833741	0.578864	-0.140010	-0.109195	2.518997	-1.619843	0.044308	-1.573673	2.584245	0.794775	0.060607	-3.530066	-1.697697	-0.288028	-2.163971	-0.091539	2.020411	-2.064810	-0.066859	-1.738233	0.588497	-0.059029	1.985232	-0.639116	0.204441	-0.651859	-3.364580	0.906398	-3.031606	2.581515	1.715586	5.587694	0.661378	0.259552	0.818661	0.359137	-0.361578	0.172573	0.002551	1.826543	0.163463	2.634450	-1.918555	0.528212	-0.044906	-0.321361	0.611916	0.795680	2.452222	0.342152	2.573256	-1.159502	2.020023	0.945167	-2.543003	-0.341456	5.271725	5.237438	1.129066	-0.022580	-2.148680	-0.825268	-0.021894	-1.220719	2.291437	4.957281	0.995897	1.701510	2.355928	-1.746391	1.313023	-1.514737	0.189987	-0.188442	-0.639368	0.296429
2.875167	-1.230723	-1.548444	0.180745	1.430297	-1.472962	2.580223	0.724965	2.041435	3.223615	2.308130	1.356502	-1.953290	0.220786	-1.040818	4.049188	-0.298326	1.547945	1.236193	2.260765	-1.068916	-0.913731	0.224402	0.547836	0.477351	-0.542319	-3.377644	-1.286878	-1.771461	-1.341979	0.860085	2.531887	-1.739086	0.131837	-0.151440	-0.952629	1.981991	1.957890	-1.371043	-1.930135	1.099908	-2.204442	2.660712	-0.932870	0.980937	1.053179	5.006503	0.504871	2.054119	0.590222	1.535821	-0.428532	-1.889858	0.673435	2.767550	4.116252	3.218149	-1.211157	0.356943	2.715962	2.417124	-0.228920	2.152215	3.939766	-0.918114	0.759008	-0.839119	1.965047	-2.403909	-4.633744	2.013415	4.584246	5.113105	2.462251	-0.708327	0.139121	-0.985310	1.315588	3.779835	4.349024	4.628885	2.515459	0.119420	3.060392	-0.137378	-1.956385	-1.122983	0.569523	0.239474	-2.891452	1.703112
3.965683	-0.479079	-1.091887	-0.702954	1.525848	-2.170158	0.274724	-1.049976	1.447840	1.424713	1.077090	0.027003	0.743575	-1.766048	-3.459048	4.141403	-0.581888	2.269088	-1.237436	5.172856	0.821001	2.779236	0.715740	0.370079	1.449771	0.245768	-5.560074	-2.274714	-1.305269	-1.350384	0.568793	3.656888	1.291026	0.214637	1.243392	-2.368075	1.955432	0.644676	-1.400653	2.003565	-1.903080	-1.107066	2.246042	-0.271806	1.410396	1.645594	3.103543	1.399049	0.223562	-1.970337	3.329887	0.436878	-1.167868	-0.504931	1.522074	1.906661	3.408298	-0.840652	0.435761	2.247285	1.473487	1.055830	0.061776	-0.432305	-0.303142	-0.742323	0.632922	2.646247	-2.492461	-1.371110	-1.106754	3.477433	3.177176	1.418388	2.150890	0.549737	1.128421	0.266365	2.465804	3.275077	2.047533	0.822562	-0.677810	-1.095279	0.596419	-3.710120	-1.078124	-1.454447	-0.188045	0.097376	-0.672955
