X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91
-5.075330	-7.355850	-0.719455	-1.426567	-6.301585	0.523498	-0.552293	-0.188203	-4.839202	-5.544448	-7.529681	-6.374162	-0.953001	-0.232986	-2.245610	-1.960579	-4.725874	-7.435957	-2.786163	-1.537468	-2.825443	-1.890199	-5.978657	-2.794068	-1.315364	-0.564745	-0.707139	-0.441096	-3.485926	-0.165725	-5.532368	0.475679	-1.416824	-1.126180	-1.584622	-1.431246	-0.929656	-5.880693	-0.729404	-6.009439	-0.378856	0.032316	-8.000529	-0.262823	-6.843781	-5.364525	-4.840514	-5.794209	-7.062460	-4.012031	-6.997828	-1.106015	-1.241393	-3.722219	0.388302	-1.571017	-0.758822	-1.008519	-2.262286	-6.586407	-6.283437	-7.948092	-5.353455	-6.016220	-1.188514	-5.682214	-1.845850	-2.532226	-2.609508	-1.551233	0.149515	-1.886878	-2.349931	-6.379031	0.519598	-1.151596	-0.380801	-4.354079	-0.719207	-1.326366	-2.212352	-5.878087	-0.005841	0.134012	0.174372	-0.002335	-2.343327	-0.708914	-1.103645	-2.929999	-0.509429
-5.488580	-4.168621	0.297178	-1.720465	-4.809144	-0.270019	-2.506287	0.541265	-3.660915	-5.150628	-5.311418	-4.562949	0.889810	-0.160727	-0.609641	0.782043	-4.754221	-5.931721	-0.556216	-1.592887	-2.905731	-0.965357	-6.199192	1.131089	-1.367221	-2.589202	-2.820117	0.488945	-2.200478	-0.175606	-6.736237	-0.901847	-0.372046	1.134742	-1.772389	-1.631931	-1.454564	-5.680315	-0.853173	-5.682109	-0.396522	-0.213289	-6.183131	1.051476	-5.804120	-6.254702	-1.926761	-3.905704	-4.828571	-3.058960	-5.479115	-2.029470	-0.795231	-4.786163	-1.497178	0.600591	-0.090051	-1.151476	-1.754530	-4.838740	-7.737996	-6.225656	-1.259979	-3.230334	-0.507220	-4.712064	-1.517493	-3.311018	-0.480007	-0.226025	-0.751376	-0.664056	-2.559290	-5.057642	-0.414577	-2.104711	-1.478664	-4.491725	-1.464159	-1.941956	-0.638347	0.293617	-0.327976	-3.302267	-0.597278	-3.112454	-0.752933	-0.935722	-0.661632	-0.275074	-1.969727
-2.058311	0.723199	-1.129578	-1.426664	-3.641904	-1.625969	-0.891291	0.458522	-3.892422	-3.293106	-4.656469	-6.167260	-0.968587	1.139244	-1.470412	-0.701266	-6.098623	-5.986987	-2.035544	-1.756228	-1.680796	0.828525	-3.898136	-0.567693	-1.134280	-0.760329	-0.551551	3.183834	-2.281719	1.773721	-2.408776	0.068077	-0.963743	-0.628575	-2.805460	-1.025291	1.232288	-0.825355	-1.543209	-2.551557	-0.563317	-2.386851	-4.836039	3.936376	-4.164569	-4.860967	-3.210453	-4.808815	-5.937107	-0.263347	-2.341894	-1.986388	-2.042385	-2.071628	-0.418383	-1.382132	-2.239284	-0.363544	-2.555564	-2.762760	-7.242989	-3.244022	0.246249	-2.086749	1.522476	-1.206278	-1.328147	-2.811337	0.082417	-0.352009	-1.559346	-1.791416	-2.613272	-0.797179	-0.052706	-0.056664	-0.587364	-4.784650	-1.793212	-1.215532	0.547047	0.703481	1.699916	-0.973529	-0.167170	-0.518082	-2.530603	-2.441627	-0.453310	-0.108011	-0.311112
0.298377	2.276811	-0.161126	-0.044163	-1.656766	-0.662652	-0.272104	-0.669831	-2.753325	-3.292384	-1.876335	-3.334896	0.363908	-1.181072	-0.286822	-1.045407	-3.265882	-3.356856	-2.666251	2.929110	-2.305239	-1.795355	-4.087590	-0.241215	-1.231639	-1.348927	-3.067442	3.526571	-1.734351	4.731957	0.896413	-1.180549	-0.014317	-0.295131	-0.680934	1.137574	2.638199	-0.649813	-2.159514	-0.028084	-1.876441	-2.122469	-1.463954	4.263677	-5.073029	-0.743823	-1.503694	-1.126644	-1.062469	-2.720292	0.008434	0.433330	-1.414056	-2.398015	1.454788	-2.079685	1.779781	-0.068123	-0.197888	-0.153967	-1.968515	-2.169890	-0.614771	-1.568165	3.110675	-1.968058	-0.857615	-0.945485	0.471461	-1.548689	-1.600294	-2.390957	-2.084676	-1.838544	1.095515	-0.925860	-1.836802	-4.971757	-1.388366	-0.136295	-2.434269	-0.282994	0.629134	-1.113376	0.324897	-0.371120	-1.167839	-0.122632	-1.495680	-1.991909	0.305517
-0.021716	1.296914	1.074933	3.102042	-0.641630	-2.000368	-0.659727	-1.834895	-1.346226	-3.022965	-1.885918	-0.715059	-1.521005	0.505222	-2.477971	-0.120379	-2.517698	-2.617329	-2.166339	4.543928	-2.747862	-1.544799	1.072144	-1.840778	1.339501	0.079405	-0.441491	4.128457	1.309323	3.436702	-0.804770	-0.812427	-0.058469	-0.359523	-2.804312	2.572866	-0.679530	-0.295891	1.092113	-0.794891	-1.073995	0.823455	0.117321	1.596582	-3.303702	-3.913270	-3.279085	-1.484692	-0.820458	-2.794297	2.047968	0.177385	0.288256	-0.022325	-1.825067	-1.613369	1.891143	-2.041713	-0.756598	0.408138	-1.556277	-2.269665	-1.509441	0.386717	2.487675	-0.561703	-1.547597	-2.787563	0.924625	-0.420465	0.438879	-1.438779	-1.745506	0.072265	0.932284	-3.397399	-0.502276	-2.196345	-0.723121	-0.819946	-1.738396	-0.332910	1.233177	-0.096008	-1.347680	-2.098769	0.097455	-0.652538	0.123158	-3.281070	0.161360
1.829207	-0.167492	2.187697	4.042951	1.496301	1.848984	-2.024360	0.170629	-2.818627	-3.425651	-1.003921	-1.008852	-1.083524	1.024726	2.498244	-0.254082	-0.023074	-1.349510	-2.418809	5.784629	-3.209666	-2.832208	1.087964	-2.648782	2.886039	0.800867	0.291803	1.389794	1.466698	1.239059	-2.337526	-0.570656	-2.234601	1.010849	0.754306	0.450886	0.470500	-1.821990	-2.199230	-1.294679	-1.913580	-1.558277	-1.663014	1.747491	-1.708591	0.412090	-2.944328	-2.438259	0.957823	-2.478662	-0.704793	-0.649924	0.348350	-1.625059	-0.212348	0.180718	2.572704	-2.276116	-1.743693	-0.710345	-0.480678	-0.717347	0.927940	0.723996	-0.728621	-0.441817	-0.435995	-1.604675	2.296006	-0.290338	-1.731324	-2.644582	-0.133964	-2.644454	-0.732794	-2.308684	0.214314	-0.345919	-1.905277	-0.824285	-0.155036	-2.627966	-0.888557	-0.578425	-3.190100	-0.201329	-2.139422	3.114053	-0.512495	-1.508094	1.832018
1.840648	-0.352308	1.788963	4.745068	0.050827	-0.624196	-1.438104	0.080142	-2.148930	-0.015642	-0.046544	-1.806476	-2.232950	-0.511461	2.677723	1.333684	-1.109810	-0.114400	-3.046365	4.046212	2.656148	-0.596582	-0.011633	-0.974730	3.723076	-1.316240	-1.068662	0.546382	1.943774	-1.929272	0.542944	1.607463	1.484986	-1.997714	-2.438578	2.782432	0.372189	1.207390	0.118056	0.093051	-2.606997	-2.378568	0.670238	-1.359195	-0.588996	-2.098644	-1.418927	-0.341245	0.031475	-2.001989	1.487151	0.478404	0.951324	0.401880	-0.219755	-1.987324	0.561563	-1.756231	-1.921271	0.124783	-1.367018	-0.643840	-3.759929	-0.019229	-2.499115	0.589701	-1.732210	-1.508122	0.737804	-1.581912	2.272096	-1.634263	-0.025252	-0.251202	0.355579	-2.041017	2.720170	1.208922	-0.291034	-1.138214	-2.636589	-1.733863	-0.571667	-0.761728	-1.789464	0.392798	-0.964073	0.422241	-0.769940	0.847717	4.901792
2.951803	-1.355933	3.493031	4.925794	1.341647	-1.420410	0.992441	0.124442	-0.502436	2.391559	-1.408590	-2.521232	0.696217	1.887461	3.270968	-2.294882	-0.218107	-1.213701	-1.541909	3.403279	1.406577	-1.971324	1.612052	-1.453223	4.545511	-1.435817	1.949214	-0.782977	-0.462255	-2.551190	0.099039	1.556029	1.255691	0.621188	-1.247165	2.992707	-3.324164	-2.471751	-0.542630	-0.188703	-0.010547	-0.629316	0.544177	-1.801074	0.808879	0.989426	-3.202783	-0.672552	1.024696	-2.067180	0.073497	0.341068	1.956878	0.099593	-1.068888	0.546504	-0.732278	-1.001159	-2.175029	-0.056180	-0.044900	0.171655	-1.775148	-0.109058	-3.631405	-2.056352	-2.086042	-2.026407	1.623316	-0.662087	2.544340	-1.029222	-0.477671	1.420321	-1.110893	-2.060102	1.473992	-0.385725	-1.463391	0.366368	-2.353454	-2.343700	-0.731354	-0.022117	-2.563075	-0.798888	-1.757501	-1.155377	-1.380277	-2.324236	3.143380
1.014974	-1.745069	0.376997	5.928430	0.651360	-1.180956	-0.030325	-0.777471	-0.049648	1.803850	-0.175861	0.167977	-0.561722	-0.188408	5.831880	-0.358079	1.260233	1.510685	-1.176843	-0.403769	2.401920	-0.780233	1.084417	-1.130161	4.125045	-1.242163	1.260831	-1.970183	-2.380290	-0.871792	-0.260142	4.155344	1.060412	-0.174442	-1.935454	0.715811	-1.791957	-0.535516	0.449711	0.850060	-0.918932	-1.534123	-0.297901	0.309056	0.971334	0.391698	0.462902	0.205720	-0.358616	-2.519934	-0.850753	1.313167	0.043910	-2.281723	-1.423848	0.650403	-0.876819	-3.035801	-2.080665	1.461267	-2.099225	-1.138666	-2.243218	0.960207	-2.112391	-0.458576	-1.114393	-1.266333	-0.849658	-2.216865	1.383309	1.201240	-2.690424	2.418716	-0.541310	-1.699739	-0.498419	1.513439	-0.066249	0.164760	-1.508734	0.581822	-1.097019	0.758506	-2.044232	-0.656087	-2.590709	-1.781202	0.008993	-1.708356	0.180485
2.555759	0.328285	-0.707739	4.947680	-1.698635	-0.317034	-2.315503	-0.475498	-1.077667	-0.156471	-0.583458	1.270250	-0.758766	-0.991171	5.831260	-0.151408	0.156510	2.092156	-0.447969	-3.395930	4.445176	0.140688	1.672660	-0.862846	3.052976	0.957323	2.750987	-1.465434	-6.077735	3.420821	-0.105099	5.212606	0.969548	-0.794704	-0.071745	0.255743	-1.326291	-0.819505	-1.354622	1.456838	0.697949	-0.642789	-1.167695	4.063294	-0.057334	0.818271	0.021825	4.869271	0.927138	-1.610154	1.872797	-0.517897	-1.512679	-1.234469	-1.345535	2.408474	-1.558659	-0.284456	0.026923	0.918622	0.389604	-2.129404	-0.418939	-1.584633	0.553227	-1.540573	-1.123164	2.907599	-3.283620	-1.768847	0.671104	2.153126	-1.982713	3.808080	1.022731	-2.522231	3.613138	1.463011	1.732893	-1.335039	-1.239128	-0.976296	-0.956462	0.038342	0.260963	-0.602302	-0.973298	-0.582635	0.650571	-2.052042	-0.748095
