X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91
-4.258718	-4.385841	-2.039918	-0.629546	-4.607804	-0.347704	-1.964897	-1.561632	-5.407847	-8.077002	-8.422057	-5.871014	-0.809735	0.290786	-3.210798	-0.739784	-4.309996	-6.182798	-1.272839	-0.866300	-0.944540	-1.371492	-7.318209	-1.368931	-2.027003	-3.088326	-0.754049	0.140225	-1.072777	-0.726500	-7.188939	-1.044724	0.954199	-1.455072	-1.034958	-2.426639	-2.880552	-5.417077	-0.589760	-5.142408	0.189110	-1.768600	-5.834386	-0.480900	-6.036916	-6.748692	-1.309931	-4.966908	-7.145394	-1.548341	-7.905989	-0.887995	0.559052	-4.331186	-1.057318	0.261965	-2.261531	-1.733436	-2.284800	-3.887232	-6.891243	-6.607204	-3.428053	-8.051916	-0.620533	-6.615602	-0.797513	-0.588717	-0.119941	0.468633	-2.090695	-1.830607	-3.613457	-4.251050	-1.219431	0.331714	-1.603154	-5.321070	-0.248822	-0.140754	0.004891	-5.361612	0.257071	-2.055697	1.216228	-1.779009	0.383625	-2.818133	-3.524860	-1.736329	-3.783441
-4.642287	-1.531965	-2.011891	-0.234912	-2.731106	-0.573228	-0.182505	-0.846795	-4.317707	-3.877859	-4.714978	-5.010334	-2.545168	-1.472858	-1.769601	0.361315	-3.379224	-4.874462	-1.622927	-1.332706	-1.042856	-1.630127	-5.475901	-0.209328	-1.508889	-2.293661	-0.358111	-2.387014	-1.297998	-1.470921	-2.163129	-0.821238	-1.064797	-1.945481	1.504083	-2.321620	-0.843431	-5.121990	-1.224768	-3.943894	0.096037	-2.933193	-5.126682	-0.784194	-6.361851	-3.008263	-0.860049	-5.043063	-4.652570	-2.796723	-3.689379	-3.293226	-0.366036	-2.340978	-1.254575	-2.058841	-1.755270	-0.474119	-1.917718	-5.140818	-2.503425	-3.063814	-2.959812	-5.463600	1.432451	-6.635900	0.831533	-0.905702	-1.117793	-0.567203	-2.743881	-0.515226	0.278774	-4.307892	-0.607787	-1.013429	-2.014491	-4.992356	-0.502861	-1.278166	0.178055	-4.608590	0.088210	-0.382697	-1.075073	-0.952268	-1.500680	-0.422072	0.477916	-0.626266	-1.760569
-2.752058	-2.534924	-2.152854	0.176708	-1.915973	-0.907262	-0.743162	1.888718	-2.450490	-3.667889	-6.228209	-2.802391	-2.149239	-1.132013	-2.504957	-2.645286	-2.525400	-2.416043	1.088566	-0.771023	-0.308492	1.177243	-4.231079	-0.660901	-0.935894	-2.482776	-1.723492	-0.750125	-1.329453	-0.705807	-1.355624	-0.944708	-1.527375	-0.504140	1.291058	-2.086140	-1.320659	-4.607823	-1.245473	-3.618214	0.361376	-3.247875	-5.482045	0.285318	-4.147457	-0.619665	-0.839802	-2.195307	-3.848994	-1.918367	-4.161540	-0.957587	-0.873385	-1.981374	-0.032806	-1.932790	-2.917072	0.371199	-1.189016	-0.076022	-1.747487	-0.192163	-0.687741	-2.904763	-3.243456	-3.593480	1.761899	-0.657487	-1.480647	-0.957211	-0.845179	-1.219372	-1.733288	-5.720431	-1.173857	-1.005637	-1.935563	-4.312056	-0.282223	-0.722994	0.664265	-4.390061	-1.155719	-1.058720	-1.428484	-3.632660	-1.039194	-2.183329	2.266435	2.543850	0.214786
-2.850734	-1.589620	-0.652109	-1.893685	-2.270108	-0.365108	-2.331468	2.537509	-2.764796	0.864409	-2.081653	-2.471087	-1.409250	3.029424	-1.133765	-2.653787	-1.154224	0.216559	0.137039	-0.412650	-2.776949	-0.720082	-4.296947	-0.250353	-0.280120	-0.517973	-3.185490	-1.326908	-0.730242	-0.008659	-0.346024	-1.680536	-2.118837	-1.075850	1.052166	-1.548999	-1.422734	-2.975376	-0.446377	-2.942866	0.487531	-3.284551	-1.961678	-2.696762	-1.865836	1.720102	-0.523789	-0.310143	-1.224468	-1.728174	-3.754572	-0.714581	-1.565695	0.687924	1.178288	-1.577183	-0.773240	0.696817	-1.088095	1.559858	-1.128829	1.184649	-1.011239	-2.161203	-0.412553	-3.367045	1.084487	-0.305273	-1.368203	-2.969192	-2.119289	-1.369643	0.929360	-2.531168	-2.400141	-1.790809	0.330531	-1.749269	2.590594	-2.039237	-1.354080	-2.143727	-1.411819	1.921935	0.482893	-0.774784	-2.458416	-1.836705	1.562098	2.252118	1.015227
-2.057216	-2.010654	-2.253955	-0.117291	0.079191	2.332935	-3.138723	0.629277	-0.496127	1.120533	-2.857311	-1.398022	-2.860002	0.775554	0.481877	-0.231489	-1.590098	-0.399758	-0.464109	-0.148490	0.740773	-1.575801	-1.805104	-0.571483	-0.238168	-2.050556	-1.291509	-1.619266	-1.447768	-1.668577	0.188571	-0.294620	-1.204584	-1.912914	-0.216192	-0.158196	-1.500455	0.490648	2.542021	-0.120054	-0.027297	1.369177	-0.300580	-2.768936	-0.640991	2.185835	0.801691	-0.590373	0.066707	-1.087447	-2.413376	-2.147509	-2.245266	0.967814	-1.204094	0.225182	-1.236575	-1.160866	-1.804256	1.210219	0.820848	0.138921	-1.261207	-1.091823	1.927160	-1.014195	2.459596	0.495739	-1.945659	-0.624346	-2.789714	1.429964	2.543318	-1.658804	-1.817939	-1.837146	-3.630309	0.060203	4.829290	-1.721595	-0.853479	-1.020288	-4.133989	2.534266	2.011959	-0.837642	-1.951449	-2.301400	3.448003	-1.264663	1.872755
-0.977805	-0.217328	-1.763894	0.829992	-1.085079	3.351966	-0.703828	-1.174476	-1.251484	0.750882	-1.880687	-2.180600	-2.023696	-1.013022	1.289171	-1.939792	-2.285424	0.837204	1.111722	0.312557	-0.888926	-2.611814	-1.209452	0.105007	-4.510742	-0.301330	-2.941148	-1.104199	-1.411329	0.125238	0.167060	-2.053862	-1.703916	-0.720934	-0.472517	0.713967	2.616378	-0.666452	3.470823	-1.017377	-0.105707	-3.050093	-0.236153	-1.518903	-1.319023	-0.578965	1.178539	-2.388298	-1.600171	-0.766388	0.878047	0.144229	0.380200	-0.409005	-2.079552	0.159705	-2.103679	0.767749	-0.148201	-1.247637	-1.297657	-0.438347	-0.736946	2.687876	0.058183	-1.399633	2.500126	0.236250	-1.826617	-1.156375	-1.462153	0.532848	3.617988	-2.446540	1.787751	-1.324848	-0.088783	-0.527840	4.618068	-1.047469	0.132267	0.085253	-1.332230	2.630373	-1.510485	-1.120133	-0.216394	-2.403817	4.141451	-2.155293	2.763268
-1.987102	0.242457	-2.107028	-2.012737	0.213883	0.045083	-1.452284	-1.431051	-0.666268	1.371655	-0.475684	-0.979420	-2.125435	-0.152902	0.276718	-1.705897	-1.462601	0.931946	-0.995868	0.152590	-1.584345	0.375680	1.031508	-0.043384	-1.658444	-2.059897	0.950291	-1.675110	3.719472	0.708586	0.111842	-0.685160	0.771667	-1.586713	-1.585707	1.878592	3.605066	-0.618679	2.932227	-1.077738	-0.426897	-1.120766	1.801701	-1.693664	-0.717732	-0.729201	3.373056	-0.675922	-1.301004	-1.182799	0.248798	-1.723770	-2.238295	1.425365	-1.867787	-0.090015	-0.788853	0.357561	-2.475730	-0.172913	-1.542245	0.776445	-0.416057	2.315793	0.915317	0.110440	-0.977323	0.331759	-0.360773	-1.222379	-1.521708	-0.441587	4.770972	-0.138878	4.885826	-0.192714	-2.197991	-0.696401	5.783128	-2.252959	-0.014840	-0.911804	-1.929442	2.376855	-1.856239	-2.429457	-1.771452	-1.615156	4.288642	0.561226	5.645669
0.463491	-1.828302	0.046043	-1.620177	-0.328326	2.162788	-0.183490	-3.270447	1.341521	1.307251	-2.489603	-0.175086	0.438081	-2.009384	3.188619	-0.141804	-0.163333	1.786667	-1.931382	-1.783193	-0.375786	-1.177617	1.477975	-1.478057	-1.496074	-3.223962	0.695207	0.009901	3.893535	-1.371235	-0.731085	0.089085	0.648163	-0.703652	-2.413463	1.125279	3.250511	-1.343233	1.770734	-0.260436	2.521835	0.438757	1.381082	-0.859218	1.224878	-1.203272	3.028544	-1.841647	1.256207	2.092417	1.897875	-0.255707	-0.261853	0.474622	-0.209900	-0.482577	-0.719300	-0.268430	-2.026645	-1.750808	0.892284	0.184697	-0.262939	0.122128	1.005361	1.705722	-1.910750	2.137165	-0.274329	-0.754359	-2.343279	1.164760	4.602071	-0.039418	3.434788	-1.787545	-0.997433	0.684320	0.821771	-1.232565	0.306299	0.441338	-2.224225	1.397812	-1.088904	0.164587	-0.139723	-2.213318	0.408174	4.403095	5.360258
-1.292627	-2.766606	1.858817	0.412072	-0.808804	-0.340422	1.803353	-2.465264	1.351481	0.221869	0.074252	-0.823897	1.792048	2.033832	2.641676	1.118686	0.826681	0.248864	-1.491918	-0.270392	1.012651	0.317395	1.559647	-2.826314	0.767265	2.180772	0.439300	-0.070268	4.590058	0.773675	-0.676519	-1.096026	-0.249227	-2.556155	-1.147884	1.763027	2.744512	-0.403318	1.903745	1.938427	2.252691	-1.997428	0.386589	-4.017966	0.394606	0.969020	4.483401	-1.257974	0.575360	1.833057	3.308978	-0.885883	-3.745274	-1.553136	-2.581491	2.465220	0.611780	-1.340626	-1.754846	1.010377	-0.939673	-0.228792	-0.479293	0.207978	3.304617	-0.041089	-1.771656	4.602769	1.975017	-0.113316	-0.708969	0.372990	4.785985	-1.619663	3.614337	-0.348640	-0.526008	-0.552577	-0.343900	0.773913	4.895284	1.789679	-0.980481	-0.698557	1.273821	-1.606304	-1.481611	-0.839805	2.011347	0.302312	-0.444065
-1.692258	-0.726557	4.336194	-0.364888	-0.135653	0.388855	0.801145	-2.952201	0.055612	-0.446092	-0.651822	-0.347856	4.971966	0.460849	3.827591	1.085872	1.490538	-1.243962	-2.735679	-1.871307	-0.132132	-0.427284	-0.279777	-1.124755	2.786370	-2.266698	1.122868	-1.003318	1.944842	-0.938584	-0.208463	-0.333493	-1.288805	-2.343423	-2.469671	3.055737	1.365572	-0.520834	-1.208541	-0.214551	2.218571	-2.355823	-1.044680	0.179093	1.215752	-1.339925	0.097631	-0.437906	-0.593947	1.595620	2.011407	-2.560599	-0.494857	-2.140309	1.390538	3.596975	1.523283	0.023872	-2.680135	0.848943	-0.126815	-0.046023	-0.349520	-0.134456	2.163984	-1.403694	0.645959	0.092368	2.883866	-1.764450	-1.136077	4.668504	4.804917	-1.089013	4.873973	-1.042099	-1.427917	-0.695495	-2.855986	2.360975	5.135615	-0.898884	-0.749610	-2.259652	-1.952664	-2.504827	-0.860015	-2.127519	4.027362	1.542677	-1.089599
