X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91
-2.778797	-4.117942	-0.140318	-0.387799	-2.807985	1.502177	-0.474290	-1.652380	-6.305766	-6.695155	-4.472203	-6.596151	-2.097228	-1.141678	-0.113232	-0.602763	-4.877757	-5.543798	-0.850216	-0.772362	-1.035595	-1.316074	-4.633695	-1.484616	-1.710174	-3.200679	-0.649978	0.076964	-1.599186	-1.873269	-7.370800	0.433597	-2.675355	-1.549393	-1.742552	-2.132815	-1.134816	-7.031575	-1.452864	-7.572047	-0.728881	-2.631252	-7.927917	-1.473534	-7.539818	-5.256957	0.279180	-5.826233	-7.030214	1.470979	-4.450560	-2.489843	-1.528920	-4.454294	-0.242343	-0.372787	-0.574338	-0.085785	-2.570548	-6.241507	-8.231798	-6.966911	-6.207780	-5.977077	-1.803669	-5.315230	-3.725548	-0.928565	-0.094837	-1.570908	-0.807962	0.253525	-1.063902	-5.137742	-1.837323	0.256411	-3.164566	-4.067644	-0.623175	-2.827710	-1.263027	-7.169970	-0.603365	2.402426	-0.641793	-1.617078	1.476286	-0.300862	-2.302632	-1.079999	-1.536376
-4.280134	-3.523551	-3.246543	1.704368	-3.372267	-2.146071	-1.080569	-0.402212	-4.615837	-5.238408	-2.427847	-0.897001	-2.910700	-2.075175	-0.513424	1.442194	-4.850514	-2.747495	-0.739616	-0.652549	-2.293378	-2.546754	-3.494399	-1.621275	-0.142546	-1.068815	-2.316304	-0.899341	-1.376997	-1.870723	-7.189723	-0.779631	-0.702357	-1.499758	0.045667	-3.302424	-1.052371	-5.684960	-0.933433	-5.260769	0.056763	-0.964760	-5.663236	-2.421078	-7.068698	-4.984386	0.498759	-5.848267	-5.028334	0.301301	-5.363657	-2.684542	0.656773	-4.961778	-2.978885	-1.034931	-2.713128	-2.351243	-1.387291	-4.469448	-4.904425	-5.759847	-3.914951	-7.013065	-1.500321	-5.025839	-3.486506	1.030395	-0.319119	-3.143700	-0.819442	-1.696593	-2.460356	-3.769171	-1.858069	-1.074478	-1.225343	-2.229791	-1.188240	-1.689875	0.247956	-5.369953	-0.952590	-1.298990	-0.794750	-1.381103	0.553084	-2.155083	-2.086820	-1.664095	-1.947529
0.255101	-2.563000	2.237822	-1.350101	-1.168361	-0.258558	-0.548047	-1.016468	-3.158651	-4.046980	-0.029767	-0.723605	-3.177484	-1.566564	-1.229296	-0.964408	-2.536998	-2.809321	0.602416	0.222745	-0.197150	-1.736702	-5.226720	-1.916200	0.259491	3.920602	1.294348	0.601498	-1.620789	-0.998998	-2.398161	-0.090695	0.518172	-2.049071	1.285800	-0.341783	-0.632395	-3.503312	-0.996730	-4.200311	0.399111	-3.921962	-1.661998	-1.575012	-5.156381	-3.577305	-0.760941	-3.221517	-2.069767	0.371288	-4.343417	-4.290568	-1.894681	-2.828074	-2.231023	0.968463	-1.292724	0.281985	-2.686553	-3.250948	-2.959036	-3.274815	-2.805730	-4.907901	-0.847010	-3.163255	-2.873524	-1.781924	-2.257831	-1.958165	-1.217022	-2.589831	-1.509002	-2.780428	-2.945351	-1.536294	-0.729686	-2.067372	0.872977	-2.063868	-0.528809	-2.936064	-1.856218	0.139568	-0.282902	-0.266552	-1.828481	-0.407556	-0.650314	-1.262776	-1.768142
1.224206	0.163808	2.452180	-0.375505	-2.060067	-0.537181	0.617974	-1.165049	-1.169809	-2.046472	0.673537	0.280735	-3.744781	0.899755	-0.709749	-0.069469	0.287389	0.497322	0.118281	-0.178679	-1.682410	-2.156718	-3.150358	-1.171390	2.156638	5.827475	-0.724624	-1.370022	0.592637	0.805306	-0.555314	-0.733495	-0.159667	-1.626531	4.517447	-0.964795	-2.378887	1.495370	0.991344	-0.732875	-2.435336	-2.261456	0.371695	-1.317736	-0.212769	-0.901215	-1.011621	-1.906685	1.838885	-0.934260	-0.301439	-1.513020	-0.406985	-3.381282	0.357844	0.743096	-0.616726	0.652198	-1.249034	-2.597108	-2.314931	-2.166714	-2.169918	0.045415	1.034765	-1.154477	-1.820801	0.334880	-2.495972	-2.618402	-1.378302	1.312211	-1.682143	-2.794112	-0.222669	-0.317038	0.622903	-2.177287	-0.953624	-1.687188	-2.234820	-2.316504	-0.337648	-0.826499	0.104350	-0.232724	-1.081206	0.392219	0.727886	0.308060	0.014880
3.745183	1.925974	2.153329	0.323857	-0.803187	2.029159	-2.346106	-1.011856	0.017290	0.494816	2.376265	2.320720	-2.963493	1.235484	1.047916	-0.288690	2.351149	0.545534	-1.527421	0.354779	-1.373860	-0.035603	-1.775715	-3.925144	3.398796	3.947304	0.585283	0.022700	-1.363421	2.403090	0.592216	-1.158931	3.440727	-1.782141	3.850509	-2.713762	-1.524148	2.981384	1.635390	0.543240	-0.523178	-2.975739	-0.164657	-1.801652	-0.795565	-1.188915	-0.828378	-0.636871	1.236923	-0.902342	0.780375	-0.176200	0.910261	-1.134205	-2.186387	-0.339233	-1.497536	0.041998	0.058064	-1.477027	-1.462714	-1.636646	-2.373716	1.504680	2.067203	0.103592	-0.738937	-0.439996	-1.194944	-3.100716	-0.398085	-1.102969	-0.973178	0.253175	2.325578	-1.864809	-0.943579	-0.654437	-0.049743	0.342861	-0.311578	-1.247574	-3.063482	-0.131590	0.325610	-1.707222	-1.335490	3.024242	-0.221220	1.551413	-0.816664
3.007530	2.167297	0.685971	1.332287	1.022979	-1.013036	-1.611886	-2.093892	1.671643	1.127584	0.613615	-0.363952	-2.029922	-0.599077	-0.029401	-0.344071	1.845681	1.519814	-1.556890	-1.788781	0.321999	-2.128658	-0.404893	0.462137	3.211665	1.746988	-0.944532	-0.102937	-1.403961	3.003155	0.715127	-1.511902	3.984455	-1.310501	3.237687	-0.276586	-1.908577	2.173030	-0.724192	0.950233	1.068485	0.852789	-0.508957	-0.764361	-0.966868	1.685994	-0.142614	-0.719776	0.805947	-2.511859	2.381327	-2.268807	-0.244845	-2.424742	-1.266214	-0.872925	-1.342256	0.012383	2.086341	0.967593	0.274815	-0.615912	-0.927825	1.120794	0.045004	2.525953	0.176367	-2.872850	-1.394046	-1.992106	-2.079372	-1.934573	0.199491	-0.450967	2.239389	-0.602909	-1.965832	-1.154725	-0.677981	0.552081	-0.490683	0.295325	-1.124320	0.068395	2.247579	-1.299846	1.893268	3.939414	0.855170	4.916283	-2.348477
2.227849	1.919577	0.995305	2.867187	0.578031	-0.801165	-0.598868	-1.316257	1.842852	2.800133	0.800988	-1.450581	-1.615669	-0.397527	0.689301	2.455388	2.428786	-0.751040	-0.702125	-0.247958	-0.551534	-1.039284	1.218106	-2.926645	3.002847	0.126930	4.161430	-2.082334	0.046913	2.760902	0.221719	0.025492	4.177715	-2.950614	0.618481	0.664232	-0.526076	-0.483290	-0.050801	-0.759797	0.992452	3.039731	1.129096	-1.387663	-0.004180	0.096014	-2.870427	-2.293104	-0.505145	-0.969111	0.492015	-1.895843	-1.332606	1.042604	-1.632640	-3.343279	-0.907788	-0.876945	3.896495	0.161352	-1.878248	0.244387	-0.023145	0.761956	0.654369	-0.147995	3.376311	1.348216	-1.127078	-2.297476	-1.673564	-2.572903	-1.707938	0.278862	3.836766	-0.524136	-0.356659	0.832150	0.850162	-1.991330	-0.537137	0.088791	0.425337	0.300659	4.003659	3.189202	0.511670	-0.581364	1.533154	4.188471	-0.508261
2.681938	-2.201788	-1.125169	0.561857	-1.378733	-1.432028	-3.771951	0.841048	-1.359384	3.089562	-1.312618	-1.629467	-2.434135	-0.187066	-0.450079	3.742887	2.882963	1.380173	-0.901225	-0.536651	-0.364559	-0.680281	0.920382	-0.860491	3.795143	-3.259971	6.401071	-0.292992	-1.377697	0.908431	-1.211510	-0.051848	3.371011	-2.244779	-1.150008	1.408788	-1.550744	1.034422	0.280263	-1.645550	0.353125	2.296289	-0.813601	-4.052959	-1.298803	1.042644	0.845084	-2.545453	-0.474251	-1.142896	-1.383861	-1.985907	-2.793721	-0.427868	-1.859864	0.040305	-0.690233	-1.664087	4.304525	1.093550	-0.413105	1.015550	-2.050879	1.643965	-2.778905	-0.026853	1.066195	-1.048999	-3.446942	-1.823427	-0.404064	-0.974859	-1.749265	0.271660	5.081908	0.255208	-1.514661	-0.687515	1.683086	-1.457772	0.838762	1.878123	-0.547511	1.405203	3.050951	3.250023	0.212617	-1.853692	-1.118068	6.256176	-2.971419
3.143299	0.827602	-2.819651	-1.089501	-1.043913	-0.533224	-0.680637	-2.051078	1.987433	2.062671	-0.763102	-1.694610	1.973278	-3.570093	-0.561842	1.263726	-0.097487	-2.486650	-1.595391	0.569340	-1.943779	-0.731650	-1.856467	1.688401	1.269251	-2.426413	3.954491	-0.227411	-0.154194	-2.027258	-0.462161	3.005277	2.703141	-0.488800	-1.807978	-0.796719	0.671319	3.248167	-1.953000	-1.345628	0.641003	5.363663	-0.956648	0.440751	0.883762	0.847484	-0.385083	-0.021926	-1.322673	0.086384	0.397698	1.641799	-1.439293	0.405642	-2.247688	0.212225	0.160408	-2.076042	3.204030	1.446386	-1.099756	0.946075	0.970072	-0.661981	-2.011015	-0.162421	-1.740580	-1.007494	0.711764	0.429940	0.928427	-0.890244	0.094709	0.269828	5.077217	0.584424	-2.074442	-1.326719	3.441190	-2.198648	-0.563488	2.329021	-0.485164	1.169428	2.157556	0.891614	1.533110	-1.271668	0.342606	4.141200	-1.274553
0.439030	0.093047	-2.524939	-1.207586	-1.105010	-1.080952	0.277075	-0.906338	1.179904	2.000861	-2.625666	-1.418111	3.462468	-1.555708	-0.640288	0.827903	-2.185864	-1.404708	1.080979	0.261216	-1.319194	-0.307692	-1.618744	3.630931	-1.611725	-1.754397	2.550889	-1.545691	-3.518978	-4.544762	-1.997635	1.852368	-0.686094	1.014224	-1.453131	-0.087691	-0.912387	-0.560656	-0.744190	0.466870	-1.846514	5.573156	-2.551746	0.581265	-0.023786	0.728434	-1.736424	0.230375	-0.304711	-1.267370	-1.360407	3.099776	0.484276	2.166231	-1.956012	-0.207419	-1.998367	-1.233012	3.042108	1.637460	-1.359704	0.576963	1.144308	-0.316783	-0.745662	-0.270399	-0.565016	-1.700270	-0.184363	1.659921	-0.987992	0.410742	-1.257017	0.775265	3.851491	2.461712	-1.506102	1.671735	2.192575	-0.828256	-0.081887	-1.081718	-1.553525	-0.315166	4.011977	-0.654324	3.018650	-1.629892	0.037974	-0.748456	1.575934
