X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28
-1.771151	-2.503427	-1.438835	-5.130091	-2.794476	-2.506292	-3.430022	-8.378995	-2.903220	-4.356753	-7.694196	-10.384597	-5.497507	-8.796001	-9.783728	-0.960783	-10.411296	-2.748661	-9.320983	-8.097347	-0.226907	-3.298675	-3.895720	-6.017633	-2.206754	-6.635677	-5.812208	-6.132029
-4.672730	-4.555076	-1.868552	-6.497088	-3.085269	-3.862360	-0.980650	-3.834768	-3.116784	-5.226197	-8.500068	-7.281117	-6.624173	-8.286340	-9.177161	0.397373	-10.306871	-3.168468	-8.136876	-5.343614	-0.171816	-4.520623	-2.906803	-3.939266	-4.402933	-6.624594	-7.985059	-5.131220
-4.660761	-3.238796	-3.151480	-4.266329	-2.906457	-2.122529	-2.223262	-1.983659	-0.803651	-4.838697	-6.336793	-5.771400	-1.045162	-4.961862	-5.621153	-1.436800	-7.317211	-0.598091	-6.808309	-4.236914	1.063877	-6.450786	-3.508465	-5.003541	-3.013849	-5.898618	-5.315587	-2.326294
-2.114144	-3.559090	-1.051418	-2.986517	-2.501542	-2.060800	-3.429261	-1.373671	-3.276021	-0.848754	-2.198769	-5.124649	0.597225	-0.436767	-1.795705	-0.693802	-2.493919	1.450474	-2.399683	-1.758447	2.759773	-4.882366	-2.677607	-3.087059	-1.654705	-4.010952	-1.841293	-0.313051
0.732222	-1.273958	-0.931466	-1.994354	-3.372327	-1.533576	-2.031247	-1.532006	-2.544896	0.836232	-2.223700	-0.976763	4.440689	-0.587758	-0.828720	0.602968	-0.488795	5.509027	-1.297199	-0.513114	3.263771	-1.691563	-2.026331	-1.969919	0.081198	-2.175398	2.260022	2.480710
0.635538	-3.214703	0.857476	-1.037442	-2.211015	-1.988759	-1.737722	-0.785664	-0.789577	2.732364	-0.569387	-1.339947	3.297230	0.528063	1.478802	-0.001990	-0.700843	6.314869	-1.648860	0.794183	0.868872	1.220219	-1.420038	1.439876	-0.602843	-0.833957	0.304657	4.927691
2.846505	-2.755225	0.705509	-1.093284	-4.749610	-2.315550	-2.022289	-1.628549	-2.578666	2.885340	0.018670	-0.847000	2.630648	-0.837505	0.188460	0.374225	1.069635	3.936803	-0.553866	1.432942	-2.163324	0.614881	0.555069	0.816226	-1.822732	-0.470931	0.277812	4.229691
4.845324	-3.696027	0.145932	1.256218	-0.457514	0.664249	-2.138447	1.694439	-2.305462	3.783262	1.332168	2.157374	0.856543	-0.397863	-0.393249	0.686713	-1.184262	3.020329	2.115280	1.746764	-1.584116	2.466119	2.026590	2.754730	-2.675270	-0.173523	0.614786	3.456811
4.634796	-1.405010	-2.070155	0.530963	2.477970	0.815235	0.470300	1.068396	0.820832	6.085230	1.425606	2.449074	0.601115	1.849086	0.293475	3.345974	1.258662	0.990448	1.570178	0.812446	-2.677206	0.997533	1.790822	1.977988	-0.586660	0.017567	2.459078	1.845153
3.125320	-0.772375	-0.139851	1.440548	0.984039	-1.666894	1.288052	1.868023	0.226116	1.039044	1.541183	1.558099	1.234864	0.559940	2.465330	2.750710	-1.128693	-2.399637	1.486826	0.967288	-3.084792	-0.280080	2.597565	1.979699	-3.181704	-0.051465	1.327187	3.105317
3.423399	-2.521125	-1.760455	-0.730130	1.337490	-1.795539	0.616907	1.980216	-1.394012	2.140404	2.122598	0.939647	0.768590	0.532899	1.260514	2.561220	0.279671	-2.037026	2.945223	0.900889	-0.507174	-0.747220	-0.776984	3.308863	0.148895	-0.473120	0.052813	1.394904
1.521032	-4.613061	-1.702270	-1.594671	2.690419	-0.979003	0.573263	1.757175	-0.489252	1.823512	3.090949	1.429215	3.328494	-0.718739	0.714127	3.481405	2.508250	1.737584	2.017968	2.403947	-1.754852	0.476410	-1.058026	4.502778	-0.073766	0.235801	0.308355	1.496414
2.262421	-1.140984	-3.068293	0.224021	1.032425	-0.870188	-1.661680	0.458996	-0.793905	3.782068	1.426334	1.600803	3.400575	1.738023	0.817267	-0.365735	-0.059957	2.817792	0.985558	-1.390439	-1.799026	0.326410	-0.904762	1.195245	-2.981088	3.576995	2.179713	0.562149
0.182267	0.005403	-0.865325	2.263245	-0.513297	-0.819396	1.199374	-0.455220	1.630927	2.545171	-0.327347	1.417508	2.126034	3.624885	2.621133	-0.197699	1.772748	4.533502	2.330193	2.160730	-1.117895	0.539777	-2.698595	2.830861	0.344025	2.448861	2.427184	-0.627690
