X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28
-3.895860	-3.389973	-3.793096	-2.165770	-0.663621	-2.940155	-1.379399	-8.320441	-2.824724	-5.754416	-8.089428	-11.508262	-5.163725	-9.343121	-9.581023	-1.971485	-10.182646	-6.213628	-9.945655	-9.195470	-1.205627	-2.215694	-2.228390	-5.253637	-2.236387	-7.751000	-9.518945	-6.696844
-4.346944	-4.636008	-1.496256	-3.079578	-0.511212	-1.565670	-0.452995	-7.098347	0.181255	-5.522148	-5.761345	-8.853826	-4.226244	-8.137950	-8.589988	-2.498322	-9.536350	-4.683743	-7.533830	-7.873063	-1.864325	-4.059205	-1.255168	-5.263576	-2.305990	-6.860123	-7.503592	-4.222771
-1.773920	-3.261032	-3.939138	-3.653525	-1.069695	-0.066101	-0.943320	-4.642099	-2.266753	-1.791259	-1.755134	-4.968072	-3.137586	-5.316034	-2.138288	-0.278357	-3.462268	-3.852373	-1.832101	-1.111653	-1.285043	-4.414680	0.520303	-3.844398	-1.830769	-5.052963	-3.242047	-1.983111
-1.910391	-2.346946	-2.874544	-3.897611	-0.493869	-3.098347	-1.499273	-3.329899	-1.329646	0.803051	-0.680593	-1.239404	-1.949653	-1.054873	-0.580023	0.671912	-1.977199	-3.962217	-0.320771	-0.543740	-1.913181	-3.109818	1.397325	-2.740003	-2.622625	-1.607422	-0.812411	-2.496763
0.376344	-4.425952	-0.569374	-1.802336	-2.547134	-2.990909	-1.781756	-1.466847	-0.772424	0.291681	0.359275	1.777977	1.170755	-0.306370	2.130904	1.916986	-1.451145	0.025723	0.474659	-0.091225	-2.193742	-2.800122	1.145797	-1.364693	-3.097057	-0.298701	-0.041286	1.273871
0.351384	-4.228453	-3.080729	-0.783500	-1.829688	-1.486388	-1.776370	-1.125644	-1.159083	2.328832	0.562272	1.106969	1.749139	1.136874	1.172393	1.125265	0.692594	3.246947	0.784688	-0.787909	-0.311727	-1.364292	3.060021	-0.329070	-2.217568	0.649399	2.039229	0.345390
0.257727	-0.977050	0.463789	-0.429501	1.215068	-2.277185	-3.784715	-0.361593	1.528377	4.264903	0.596097	0.765372	1.261699	2.020959	-0.558857	1.847451	1.394215	5.103856	0.580915	1.319807	-0.673338	0.267171	0.924995	1.191966	1.820544	2.591977	1.379131	1.085793
2.669073	-1.713345	0.739081	0.667460	-0.543964	1.965600	-3.462191	1.052706	3.291459	2.735394	2.763350	1.893083	-0.542066	2.912582	2.262352	-0.109057	0.506418	3.101549	0.936338	1.420522	-0.549877	0.402766	1.251122	-0.229087	0.963878	2.143030	-0.298480	0.432281
1.942922	2.718560	3.414445	1.386783	-1.732683	3.435866	-0.977800	1.117653	4.170664	1.148905	1.481230	0.443202	2.235945	0.779143	1.349719	-4.598357	2.146702	1.055725	0.794755	1.097835	-0.771444	-0.921408	-1.052899	1.424369	2.332233	3.761257	1.158695	0.088250
-0.661029	1.177364	2.899281	2.015969	0.762210	4.329813	2.707659	3.160044	4.261594	-0.471764	2.771438	-0.256475	1.591332	2.037440	1.752344	-1.412049	1.707465	-0.512216	0.706566	2.667845	-0.546142	2.394348	2.108533	0.978434	3.952309	2.292758	2.852555	1.211802
-0.962978	2.608264	1.489087	1.179618	2.398418	4.691841	3.510783	2.799580	1.806851	0.184787	2.261073	0.114453	0.685395	3.318472	1.542226	-1.892131	0.339007	1.461826	1.088868	-0.045348	-0.918472	1.300533	1.415119	0.727007	2.138305	3.727430	1.899799	-2.715166
-3.165528	0.852859	-0.697937	1.474432	3.954039	1.120049	3.626173	-0.659540	-0.669263	-1.116642	-0.975965	0.922483	-0.051866	-0.132362	0.108562	-1.200003	0.159926	-0.718849	2.462561	1.006254	-1.034336	-0.847352	1.336458	-0.342914	2.297821	-0.324627	1.505426	1.016247
-1.933578	1.157148	2.072108	2.405209	3.804575	-0.625763	2.920229	0.604381	1.102454	-0.199150	-0.290977	0.423514	3.086249	-2.257263	-0.117547	-0.459364	0.427722	1.344459	-0.058756	-0.462350	0.206564	0.379990	0.149551	-0.380131	0.400457	1.368285	-0.197065	-3.559261
-2.219630	-0.801372	3.214421	0.770351	2.552828	-1.577896	-0.015951	-0.815656	-1.909896	-0.794839	0.610539	0.416245	3.904540	-1.878433	0.095296	3.315887	2.590294	0.690948	-0.842985	-1.817159	1.010328	-1.535942	0.523798	-3.439343	0.493611	-4.652736	-0.224175	-1.125191
2.663016	0.296997	2.518202	2.104758	1.679496	-3.519151	0.816933	0.145646	-0.665811	1.713593	-0.194119	-0.503926	2.581309	-0.314872	-0.371208	4.269051	1.390340	-0.499380	-0.380628	-0.422576	2.251353	2.021853	0.828900	-1.919154	-1.482416	-2.816090	-0.251104	-0.481143
3.426060	1.737455	0.966549	1.992330	-0.436419	-2.023126	-0.076020	-0.174713	-0.552790	2.701445	1.951350	-1.777401	2.672354	1.788619	0.663739	5.007929	2.219659	-0.455726	-0.117485	3.192400	2.129738	1.391174	2.473158	-2.154263	-4.094625	-1.935779	0.707446	0.567482
6.646100	4.094600	1.198161	2.538868	0.776284	1.640077	0.622891	2.795066	0.643871	4.973717	2.288045	2.946720	3.768976	1.983437	1.949337	6.347421	0.361152	0.888609	1.069942	1.397066	-0.161119	2.817919	2.665572	0.721127	-4.399217	1.713697	-0.264126	3.483583
5.949436	3.983129	2.369639	2.912972	0.571304	3.415858	-1.143837	1.572482	4.302172	4.511510	1.207366	2.889335	2.299275	2.082684	2.085883	3.447228	1.601116	0.356526	0.752152	-0.151377	-1.841019	3.061787	2.478642	0.348117	-2.909892	1.181635	1.371781	2.649560
4.690069	5.450542	0.024482	1.675443	-2.511856	4.365217	-2.376602	2.268033	5.274117	4.444225	1.195014	2.180942	0.360551	4.148656	1.079378	4.246752	2.388750	1.602524	2.620244	2.115370	-2.170363	-0.521321	-1.043332	0.335003	-0.920451	2.134034	2.161664	1.158911
1.360796	2.848037	1.059488	2.780982	-2.246197	5.875153	-0.913506	3.193618	4.071206	0.071860	1.377988	0.476841	-1.390795	4.021954	-0.563580	2.799994	1.377455	-1.578196	0.952416	1.045805	-2.097154	1.416494	-1.952248	-0.660814	0.476905	4.212693	3.434223	1.589636
-1.296983	2.898412	0.576956	5.183188	-0.019119	1.705368	-1.197549	0.070637	0.616143	-1.721583	2.537188	0.435430	-1.946962	0.595476	1.624709	4.044054	1.252329	-0.307636	-0.478432	0.356128	-2.859192	1.896629	-1.689108	-2.648837	2.266077	0.977512	1.412058	-1.286365
-5.259767	2.816766	1.311387	5.582762	-2.434920	1.825959	-0.370431	0.513488	0.644529	2.076296	0.049514	0.767207	-0.162852	2.259922	-0.326157	4.850333	1.841272	-2.823694	0.739198	0.182039	-1.470579	0.982186	-1.700709	-1.270066	3.542963	1.024488	-0.189534	1.696207
-4.555757	3.383897	1.882880	2.118905	-0.679000	2.501928	2.343346	1.035871	-0.312633	3.441797	2.389666	1.651371	1.851437	2.343391	2.771022	2.759533	1.362082	0.209329	2.454905	2.321135	-0.583717	3.152563	-1.608952	2.871698	3.048864	0.027621	-0.612051	1.492851
