X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28
-3.792043	-3.001821	-1.628362	-2.636051	-2.125373	-2.467860	-1.550051	-5.749214	0.421221	-4.471520	-6.648976	-8.883523	-4.186093	-4.416156	-6.679712	-1.464116	-6.791830	-3.132723	-7.224500	-7.293378	-2.616061	-4.572882	-3.419036	-2.479831	-2.390374	-4.687918	-6.638151	-6.012470
-3.624956	-2.131558	0.841358	-4.538842	-2.361000	-1.511503	-0.249893	-3.036393	-0.210219	-6.848913	-7.095360	-7.022639	-4.145739	-7.254482	-7.830298	-0.679869	-4.612010	0.070066	-7.746128	-4.721952	-1.184312	-4.240875	-2.969886	-3.840532	-3.129987	-5.004936	-6.348931	-4.323274
-2.331952	-1.908855	-0.062776	-1.786870	-1.151149	-3.160662	-1.812466	-3.860881	-1.291505	-2.644638	-5.121252	-4.326289	-1.566036	-3.502736	-3.908440	-2.044341	-5.159526	-1.293733	-5.587157	-2.959381	-0.312986	-2.156021	-4.259737	-3.827719	-1.464477	-4.708197	-3.772756	-2.434890
-2.269532	0.757388	2.877432	-2.922236	-1.240022	-3.413141	-0.492371	-0.649577	-0.598836	0.967203	-2.311852	-1.168672	-1.465785	0.368784	-0.913537	-1.463830	-4.281277	1.076180	0.351013	-1.552564	-1.134782	-2.743321	-2.392792	-1.581790	-1.986445	-2.204901	-1.253529	-3.431718
3.365304	-0.647032	0.398682	0.645263	-2.205822	-3.675741	-0.090905	-0.795881	-0.038712	-0.047092	0.213540	-1.527489	-0.321585	1.226377	0.372211	-1.517037	-2.595964	4.372008	1.210080	1.349699	2.123604	-2.176376	-3.870151	-1.038048	-0.729089	1.104554	1.774552	-1.011559
3.029554	-1.643016	-1.266928	0.894427	-0.992852	-3.069962	-0.763469	0.821508	-0.014533	0.078476	-0.675578	0.304860	1.149365	0.345846	2.882103	0.161541	-1.982088	5.158749	-1.130754	2.627307	3.611972	0.242613	-0.396515	0.189410	-0.001610	3.053766	3.101385	1.541688
2.622617	-2.830367	-2.170500	0.951357	-0.546614	-1.910007	1.248139	0.391990	1.613603	1.571405	2.720495	2.169674	0.293165	0.199589	0.892539	-1.773095	-1.343049	2.462807	0.675109	-0.653939	3.399624	0.013147	0.419415	-0.114317	1.880293	2.086036	2.260171	3.187824
2.515193	-3.883185	-3.991136	1.554655	-1.798411	0.663023	4.366818	1.648366	0.213895	0.726092	3.811759	0.607453	-0.038385	2.148809	-0.750380	-0.573043	1.453252	3.525280	1.113268	0.992260	4.115762	1.243623	3.349337	1.034671	1.971520	0.259564	0.819209	2.666247
-0.990219	-1.746074	-2.707436	3.081923	-0.961346	1.045527	3.288970	1.402937	0.562043	-0.429063	0.521212	1.620297	0.148117	0.801805	0.759344	3.261597	2.566915	-0.106629	1.954625	1.950004	5.089987	1.763143	2.478451	1.527075	4.736772	1.554950	0.444898	1.558458
-2.933720	-1.208534	-2.728203	3.445460	-2.540821	0.295102	1.942495	0.735703	0.245150	-3.060764	0.280555	2.499906	2.007171	0.968278	-0.176687	3.058927	-0.694661	-1.990921	-1.241923	0.994793	3.594501	1.463704	1.185056	-0.735506	6.883449	-0.753706	-0.099860	1.603357
