X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28
-5.294330	1.169725	-0.602838	-6.072538	-1.831941	-0.543613	-0.894748	-5.443760	-2.708470	-8.592853	-8.315630	-5.074563	-4.698587	-8.026504	-8.954656	-0.798684	-7.476952	-5.577380	-8.422753	-5.355743	-1.012899	-3.649962	-2.362006	-3.430512	-3.309984	-5.734296	-4.964612	-5.455648
-4.519674	0.376029	-1.161934	-7.220881	-0.371186	-0.623938	-2.337036	-2.118483	-3.283694	-4.880914	-6.643083	-4.871731	-2.856834	-5.942274	-8.264723	-0.763169	-5.344842	-3.755509	-6.810745	-4.168955	-0.455147	-4.697698	-3.428110	-3.686901	-3.482159	-5.805099	-3.534953	-3.667125
-3.745243	1.091331	0.048565	-2.083211	-0.248872	-2.517388	0.848123	-0.178296	-1.602663	-5.152466	-2.418266	-3.312306	-3.208832	-3.485664	-6.995411	-0.606871	-4.613453	-3.338724	-5.757612	-2.379501	-0.127449	-4.858446	-3.746503	-2.167489	-1.623359	-4.915764	-3.928850	-4.516170
-4.934336	1.490735	1.367663	-3.107128	-2.668999	0.573536	-0.647173	-0.223697	-2.683275	-5.612410	-0.681281	-2.264690	-4.275781	-1.431574	-6.171122	0.150808	-1.980686	-3.935428	-5.245556	-0.294881	-3.947906	-3.685205	-3.446884	-4.667475	-0.006284	-3.034291	-4.879102	-4.187083
-2.343956	1.080642	1.696562	-2.683432	0.966033	-1.300263	-0.967824	-0.398388	-1.318833	-3.351947	-1.589427	-0.556082	-3.567484	-0.763704	-2.857155	0.114070	-2.474540	-3.373120	-2.707678	1.021707	0.388479	-1.941575	-2.214252	-3.201059	-0.988537	-5.082081	-0.024608	-2.316965
-3.974903	-1.002845	-0.767135	0.294077	0.480722	0.763614	-1.254631	-0.721268	-0.217534	-3.724477	-1.219405	-1.230481	-1.680039	-1.216355	-0.128413	0.710514	-0.287616	-3.541602	-1.779179	1.944062	-3.955994	0.170144	-1.142206	-4.032439	1.474382	-3.927036	0.767030	-4.348814
-2.876479	-1.142923	0.760273	1.291297	4.344270	2.827370	-3.516594	1.025263	-1.214782	-3.459003	-0.356615	0.450912	-2.361547	-1.520625	-1.770896	0.451640	-1.557116	-5.512976	-1.536161	2.427985	-1.846826	3.794353	1.989754	-3.010017	1.205872	-1.984356	-0.089587	-4.220432
-5.102384	1.091510	0.188989	0.576028	2.497776	5.006704	-0.316914	-4.090496	-2.039575	-3.412324	-0.285258	1.908099	-1.988810	0.253884	-0.551105	-1.224152	0.226860	-3.233241	0.425376	0.769475	-2.147518	2.076452	1.216029	-2.179590	-0.773369	-1.255042	-0.196559	-1.418817
-2.852119	0.443256	-0.876584	1.108571	1.966240	6.752517	0.636109	0.640855	0.151686	-1.877642	0.938766	2.158879	-3.283028	0.652274	0.896959	0.793937	2.557312	-3.560899	1.572330	1.003335	-1.085872	3.445142	3.070721	-3.046359	-1.201042	-0.556595	1.089014	-2.954270
-0.702286	2.103718	1.003456	3.639024	1.144661	4.243811	0.045774	0.036017	1.417901	0.589844	2.448957	3.397752	0.271399	1.702044	2.615395	0.650108	1.079038	0.953949	2.162301	2.248563	0.113312	3.224122	5.571130	-0.311023	-0.406048	-0.523016	2.160533	1.915708
-0.013785	0.943399	1.132711	2.442988	0.144940	0.300986	-1.839919	0.913988	3.529868	2.948531	1.715414	3.877419	0.372170	0.093194	2.928402	-1.040339	1.801138	0.280601	-0.350913	-0.084540	1.209232	3.198593	4.527756	-0.028081	-0.067188	1.375494	-0.622303	3.456519
2.726083	-1.555900	1.400684	5.789762	-2.966425	-3.059358	0.779128	-1.073131	1.961289	3.549219	0.708437	3.561180	1.462285	1.886324	1.360979	-0.347305	0.276712	1.337558	1.865086	0.294926	2.606488	3.090756	5.121602	4.365667	1.055336	0.905035	-0.217395	3.339063
3.127917	-1.035276	-0.627224	4.023246	-1.459132	-1.424818	1.358317	-0.238541	2.264261	3.931907	1.507625	0.289436	3.138342	1.956134	2.225724	-2.280089	3.609558	2.236218	1.948799	1.776462	4.370079	3.543110	3.312767	2.979222	0.367224	1.440604	0.079359	4.474638
