X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28
-5.630266	-5.396866	-2.425576	-6.194048	-2.239761	-4.868183	-3.766634	-6.543518	-1.756328	-4.710850	-7.909779	-8.429487	-3.556045	-5.484423	-9.800890	-0.782681	-8.548084	-3.948007	-6.474404	-7.365819	-1.153190	-4.291948	-1.056493	-3.757022	-1.996652	-7.000946	-7.550884	-3.311567
-6.701681	-4.297783	-3.368037	-4.758041	-0.321646	-2.798343	-2.394690	-4.436406	-2.904032	-4.386566	-8.025969	-8.313405	-3.840582	-6.425697	-9.226890	-0.906121	-8.929770	-2.365947	-8.498103	-6.555826	-2.255244	-3.820181	-3.513028	-2.337137	-2.931001	-7.797914	-6.374740	-2.678680
-5.409636	-3.172641	-3.772257	-4.016054	0.569305	0.027709	-3.728204	-4.246644	-1.520499	-4.000481	-3.850814	-6.802995	-0.316419	-3.548357	-3.684423	-0.893740	-4.322750	-1.888967	-4.470820	-5.378176	-0.215664	-2.129440	-1.543039	-2.928740	-3.876429	-4.103489	-4.615440	-4.554814
-2.649931	-3.897842	-3.974637	-1.093787	2.029093	1.366873	-1.295779	-3.936532	-1.667229	-1.960196	-1.563215	-2.666259	1.110145	1.381699	-1.472389	-1.766739	0.092174	-2.941165	-2.360856	-1.646971	-1.391451	-0.756321	-1.667025	-4.689630	-2.644339	-3.805472	-2.609683	-1.478570
-1.484465	0.185211	0.109322	0.757460	1.916220	4.270449	2.540585	-0.455272	0.885478	0.308590	2.513428	1.498802	1.299208	1.431771	1.834610	-0.757417	1.456003	-3.628344	-1.421112	1.300090	-0.857106	2.506474	-0.279486	-1.691107	-2.059130	1.591338	2.722929	-2.464847
-1.626541	1.394319	2.882820	-0.275015	1.500587	4.700338	2.346784	1.868335	0.978219	2.821576	1.251714	2.804187	3.125472	2.453459	-0.230528	-3.460075	2.891135	-1.215203	1.139010	3.986805	-0.032930	4.312449	1.083379	0.000232	-0.238303	0.879340	1.867095	-0.419344
0.280543	2.809078	2.526254	1.142886	1.642596	5.732742	1.394216	1.104189	1.928196	0.425263	1.275643	1.347494	0.747735	1.324463	2.179498	-0.621213	1.717569	-0.265743	0.858509	2.374273	-1.125323	3.477403	2.798771	0.489486	-0.581761	2.599233	1.089414	0.289537
0.799384	2.091189	0.373726	1.818065	1.667348	2.912060	2.404480	1.862190	1.619507	-0.527750	0.977615	0.474520	-1.302202	1.043984	-2.689816	-2.301931	0.333106	-1.487366	0.285386	2.074694	-0.123087	0.670639	0.278690	2.307557	-2.322202	0.457717	-0.120314	-2.265302
-0.919916	2.550450	-0.433166	0.034719	5.267146	2.209795	-1.733827	2.577436	0.282052	-1.329261	-0.042671	0.917665	-1.307140	1.002722	-0.078169	-0.512927	-0.932556	-2.078270	1.602638	0.782967	-1.710221	-0.146444	0.246837	4.193045	-0.510930	0.960292	1.200110	-0.422862
-1.954159	-0.205642	-1.557822	-2.575353	2.915390	4.246246	-2.400306	-0.026874	0.419430	-0.943871	0.386384	-1.028273	-3.343679	0.661578	0.391136	-0.255804	2.391082	-2.613857	0.892964	-0.184109	0.464474	1.033257	0.257312	3.816552	-0.290143	0.843557	-0.740214	0.084259
