X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28
-2.228817	-2.586193	-3.256544	-4.902058	-0.488634	-0.365981	-1.794905	-7.609321	-1.518019	-5.512465	-9.008604	-8.215172	-7.018986	-9.430923	-11.145486	0.692521	-8.535971	-4.723474	-9.675401	-9.171038	-0.455861	-6.337773	-6.062515	-3.477831	-1.487128	-6.529069	-8.639126	-1.540316
-3.283852	-3.875037	-2.824565	-5.248233	-2.197631	-1.423738	1.019581	-4.189654	-2.220827	-5.132713	-6.699507	-5.834389	-3.903584	-6.309041	-8.815353	1.767735	-7.885838	-2.494092	-4.427447	-7.457349	-0.947194	-6.158890	-4.063385	-1.239191	-3.592526	-6.906415	-8.872826	-4.997436
-5.425732	-3.059937	-3.764470	-3.103949	-1.673637	-0.738290	-1.112556	-0.336029	-0.967584	-5.979125	-3.937800	0.173503	-2.132051	-3.608122	-5.039644	3.939558	-4.618778	-3.907828	-1.799779	-4.314845	-0.358847	-4.805406	-1.669735	-0.840217	-2.913856	-3.244360	-4.352580	-2.766717
-0.205557	0.682009	-0.622360	-3.214907	-1.202152	-0.389338	-1.036216	0.268954	-1.404189	-2.041299	0.767617	-0.340796	-3.716688	-0.904267	-2.512460	3.083890	-1.577491	-1.442086	0.377302	0.183472	0.692979	-4.243325	-2.786766	0.209192	-2.289718	1.135596	0.284611	-2.607859
0.926474	2.380803	0.668966	-2.930310	-0.863278	-0.211380	-0.202996	-1.014607	-0.909846	0.429364	1.527443	-0.505986	0.062005	0.738123	0.340298	2.152832	-1.003980	-3.281664	0.732196	2.017302	0.460384	-2.772147	0.419622	1.434735	-0.125312	1.369253	1.643447	-0.390763
3.991659	6.108846	2.970909	-0.371259	-1.482715	-1.216916	1.472405	0.633290	-3.057455	3.549463	1.949079	1.754333	0.175329	0.815248	0.119829	0.134385	0.404655	-1.761764	1.306202	0.479646	0.293770	-0.537475	1.329326	0.013013	2.589761	0.785712	1.400426	1.761873
4.069299	5.190740	4.579870	1.055046	-3.120764	1.484155	4.087789	1.141244	-1.310317	4.577399	2.946924	1.152260	0.779184	2.438107	2.630231	-2.762052	1.696312	1.302612	2.503320	2.290401	-0.969665	0.837291	3.239947	-0.305174	1.020803	3.050271	1.100047	3.476449
2.551294	3.387486	3.906748	1.625804	-1.065026	2.145034	6.072458	2.531653	0.223166	5.033971	0.983279	2.271895	1.244569	1.919201	-0.540696	-2.296678	0.788592	-0.301835	1.036649	-0.058732	0.420879	2.434047	2.780284	0.399175	-1.289289	1.673230	3.174809	1.734664
1.432044	5.258786	4.158645	-2.051788	1.876099	0.765721	2.983413	1.235920	0.722792	3.353879	1.324142	-1.259862	4.261786	3.944027	1.161145	-3.860892	1.953592	2.505593	0.850988	0.542246	-1.498696	5.043793	1.745134	1.462360	-1.724112	-0.107410	1.928011	1.010118
-0.586351	1.755541	4.438861	0.277871	0.448709	-0.024384	1.868556	0.776242	-0.994339	2.273023	-1.364485	-0.666310	0.371533	0.947887	0.060855	-1.071794	2.049611	2.077196	1.384339	0.551234	0.618309	2.694226	-0.229001	-0.868118	-1.511769	1.301650	-1.327549	-0.965187
-3.843992	1.245252	5.323096	-1.852823	0.691605	-1.529380	-1.516711	-1.099081	0.028071	0.876403	-0.095805	-1.533352	0.747912	1.837379	2.088631	-2.222583	-0.568850	1.978272	-1.906002	0.777133	-1.975806	0.706246	-0.198824	1.172041	-2.005558	1.049710	-0.465871	0.286847
-3.392178	0.603323	1.965452	-1.783468	0.580085	-2.116866	-1.554487	-0.990948	-2.033080	-0.813682	-1.567715	0.352314	3.320122	0.291103	0.635474	1.564740	1.035706	2.982721	-0.727032	-1.355459	0.266759	-2.406251	-0.618235	2.699538	-2.640081	-0.974031	-1.881757	-0.650578
-1.632709	-1.740248	0.800128	-3.997868	-1.066452	-2.192542	-0.556270	0.394240	-0.600492	-1.026232	0.467882	-0.534912	2.819764	-2.306141	2.169680	3.967676	-1.876722	4.360241	-0.136255	-0.441042	-0.481396	-5.385765	-2.969435	1.646672	-1.974536	-1.205572	-0.614108	1.153637
1.756114	1.014644	0.025925	-3.281322	-3.320605	1.642493	-1.354158	2.407883	0.266733	0.942753	0.351888	0.174468	3.780138	-1.889455	0.606550	5.254626	1.861766	3.612933	1.109231	1.806783	-0.992970	-3.466998	-2.418726	1.152844	-1.885325	-0.461315	-1.575025	-0.135207
0.747492	1.689098	0.488945	-1.020733	-1.623575	0.665839	-2.418750	0.076080	1.039293	1.240373	0.346602	0.218555	4.583143	-0.154338	1.706482	6.116291	1.032569	4.022494	0.589625	0.274616	1.116835	-1.807151	-2.327307	1.202755	-2.686847	0.099042	2.565490	1.291789
-0.545977	-1.716483	-4.921113	-0.690701	-2.067264	2.547597	-1.098244	0.243731	1.436088	-0.094673	0.332424	0.985048	3.183281	-0.093091	1.423475	5.888169	-0.076615	1.565925	0.229326	0.936957	-1.908279	0.193073	-2.615680	-0.675095	0.247798	-0.569902	0.826338	1.912826
-0.386091	-0.696798	-3.269348	-0.443527	-0.867671	0.530968	-1.631038	1.182436	-2.082283	1.011015	1.563854	-0.102553	2.031351	-0.890014	0.033128	3.147562	-0.056786	1.524124	-0.686566	0.289605	-0.970414	1.639573	-0.199846	-0.793206	2.255809	-2.157948	0.062716	-0.375496
0.816750	-0.094646	0.806742	1.908986	-0.728897	1.539652	-0.174631	0.900695	-0.330423	2.458337	-0.895509	-1.159647	-0.471347	-2.307209	-1.602761	-0.310429	1.354755	-0.507709	-3.098452	-0.184140	1.086632	1.483547	-1.411405	-0.491678	1.518186	-0.996096	-1.476277	0.625124
1.228844	1.552975	2.792155	2.258739	-1.116342	-0.405551	3.004079	-0.063993	-0.196231	1.278992	-1.062865	1.900064	-2.667813	-1.319775	-0.332191	-1.878405	-1.217894	-0.726376	0.345267	-0.901480	-0.186842	2.658095	-1.416259	-0.099509	1.629030	-1.578746	1.346058	2.465084
