X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28
-2.084771	-3.708030	-2.755672	-7.266954	-1.578081	-2.171489	0.472594	-6.683508	-0.999648	-4.713651	-9.841547	-7.136167	-4.377982	-8.206110	-8.220369	-0.348024	-7.890073	-3.005365	-9.458642	-8.479684	-1.851367	-7.112337	-4.800689	-4.455791	-2.590873	-8.342715	-4.918229	-5.613544
-3.163309	-3.775271	-3.128845	-6.292082	-3.092714	-1.330155	0.547178	-5.517276	-2.049415	-4.234031	-7.388638	-7.684187	-4.816456	-5.096526	-6.035346	0.280044	-5.919173	-2.978245	-7.189829	-8.638312	-3.130398	-0.621343	-3.662279	-3.853587	-2.096903	-6.272666	-4.705745	-5.104990
-4.932557	-4.794792	-2.757464	-0.359800	1.167914	-1.093466	-0.694752	-4.723396	-0.935507	-5.251907	-6.156575	-4.839546	-4.646801	-1.874174	-3.345768	-0.028105	-4.375423	-1.726017	-3.493130	-3.082188	-1.834081	0.061409	-0.069226	-0.766306	-2.326299	-3.475857	-4.054198	-4.543458
-3.152316	-3.123392	-3.221930	0.752690	-1.028697	0.454077	1.205607	-3.766068	-0.775620	-3.946179	-1.464557	-2.644045	-2.238220	0.755747	-1.438836	-0.818569	0.196173	-1.887082	-1.934546	1.475889	1.878983	1.126420	-0.707732	0.154252	-1.967060	-0.350387	-0.186890	-3.453051
-3.523488	-0.309572	-2.593243	2.318289	-3.196550	1.690977	-0.170345	-2.351195	2.490246	-2.809749	0.321312	1.361513	-3.242412	2.794637	0.603148	0.133949	0.454717	-1.996442	0.769121	-0.437284	3.003695	1.598888	0.173705	2.404289	1.922715	0.088542	-0.965520	-1.194270
-1.761773	0.238669	0.823195	3.015597	-1.766445	1.828933	-0.011107	1.775223	4.017594	-0.745718	2.744134	-0.823171	-1.295780	2.157795	0.742183	0.538650	0.620106	-0.985796	0.475272	0.525993	3.886056	1.188515	1.937982	2.025104	2.801626	0.263829	0.013511	-0.227716
-2.075773	0.043631	-0.035816	0.635215	-0.229784	1.639548	-0.833877	-0.458617	4.742126	-0.738387	0.488205	0.813299	-1.391825	0.372722	0.815267	-0.495967	0.734039	-0.128446	0.387404	1.970819	4.230764	2.883400	3.607999	4.451397	3.736874	0.789475	0.315303	0.818710
-0.031889	0.954514	0.631523	3.040942	0.579632	-0.311378	0.475345	0.440284	4.827344	0.201843	1.218126	2.422624	0.337252	2.335318	0.307100	-0.267901	1.455616	2.633408	1.218216	0.236392	2.706320	3.407443	1.481455	3.215670	5.806959	1.858776	0.889954	1.117906
0.890179	1.370018	-2.896089	5.006479	1.534803	-0.434843	0.267662	-2.824976	3.489549	2.063471	1.633895	1.490802	1.838249	2.795582	1.262980	-1.849954	0.072136	3.481464	-0.436193	1.575311	3.019025	2.576744	-0.070849	2.656122	4.974881	-0.604966	1.240565	3.083272
3.928127	2.090344	2.303247	3.843226	3.449427	-0.532547	0.911873	-1.530497	3.788745	6.314595	2.207211	1.225631	2.339265	1.289416	2.779407	-2.290725	2.640396	6.720122	0.257476	1.750976	2.598379	4.957503	0.834384	3.497154	5.171343	2.153347	0.310235	3.053605
